Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2016-02-22 14:00:00,EUR,Medium,French Flash Manufacturing PMI,50.3,49.9,50.0,-122.0,-32.0,-17.0,-11.0
2016-02-22 14:00:00,EUR,Medium,French Flash Services PMI,49.8,50.4,50.3,-122.0,-32.0,-17.0,-11.0
2016-02-22 14:30:00,EUR,Medium,German Flash Manufacturing PMI,50.2,52.1,52.3,-122.0,-22.0,-19.0,-16.0
2016-02-22 14:30:00,EUR,Medium,German Flash Services PMI,55.1,54.8,55.0,-122.0,-22.0,-19.0,-16.0
2016-02-22 15:00:00,EUR,Medium,Flash Manufacturing PMI,51.0,52.1,52.3,-122.0,-11.0,8.0,-8.0
2016-02-22 15:00:00,EUR,Medium,Flash Services PMI,53.0,53.4,53.6,-122.0,-11.0,8.0,-8.0
2016-02-22 20:45:00,USD,Low,Flash Manufacturing PMI,51.0,52.3,52.4,-122.0,-18.0,-18.0,-15.0
2016-02-23 13:00:00,EUR,Low,German Final GDP q/q,0.3%,0.3%,0.3%,-63.0,9.0,8.0,-7.0
2016-02-23 15:00:00,EUR,High,German ifo Business Climate,105.7,107.0,107.3,-63.0,-23.0,-22.0,16.0
2016-02-23 20:00:00,EUR,Low,Belgian NBB Business Climate,-6.6,-3.5,-3.0,-63.0,-25.0,-25.0,-20.0
2016-02-23 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.7%,5.8%,5.7%,-63.0,-25.0,-25.0,-20.0
2016-02-23 21:00:00,USD,High,CB Consumer Confidence,92.2,97.4,97.8,-63.0,-19.0,-10.0,-8.0
2016-02-23 21:00:00,USD,Medium,Existing Home Sales,5.47M,5.37M,5.45M,-63.0,-19.0,-10.0,-8.0
2016-02-23 21:00:00,USD,Low,Richmond Manufacturing Index,-4,2,2,-63.0,-19.0,-10.0,-8.0
2016-02-24 20:45:00,USD,Low,Flash Services PMI,49.8,53.4,53.2,89.0,-32.0,-28.0,15.0
2016-02-24 21:00:00,USD,Medium,New Home Sales,494K,522K,544K,89.0,43.0,-26.0,-24.0
2016-02-24 21:30:00,USD,High,Crude Oil Inventories,3.5M,2.0M,2.1M,89.0,64.0,43.0,13.0
2016-02-25 13:00:00,EUR,Low,German GfK Consumer Climate,9.5,9.2,9.4,-59.0,-9.0,8.0,-5.0
2016-02-25 15:00:00,EUR,Medium,M3 Money Supply y/y,5.0%,4.7%,4.7%,-59.0,-18.0,16.0,16.0
2016-02-25 15:00:00,EUR,Low,Private Loans y/y,1.4%,1.5%,1.4%,-59.0,-18.0,16.0,16.0
2016-02-25 16:00:00,EUR,Medium,Final CPI y/y,0.3%,0.4%,0.4%,-59.0,-15.0,-15.0,-15.0
2016-02-25 16:00:00,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%,-59.0,-15.0,-15.0,-15.0
2016-02-25 16:00:00,EUR,Low,Italian Retail Sales m/m,-0.1%,0.5%,0.2%,-59.0,-15.0,-15.0,-15.0
2016-02-25 19:30:00,USD,High,Core Durable Goods Orders m/m,1.8%,0.2%,-1.0%,-59.0,-18.0,-9.0,-6.0
2016-02-25 19:30:00,USD,High,Unemployment Claims,272K,271K,262K,-59.0,-18.0,-9.0,-6.0
2016-02-25 19:30:00,USD,Medium,Durable Goods Orders m/m,4.9%,3.0%,-5.0%,-59.0,-18.0,-9.0,-6.0
2016-02-25 20:02:00,USD,Low,HPI m/m,0.4%,0.5%,0.6%,-59.0,-31.0,-23.0,-9.0
2016-02-25 21:30:00,USD,Low,Natural Gas Storage,-117B,-125B,-158B,-59.0,38.0,27.0,24.0
2016-02-26 23:00:00,EUR,Medium,German Prelim CPI m/m,0.4%,0.6%,-0.8%,-156.0,27.0,24.0,-16.0
2016-02-26 13:45:00,EUR,Low,French Consumer Spending m/m,0.6%,0.6%,1.0%,-156.0,18.0,10.0,-6.0
2016-02-26 13:45:00,EUR,Low,French Prelim CPI m/m,0.2%,0.4%,-1.0%,-156.0,18.0,10.0,-6.0
2016-02-26 13:45:00,EUR,Low,French Prelim GDP q/q,0.3%,0.2%,0.3%,-156.0,18.0,10.0,-6.0
2016-02-26 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.8%,-0.5%,-0.3%,-156.0,18.0,13.0,10.0
2016-02-26 19:30:00,USD,High,Prelim GDP q/q,1.0%,0.4%,0.7%,-156.0,-23.0,-8.0,-4.0
2016-02-26 19:30:00,USD,Medium,Goods Trade Balance,-62.2B,-61.1B,-61.5B,-156.0,-23.0,-8.0,-4.0
2016-02-26 19:30:00,USD,Low,Prelim GDP Price Index q/q,0.9%,0.8%,0.8%,-156.0,-23.0,-8.0,-4.0
2016-02-26 21:00:00,USD,Medium,Core PCE Price Index m/m,0.3%,0.1%,0.1%,-156.0,28.0,-24.0,-17.0
2016-02-26 21:00:00,USD,Medium,Personal Spending m/m,0.5%,0.3%,0.1%,-156.0,28.0,-24.0,-17.0
2016-02-26 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,91.7,91.1,90.7,-156.0,28.0,-24.0,-17.0
2016-02-26 21:00:00,USD,Low,Personal Income m/m,0.5%,0.4%,0.3%,-156.0,28.0,-24.0,-17.0
2016-02-29 13:00:00,EUR,Medium,German Retail Sales m/m,0.7%,0.3%,0.6%,-103.0,7.0,-5.0,4.0
2016-02-29 13:00:00,EUR,Low,German Import Prices m/m,-1.5%,-0.9%,-1.2%,-103.0,7.0,-5.0,4.0
2016-02-29 16:00:00,EUR,Medium,CPI Flash Estimate y/y,-0.2%,0.0%,0.3%,-103.0,-15.0,-15.0,5.0
2016-02-29 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.7%,0.9%,1.0%,-103.0,-15.0,-15.0,5.0
2016-02-29 16:00:00,EUR,Low,Italian Prelim CPI m/m,-0.2%,0.1%,-0.2%,-103.0,-15.0,-15.0,5.0
2016-02-29 20:45:00,USD,Medium,Chicago PMI,47.6,52.1,55.6,-103.0,18.0,11.0,7.0
2016-02-29 21:00:00,USD,Medium,Pending Home Sales m/m,-2.5%,0.6%,0.9%,-103.0,26.0,-16.0,-8.0
2016-03-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,54.1,54.3,55.4,-59.0,-22.0,19.0,-15.0
2016-03-01 14:45:00,EUR,Low,Italian Manufacturing PMI,52.2,52.2,53.2,-59.0,-27.0,-21.0,-9.0
2016-03-01 14:50:00,EUR,Low,French Final Manufacturing PMI,50.2,50.3,50.3,-59.0,-27.0,-22.0,-12.0
2016-03-01 14:55:00,EUR,Medium,German Unemployment Change,-10K,-10K,-19K,-59.0,28.0,-23.0,-13.0
2016-03-01 14:55:00,EUR,Low,German Final Manufacturing PMI,50.5,50.2,50.2,-59.0,28.0,-23.0,-13.0
2016-03-01 15:00:00,EUR,Low,Final Manufacturing PMI,51.2,51.0,51.0,-59.0,28.0,-16.0,-13.0
2016-03-01 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.5%,11.3%,11.6%,-59.0,28.0,-16.0,-13.0
2016-03-01 16:00:00,EUR,Medium,Unemployment Rate,10.3%,10.4%,10.4%,-59.0,-28.0,-20.0,15.0
2016-03-01 20:45:00,USD,Low,Final Manufacturing PMI,51.3,51.0,51.0,-59.0,-31.0,-14.0,8.0
2016-03-01 21:00:00,USD,High,ISM Manufacturing PMI,49.5,48.5,48.2,-59.0,-28.0,-18.0,-10.0
2016-03-01 21:00:00,USD,Low,Construction Spending m/m,1.5%,0.5%,0.6%,-59.0,-28.0,-18.0,-10.0
2016-03-01 21:00:00,USD,Low,IBD/TIPP Economic Optimism,46.8,46.9,47.8,-59.0,-28.0,-18.0,-10.0
2016-03-01 21:00:00,USD,Low,ISM Manufacturing Prices,38.5,35.5,33.5,-59.0,-28.0,-18.0,-10.0
2016-03-01 21:00:00,USD,Low,Wards Total Vehicle Sales,17.4M,17.7M,17.5M,-59.0,-28.0,-18.0,-10.0
2016-03-01 21:00:00,USD,Low,Total Vehicle Sales,17.5M,17.6M,17.6M,-59.0,-28.0,-18.0,-10.0
2016-03-02 14:00:00,EUR,Medium,Spanish Unemployment Change,2.2K,0.2K,57.2K,-55.0,19.0,13.0,9.0
2016-03-02 16:00:00,EUR,Low,PPI m/m,-1.0%,-0.9%,-0.8%,-55.0,19.0,-11.0,-11.0
2016-03-02 19:15:00,USD,High,ADP Non-Farm Employment Change,214K,185K,193K,-55.0,16.0,-8.0,-5.0
2016-03-02 21:30:00,USD,High,Crude Oil Inventories,10.4M,2.5M,3.5M,-55.0,18.0,-15.0,-15.0
2016-03-03 14:15:00,EUR,Low,Spanish Services PMI,54.1,53.9,54.6,132.0,15.0,9.0,4.0
2016-03-03 14:45:00,EUR,Low,Italian Services PMI,53.8,52.7,53.6,132.0,-14.0,11.0,8.0
2016-03-03 14:50:00,EUR,Low,French Final Services PMI,49.2,49.8,49.8,132.0,-14.0,-14.0,11.0
2016-03-03 14:55:00,EUR,Low,German Final Services PMI,55.3,55.1,55.1,132.0,-14.0,-14.0,11.0
2016-03-03 15:00:00,EUR,Low,Final Services PMI,53.3,53.0,53.0,132.0,17.0,-14.0,-10.0
2016-03-03 16:00:00,EUR,Low,Retail Sales m/m,0.4%,0.1%,0.6%,132.0,-14.0,-12.0,-11.0
2016-03-03 19:30:00,USD,High,Unemployment Claims,278K,271K,272K,132.0,20.0,18.0,17.0
2016-03-03 19:30:00,USD,Medium,Revised Nonfarm Productivity q/q,-2.2%,-3.2%,-3.0%,132.0,20.0,18.0,17.0
2016-03-03 19:30:00,USD,Low,Revised Unit Labor Costs q/q,3.3%,4.8%,4.5%,132.0,20.0,18.0,17.0
2016-03-03 20:45:00,USD,Low,Final Services PMI,49.7,49.8,49.8,132.0,-21.0,13.0,-8.0
2016-03-03 21:00:00,USD,High,ISM Services PMI,53.4,53.2,53.5,132.0,34.0,-21.0,-12.0
2016-03-03 21:00:00,USD,Medium,Factory Orders m/m,1.6%,2.1%,-2.9%,132.0,34.0,-21.0,-12.0
2016-03-03 21:30:00,USD,Low,Natural Gas Storage,-48B,-49B,-117B,132.0,35.0,25.0,8.0
2016-03-04 19:30:00,USD,High,Average Hourly Earnings m/m,-0.1%,0.2%,0.5%,140.0,15.0,-6.0,-6.0
2016-03-04 19:30:00,USD,High,Non-Farm Employment Change,242K,195K,172K,140.0,15.0,-6.0,-6.0
2016-03-04 19:30:00,USD,High,Unemployment Rate,4.9%,4.9%,4.9%,140.0,15.0,-6.0,-6.0
2016-03-04 19:30:00,USD,Medium,Trade Balance,-45.7B,-43.8B,-44.7B,140.0,15.0,-6.0,-6.0
2016-03-07 13:00:00,EUR,Medium,German Factory Orders m/m,-0.1%,-0.4%,-0.2%,72.0,-5.0,-4.0,2.0
2016-03-07 15:30:00,EUR,Low,Sentix Investor Confidence,5.5,8.8,6.0,72.0,-14.0,-14.0,-9.0
2016-03-08 02:00:00,USD,Low,Consumer Credit m/m,10.5B,16.8B,21.4B,56.0,15.0,10.0,6.0
2016-03-08 13:00:00,EUR,Low,German Industrial Production m/m,3.3%,0.6%,-0.3%,56.0,-8.0,4.0,4.0
2016-03-08 13:45:00,EUR,Low,French Trade Balance,-3.7B,-3.7B,-3.7B,56.0,23.0,10.0,7.0
2016-03-08 16:00:00,EUR,Low,Revised GDP q/q,0.3%,0.3%,0.3%,56.0,-27.0,-20.0,10.0
2016-03-08 17:00:00,USD,Low,NFIB Small Business Index,92.9,94.5,93.9,56.0,-24.0,17.0,11.0
2016-03-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.3%,-0.2%,0.0%,-88.0,19.0,-11.0,7.0
2016-03-09 21:30:00,USD,High,Crude Oil Inventories,3.9M,3.0M,10.4M,-88.0,40.0,18.0,11.0
2016-03-10 12:30:00,EUR,Low,French Final Private Payrolls q/q,0.2%,0.2%,0.2%,373.0,-8.0,5.0,3.0
2016-03-10 13:00:00,EUR,Low,German Trade Balance,18.9B,19.2B,20.3B,373.0,-9.0,-8.0,-8.0
2016-03-10 13:45:00,EUR,Low,French Industrial Production m/m,1.3%,0.8%,-0.6%,373.0,-18.0,-12.0,-7.0
2016-03-10 15:00:00,EUR,Low,Italian Quarterly Unemployment Rate,11.5%,11.5%,11.5%,373.0,16.0,16.0,13.0
2016-03-10 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.05%,0.05%,373.0,30.0,13.0,8.0
2016-03-10 19:30:00,USD,High,Unemployment Claims,259K,272K,277K,373.0,-154.0,-147.0,30.0
2016-03-10 21:30:00,USD,Low,Natural Gas Storage,-57B,-51B,-48B,373.0,117.0,60.0,60.0
2016-03-11 01:00:00,USD,Low,Federal Budget Balance,-192.6B,-198.3B,55.2B,-137.0,17.0,15.0,13.0
2016-03-11 13:00:00,EUR,Low,German Final CPI m/m,0.4%,0.4%,0.4%,-137.0,-22.0,-15.0,-9.0
2016-03-11 13:00:00,EUR,Low,German WPI m/m,-0.5%,0.2%,-0.4%,-137.0,-22.0,-15.0,-9.0
2016-03-11 15:00:00,EUR,Low,Italian Industrial Production m/m,1.9%,0.9%,-0.6%,-137.0,-51.0,-41.0,-27.0
2016-03-11 19:30:00,USD,Medium,Import Prices m/m,-0.3%,-0.7%,-1.0%,-137.0,26.0,-19.0,-13.0
2016-03-14 17:00:00,EUR,Low,Industrial Production m/m,2.1%,1.7%,-0.5%,-83.0,-22.0,-14.0,-9.0
2016-03-15 14:45:00,EUR,Low,French Final CPI m/m,0.3%,0.2%,0.2%,53.0,15.0,15.0,14.0
2016-03-15 17:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.2%,0.3%,53.0,18.0,18.0,13.0
2016-03-15 19:30:00,USD,High,Core Retail Sales m/m,-0.1%,-0.2%,-0.4%,53.0,29.0,29.0,29.0
2016-03-15 19:30:00,USD,High,PPI m/m,-0.2%,-0.2%,0.1%,53.0,29.0,29.0,29.0
2016-03-15 19:30:00,USD,High,Retail Sales m/m,-0.1%,-0.1%,-0.4%,53.0,29.0,29.0,29.0
2016-03-15 19:30:00,USD,Medium,Core PPI m/m,0.0%,0.1%,0.4%,53.0,29.0,29.0,29.0
2016-03-15 19:30:00,USD,Medium,Empire State Manufacturing Index,0.6,-10.3,-16.6,53.0,29.0,29.0,29.0
2016-03-15 21:00:00,USD,Low,Business Inventories m/m,0.1%,0.0%,0.1%,53.0,-31.0,14.0,14.0
2016-03-15 21:00:00,USD,Low,NAHB Housing Market Index,58,59,58,53.0,-31.0,14.0,14.0
2016-03-16 03:00:00,USD,Low,TIC Long-Term Purchases,-12.0B,3.2B,-29.4B,-59.0,7.0,7.0,7.0
2016-03-16 19:30:00,USD,High,Building Permits,1.17M,1.20M,1.20M,-59.0,-37.0,-22.0,-22.0
2016-03-16 19:30:00,USD,High,CPI m/m,-0.2%,-0.2%,0.0%,-59.0,-37.0,-22.0,-22.0
2016-03-16 19:30:00,USD,High,Core CPI m/m,0.3%,0.2%,0.3%,-59.0,-37.0,-22.0,-22.0
2016-03-16 19:30:00,USD,Medium,Housing Starts,1.18M,1.15M,1.12M,-59.0,-37.0,-22.0,-22.0
2016-03-16 20:15:00,USD,Medium,Capacity Utilization Rate,76.7%,76.9%,77.1%,-59.0,-17.0,-17.0,13.0
2016-03-16 20:15:00,USD,Medium,Industrial Production m/m,-0.5%,-0.2%,0.8%,-59.0,-17.0,-17.0,13.0
2016-03-16 21:30:00,USD,High,Crude Oil Inventories,1.3M,2.9M,3.9M,-59.0,-13.0,-13.0,-12.0
2016-03-17 01:00:00,USD,High,Federal Funds Rate,<0.50%,<0.50%,<0.50%,272.0,135.0,108.0,95.0
2016-03-17 16:02:00,EUR,Low,Italian Trade Balance,0.04B,4.33B,6.02B,272.0,38.0,-18.0,-18.0
2016-03-17 17:00:00,EUR,Medium,Final CPI y/y,-0.2%,-0.2%,-0.2%,272.0,44.0,43.0,31.0
2016-03-17 17:00:00,EUR,Low,Final Core CPI y/y,0.8%,0.7%,0.7%,272.0,44.0,43.0,31.0
2016-03-17 17:00:00,EUR,Low,Trade Balance,21.2B,20.2B,22.5B,272.0,44.0,43.0,31.0
2016-03-17 19:30:00,USD,High,Philly Fed Manufacturing Index,12.4,-1.4,-2.8,272.0,45.0,-27.0,-27.0
2016-03-17 19:30:00,USD,High,Unemployment Claims,265K,267K,258K,272.0,45.0,-27.0,-27.0
2016-03-17 19:30:00,USD,Medium,Current Account,-125B,-117B,-130B,272.0,45.0,-27.0,-27.0
2016-03-17 21:00:00,USD,Medium,JOLTS Job Openings,5.54M,5.57M,5.28M,272.0,-38.0,-26.0,-13.0
2016-03-17 21:00:00,USD,Low,CB Leading Index m/m,0.1%,0.2%,-0.2%,272.0,-38.0,-26.0,-13.0
2016-03-17 21:30:00,USD,Low,Natural Gas Storage,-1B,-9B,-57B,272.0,-29.0,-21.0,-21.0
2016-03-18 14:00:00,EUR,Low,German PPI m/m,-0.5%,-0.2%,-0.7%,-81.0,-25.0,-19.0,-17.0
2016-03-18 21:00:00,USD,High,Prelim UoM Consumer Sentiment,90.0,92.1,91.7,-81.0,28.0,-16.0,-16.0
2016-03-21 16:00:00,EUR,Low,Current Account,25.4B,26.3B,28.6B,-49.0,30.0,19.0,-8.0
2016-03-21 21:00:00,USD,Medium,Existing Home Sales,5.08M,5.32M,5.47M,-49.0,-20.0,-20.0,-20.0
2016-03-21 22:00:00,EUR,Low,Consumer Confidence,-10,-8,-9,-49.0,17.0,8.0,8.0
2016-03-22 15:00:00,EUR,Medium,French Flash Manufacturing PMI,49.6,50.2,50.2,-71.0,-57.0,-55.0,-22.0
2016-03-22 15:00:00,EUR,Medium,French Flash Services PMI,51.2,49.5,49.2,-71.0,-57.0,-55.0,-22.0
2016-03-22 15:30:00,EUR,Medium,German Flash Manufacturing PMI,50.4,50.9,50.5,-71.0,24.0,24.0,23.0
2016-03-22 15:30:00,EUR,Medium,German Flash Services PMI,55.5,55.1,55.3,-71.0,24.0,24.0,23.0
2016-03-22 16:00:00,EUR,High,German ifo Business Climate,106.7,106.1,105.7,-71.0,21.0,17.0,-14.0
2016-03-22 16:00:00,EUR,Medium,Flash Manufacturing PMI,51.4,51.4,51.2,-71.0,21.0,17.0,-14.0
2016-03-22 16:00:00,EUR,Medium,Flash Services PMI,54.0,53.5,53.3,-71.0,21.0,17.0,-14.0
2016-03-22 17:00:00,EUR,High,German ZEW Economic Sentiment,4.3,6.3,1.0,-71.0,26.0,-12.0,-7.0
2016-03-22 17:00:00,EUR,Medium,ZEW Economic Sentiment,10.6,8.2,13.6,-71.0,26.0,-12.0,-7.0
2016-03-22 20:00:00,USD,Low,HPI m/m,0.5%,0.5%,0.5%,-71.0,32.0,-26.0,-19.0
2016-03-22 20:45:00,USD,Low,Flash Manufacturing PMI,51.4,51.6,51.0,-71.0,22.0,-17.0,-15.0
2016-03-22 20:59:00,USD,Low,Richmond Manufacturing Index,22,-1,-4,-71.0,22.0,17.0,-10.0
2016-03-23 20:58:00,EUR,Low,Belgian NBB Business Climate,-4.2,-6.0,-6.6,-68.0,-18.0,-18.0,9.0
2016-03-23 21:00:00,USD,Medium,New Home Sales,512K,512K,502K,-68.0,-18.0,-18.0,11.0
2016-03-23 21:30:00,USD,High,Crude Oil Inventories,9.4M,2.5M,1.3M,-68.0,14.0,14.0,10.0
2016-03-24 14:00:00,EUR,Low,German GfK Consumer Climate,9.4,9.5,9.5,-46.0,-19.0,-19.0,-11.0
2016-03-24 14:00:00,EUR,Low,German Import Prices m/m,-0.6%,-0.3%,-1.5%,-46.0,-19.0,-19.0,-11.0
2016-03-24 17:00:00,EUR,Low,Italian Retail Sales m/m,0.0%,0.0%,-0.1%,-46.0,-26.0,9.0,9.0
2016-03-24 17:30:00,EUR,Medium,Long Term Refinancing Operation,7.3B,24.3B,18.3B,-46.0,-28.0,-26.0,18.0
2016-03-24 19:30:00,USD,High,Core Durable Goods Orders m/m,-1.0%,-0.2%,1.7%,-46.0,-19.0,19.0,15.0
2016-03-24 19:30:00,USD,High,Unemployment Claims,265K,267K,259K,-46.0,-19.0,19.0,15.0
2016-03-24 19:30:00,USD,Medium,Durable Goods Orders m/m,-2.8%,-3.0%,4.7%,-46.0,-19.0,19.0,15.0
2016-03-24 20:45:00,USD,Low,Flash Services PMI,51.0,51.3,49.7,-46.0,-15.0,-15.0,-4.0
2016-03-24 21:30:00,USD,Low,Natural Gas Storage,15B,20B,-1B,-46.0,17.0,-13.0,-10.0
2016-03-25 19:30:00,USD,High,Final GDP q/q,1.4%,1.0%,1.0%,-37.0,16.0,13.0,13.0
2016-03-25 19:30:00,USD,Low,Final GDP Price Index q/q,0.9%,0.9%,0.9%,-37.0,16.0,13.0,13.0
2016-03-28 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.3%,0.0,,,
2016-03-28 19:30:00,USD,Medium,Personal Spending m/m,0.1%,0.2%,0.1%,0.0,,,
2016-03-28 19:30:00,USD,Low,Goods Trade Balance,-62.9B,-62.3B,-62.4B,0.0,,,
2016-03-28 19:30:00,USD,Low,Personal Income m/m,0.2%,0.1%,0.5%,0.0,,,
2016-03-28 21:00:00,USD,Medium,Pending Home Sales m/m,3.5%,1.2%,-3.0%,0.0,,,
2016-03-29 15:00:00,EUR,Medium,M3 Money Supply y/y,5.0%,5.0%,5.0%,,,,
2016-03-29 15:00:00,EUR,Low,Private Loans y/y,1.6%,1.4%,1.4%,,,,
2016-03-29 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.7%,5.7%,5.6%,,,,
2016-03-29 21:00:00,USD,High,CB Consumer Confidence,96.2,93.9,94.0,,,,
2016-03-30 13:00:00,EUR,Medium,German Prelim CPI m/m,0.8%,0.6%,0.4%,,,,
2016-03-30 19:15:00,USD,High,ADP Non-Farm Employment Change,200K,195K,205K,,,,
2016-03-30 21:30:00,USD,High,Crude Oil Inventories,2.3M,3.1M,9.4M,,,,
2016-03-31 13:00:00,EUR,Medium,German Retail Sales m/m,-0.4%,0.3%,-0.1%,,,,
2016-03-31 13:45:00,EUR,Low,French Consumer Spending m/m,0.6%,0.1%,1.0%,,,,
2016-03-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.7%,0.5%,0.3%,,,,
2016-03-31 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.8%,-0.6%,-0.8%,,,,
2016-03-31 14:55:00,EUR,Medium,German Unemployment Change,0K,-6K,-9K,,,,
2016-03-31 16:00:00,EUR,Medium,CPI Flash Estimate y/y,-0.1%,-0.1%,-0.2%,,,,
2016-03-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,0.9%,0.8%,,,,
2016-03-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.2%,0.1%,-0.2%,,,,
2016-03-31 19:30:00,USD,High,Unemployment Claims,276K,266K,265K,,,,
2016-03-31 20:45:00,USD,Medium,Chicago PMI,53.6,50.5,47.6,,,,
2016-03-31 21:30:00,USD,Low,Natural Gas Storage,-25B,-20B,15B,,,,
2016-04-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,53.4,53.8,54.1,-103.0,17.0,-13.0,12.0
2016-04-01 14:45:00,EUR,Low,Italian Manufacturing PMI,53.5,52.6,52.2,-103.0,24.0,17.0,11.0
2016-04-01 14:50:00,EUR,Low,French Final Manufacturing PMI,49.6,49.6,49.6,-103.0,29.0,22.0,17.0
2016-04-01 14:55:00,EUR,Low,German Final Manufacturing PMI,50.7,50.4,50.4,-103.0,24.0,18.0,12.0
2016-04-01 15:00:00,EUR,Low,Final Manufacturing PMI,51.6,51.4,51.4,-103.0,21.0,16.0,9.0
2016-04-01 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.7%,11.5%,11.6%,-103.0,21.0,16.0,9.0
2016-04-01 19:30:00,USD,High,Average Hourly Earnings m/m,0.3%,0.2%,-0.1%,-103.0,-65.0,54.0,54.0
2016-04-01 19:30:00,USD,High,Non-Farm Employment Change,215K,206K,245K,-103.0,-65.0,54.0,54.0
2016-04-01 19:30:00,USD,High,Unemployment Rate,5.0%,4.9%,4.9%,-103.0,-65.0,54.0,54.0
2016-04-01 20:45:00,USD,Low,Final Manufacturing PMI,51.5,51.5,51.4,-103.0,-56.0,-56.0,-20.0
2016-04-01 21:00:00,USD,High,ISM Manufacturing PMI,51.8,50.8,49.5,-103.0,-45.0,-45.0,-45.0
2016-04-01 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,91.0,90.6,90.0,-103.0,-45.0,-45.0,-45.0
2016-04-01 21:00:00,USD,Low,Construction Spending m/m,-0.5%,0.2%,2.1%,-103.0,-45.0,-45.0,-45.0
2016-04-01 21:00:00,USD,Low,ISM Manufacturing Prices,51.5,44.5,38.5,-103.0,-45.0,-45.0,-45.0
2016-04-01 21:30:00,USD,Low,Total Vehicle Sales,16.6M,17.6M,17.5M,-103.0,-27.0,-22.0,18.0
2016-04-01 21:30:00,USD,Low,Wards Total Vehicle Sales,16.5M,17.5M,17.5M,-103.0,-27.0,-22.0,18.0
2016-04-04 14:00:00,EUR,Medium,Spanish Unemployment Change,-58.2K,21.3K,2.2K,-55.0,-21.0,19.0,19.0
2016-04-04 15:30:00,EUR,Low,Sentix Investor Confidence,5.7,6.9,5.5,-55.0,-16.0,-12.0,10.0
2016-04-04 16:00:00,EUR,Medium,Unemployment Rate,10.3%,10.3%,10.3%,-55.0,-16.0,-13.0,-13.0
2016-04-04 16:00:00,EUR,Low,PPI m/m,-0.7%,-0.5%,-1.1%,-55.0,-16.0,-13.0,-13.0
2016-04-04 21:00:00,USD,Medium,Factory Orders m/m,-1.7%,-1.5%,1.2%,-55.0,-36.0,-29.0,-25.0
2016-04-05 13:00:00,EUR,Medium,German Factory Orders m/m,-1.2%,0.5%,0.5%,-71.0,17.0,11.0,11.0
2016-04-05 14:15:00,EUR,Low,Spanish Services PMI,55.3,54.2,54.1,-71.0,25.0,25.0,18.0
2016-04-05 14:45:00,EUR,Low,Italian Services PMI,51.2,54.3,53.8,-71.0,19.0,-13.0,-13.0
2016-04-05 14:50:00,EUR,Low,French Final Services PMI,49.9,51.2,51.2,-71.0,21.0,-13.0,-13.0
2016-04-05 14:55:00,EUR,Low,German Final Services PMI,55.1,55.5,55.5,-71.0,21.0,12.0,12.0
2016-04-05 15:00:00,EUR,Low,Final Services PMI,53.1,54.1,54.0,-71.0,21.0,11.0,11.0
2016-04-05 16:00:00,EUR,Low,Retail Sales m/m,0.2%,0.2%,0.3%,-71.0,-23.0,-13.0,8.0
2016-04-05 19:30:00,USD,Medium,Trade Balance,-47.1B,-46.3B,-45.9B,-71.0,-19.0,18.0,18.0
2016-04-05 20:45:00,USD,Low,Final Services PMI,51.3,51.0,51.0,-71.0,36.0,-34.0,-18.0
2016-04-05 21:00:00,USD,High,ISM Services PMI,54.5,54.1,53.4,-71.0,41.0,25.0,-23.0
2016-04-05 21:00:00,USD,Medium,JOLTS Job Openings,5.45M,5.57M,5.60M,-71.0,41.0,25.0,-23.0
2016-04-05 21:00:00,USD,Low,IBD/TIPP Economic Optimism,46.3,47.7,46.8,-71.0,41.0,25.0,-23.0
2016-04-06 13:00:00,EUR,Low,German Industrial Production m/m,-0.5%,-1.8%,2.3%,109.0,-16.0,-14.0,10.0
2016-04-06 21:30:00,USD,High,Crude Oil Inventories,-4.9M,3.1M,2.3M,109.0,22.0,-15.0,-14.0
2016-04-07 13:45:00,EUR,Low,French Trade Balance,-5.2B,-3.8B,-3.9B,-117.0,-67.0,-30.0,12.0
2016-04-07 19:30:00,USD,High,Unemployment Claims,267K,271K,276K,-117.0,-42.0,21.0,17.0
2016-04-07 21:30:00,USD,Low,Natural Gas Storage,12B,7B,-25B,-117.0,37.0,23.0,14.0
2016-04-08 02:00:00,USD,Low,Consumer Credit m/m,17.2B,15.0B,14.9B,71.0,-13.0,10.0,-9.0
