Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2015-03-05 19:30:00,USD,High,Unemployment Claims,320K,293K,313K,,,,
2015-03-05 19:30:00,USD,Medium,Revised Nonfarm Productivity q/q,-2.2%,-2.3%,-1.8%,,,,
2015-03-05 19:30:00,USD,Low,Revised Unit Labor Costs q/q,4.1%,3.3%,2.7%,,,,
2015-03-05 21:00:00,USD,Medium,Factory Orders m/m,-0.2%,0.2%,-3.5%,,,,
2015-03-05 21:30:00,USD,Low,Natural Gas Storage,-228B,-224B,-219B,,,,
2015-03-06 13:00:00,EUR,Low,German Industrial Production m/m,0.6%,0.6%,1.0%,,,,
2015-03-06 13:45:00,EUR,Low,French Trade Balance,-3.7B,-3.0B,-3.3B,,,,
2015-03-06 16:00:00,EUR,Low,Revised GDP q/q,0.3%,0.3%,0.3%,,,,
2015-03-06 19:30:00,USD,High,Non-Farm Employment Change,295K,240K,239K,,,,
2015-03-06 19:30:00,USD,High,Unemployment Rate,5.5%,5.6%,5.7%,,,,
2015-03-06 19:30:00,USD,Medium,Average Hourly Earnings m/m,0.1%,0.2%,0.5%,,,,
2015-03-06 19:30:00,USD,Medium,Trade Balance,-41.8B,-41.3B,-45.6B,,,,
2015-03-07 02:00:00,USD,Low,Consumer Credit m/m,11.6B,14.7B,17.9B,,,,
2015-03-09 14:00:00,EUR,Low,German Trade Balance,19.7B,20.4B,21.6B,,,,
2015-03-09 16:30:00,EUR,Low,Sentix Investor Confidence,18.6,15.3,12.4,,,,
2015-03-10 14:45:00,EUR,Medium,French Industrial Production m/m,0.4%,-0.2%,1.4%,,,,
2015-03-10 16:00:00,EUR,Low,Italian Industrial Production m/m,-0.7%,0.2%,0.4%,,,,
2015-03-10 20:00:00,USD,Low,NFIB Small Business Index,98.0,99.2,97.9,,,,
2015-03-10 21:00:00,USD,Medium,JOLTS Job Openings,5.00M,5.04M,4.88M,,,,
2015-03-10 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.3%,0.0%,0.0%,,,,
2015-03-11 13:30:00,EUR,Low,French Final Private Payrolls q/q,0.0%,0.0%,0.0%,,,,
2015-03-11 21:30:00,USD,Medium,Crude Oil Inventories,4.5M,4.5M,10.3M,,,,
2015-03-12 14:00:00,EUR,Low,German Final CPI m/m,0.9%,0.9%,0.9%,,,,
2015-03-12 14:45:00,EUR,Low,French Final CPI m/m,0.7%,0.6%,-1.0%,,,,
2015-03-12 17:00:00,EUR,Low,Industrial Production m/m,-0.1%,0.3%,0.3%,,,,
2015-03-12 19:30:00,USD,High,Core Retail Sales m/m,-0.1%,0.6%,-1.1%,,,,
2015-03-12 19:30:00,USD,High,Retail Sales m/m,-0.6%,0.3%,-0.8%,,,,
2015-03-12 19:30:00,USD,High,Unemployment Claims,289K,306K,325K,,,,
2015-03-12 19:30:00,USD,Medium,Import Prices m/m,0.4%,0.2%,-3.1%,,,,
2015-03-12 21:00:00,USD,Medium,Business Inventories m/m,0.0%,0.2%,0.0%,,,,
2015-03-12 21:30:00,USD,Low,Natural Gas Storage,-198B,-189B,-228B,,,,
2015-03-13 01:00:00,USD,Low,Federal Budget Balance,-192.3B,-188.9B,-17.5B,,,,
2015-03-13 14:00:00,EUR,Low,German WPI m/m,0.5%,-0.2%,-0.4%,,,,
2015-03-13 19:30:00,USD,High,PPI m/m,-0.5%,0.2%,-0.8%,,,,
2015-03-13 19:30:00,USD,Medium,Core PPI m/m,-0.5%,0.1%,-0.1%,,,,
2015-03-13 21:00:00,USD,High,Prelim UoM Consumer Sentiment,91.2,95.6,95.4,,,,
2015-03-16 19:30:00,USD,Medium,Empire State Manufacturing Index,6.9,8.1,7.8,,,,
2015-03-16 20:15:00,USD,Medium,Capacity Utilization Rate,78.9%,79.5%,79.1%,,,,
2015-03-16 20:15:00,USD,Medium,Industrial Production m/m,0.1%,0.3%,-0.3%,,,,
2015-03-16 21:00:00,USD,Medium,NAHB Housing Market Index,53,57,55,,,,
2015-03-17 03:00:00,USD,Low,TIC Long-Term Purchases,-27.2B,27.2B,39.2B,,,,
2015-03-17 17:00:00,EUR,High,German ZEW Economic Sentiment,54.8,58.9,53.0,,,,
2015-03-17 17:00:00,EUR,Medium,Final CPI y/y,-0.3%,-0.3%,-0.3%,,,,
2015-03-17 17:00:00,EUR,Medium,ZEW Economic Sentiment,62.4,58.2,52.7,,,,
2015-03-17 17:00:00,EUR,Low,Final Core CPI y/y,0.7%,0.6%,0.6%,,,,
2015-03-17 17:00:00,EUR,Low,Final Employment Change q/q,0.1%,0.1%,0.4%,,,,
2015-03-17 19:30:00,USD,High,Building Permits,1.09M,1.07M,1.06M,,,,
2015-03-17 19:30:00,USD,Medium,Housing Starts,0.90M,1.05M,1.08M,,,,
2015-03-18 16:00:00,EUR,Low,Italian Trade Balance,0.22B,4.32B,5.74B,,,,
2015-03-18 21:30:00,USD,Medium,Crude Oil Inventories,9.6M,4.0M,4.5M,,,,
2015-03-19 01:00:00,USD,High,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,,,
2015-03-19 17:20:00,EUR,High,Long Term Refinancing Operation,97.8B,40.0B,129.8B,,,,
2015-03-19 19:30:00,USD,High,Unemployment Claims,291K,295K,290K,,,,
2015-03-19 19:30:00,USD,Medium,Current Account,-113B,-103B,-99B,,,,
2015-03-19 21:00:00,USD,High,Philly Fed Manufacturing Index,5.0,7.2,5.2,,,,
2015-03-19 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.3%,0.2%,,,,
2015-03-19 21:30:00,USD,Low,Natural Gas Storage,-45B,-50B,-198B,,,,
2015-03-20 14:00:00,EUR,Low,German PPI m/m,0.1%,0.2%,-0.6%,,,,
2015-03-20 16:00:00,EUR,Low,Current Account,29.4B,21.3B,22.5B,,,,
2015-03-23 21:00:00,USD,Medium,Existing Home Sales,4.88M,4.91M,4.82M,,,,
2015-03-23 22:00:00,EUR,Low,Consumer Confidence,-4,-6,-7,,,,
2015-03-24 15:00:00,EUR,High,French Flash Manufacturing PMI,48.2,48.9,47.6,,,,
2015-03-24 15:00:00,EUR,Medium,French Flash Services PMI,52.8,53.1,53.4,,,,
2015-03-24 15:30:00,EUR,High,German Flash Manufacturing PMI,52.4,51.5,51.1,,,,
2015-03-24 15:30:00,EUR,Medium,German Flash Services PMI,55.3,55.0,54.7,,,,
2015-03-24 16:00:00,EUR,Medium,Flash Manufacturing PMI,51.9,51.6,51.0,,,,
2015-03-24 16:00:00,EUR,Medium,Flash Services PMI,54.3,53.9,53.7,,,,
2015-03-24 19:30:00,USD,High,CPI m/m,0.2%,0.2%,-0.7%,,,,
2015-03-24 19:30:00,USD,High,Core CPI m/m,0.2%,0.1%,0.2%,,,,
2015-03-24 20:00:00,USD,Low,HPI m/m,0.3%,0.5%,0.7%,,,,
2015-03-24 20:45:00,USD,Medium,Flash Manufacturing PMI,55.3,54.9,55.1,,,,
2015-03-24 20:59:00,USD,Low,Richmond Manufacturing Index,-8,2,0,,,,
2015-03-24 21:00:00,EUR,Low,Belgian NBB Business Climate,-6.3,-7.5,-8.3,,,,
2015-03-24 21:00:00,USD,Medium,New Home Sales,539K,466K,500K,,,,
2015-03-25 16:00:00,EUR,High,German ifo Business Climate,107.9,107.4,106.8,,,,
2015-03-25 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.4%,0.3%,0.0%,,,,
2015-03-25 19:30:00,USD,Medium,Durable Goods Orders m/m,-1.4%,0.3%,2.0%,,,,
2015-03-25 21:30:00,USD,Medium,Crude Oil Inventories,8.2M,5.0M,9.6M,,,,
2015-03-26 14:00:00,EUR,Medium,German GfK Consumer Climate,10.0,9.8,9.7,,,,
2015-03-26 16:00:00,EUR,Medium,M3 Money Supply y/y,4.0%,4.3%,3.7%,,,,
2015-03-26 16:00:00,EUR,Medium,Private Loans y/y,-0.1%,0.1%,-0.2%,,,,
2015-03-26 19:30:00,USD,High,Unemployment Claims,282K,291K,291K,,,,
2015-03-26 20:45:00,USD,Low,Flash Services PMI,58.6,57.2,57.1,,,,
2015-03-26 21:30:00,USD,Low,Natural Gas Storage,12B,10B,-45B,,,,
2015-03-27 14:00:00,EUR,Low,German Import Prices m/m,1.4%,0.5%,-0.8%,,,,
2015-03-27 17:00:00,EUR,Low,Italian Retail Sales m/m,0.1%,0.1%,-0.1%,,,,
2015-03-27 19:30:00,USD,High,Final GDP q/q,2.2%,2.4%,2.2%,,,,
2015-03-27 19:30:00,USD,Low,Final GDP Price Index q/q,0.1%,0.1%,0.1%,,,,
2015-03-27 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,93.0,92.5,91.2,,,,
2015-03-30 06:50:00,EUR,Medium,German Prelim CPI m/m,0.5%,0.4%,0.9%,,,,
2015-03-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.7%,-1.0%,-1.1%,,,,
2015-03-30 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.1%,,,,
2015-03-30 19:30:00,USD,Medium,Personal Spending m/m,0.1%,0.3%,-0.2%,,,,
2015-03-30 19:30:00,USD,Low,Personal Income m/m,0.4%,0.3%,0.4%,,,,
2015-03-30 21:00:00,USD,Medium,Pending Home Sales m/m,3.1%,0.5%,1.2%,,,,
2015-03-31 13:00:00,EUR,Medium,German Retail Sales m/m,-0.5%,-0.9%,2.3%,,,,
2015-03-31 13:45:00,EUR,Medium,French Consumer Spending m/m,0.1%,0.3%,0.7%,,,,
2015-03-31 14:55:00,EUR,Medium,German Unemployment Change,-15K,-10K,-20K,,,,
2015-03-31 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,12.7%,12.5%,12.6%,,,,
2015-03-31 16:00:00,EUR,High,CPI Flash Estimate y/y,-0.1%,-0.3%,-0.3%,,,,
2015-03-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.6%,0.6%,0.7%,,,,
2015-03-31 16:00:00,EUR,Medium,Unemployment Rate,11.3%,11.2%,11.4%,,,,
2015-03-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.1%,0.2%,0.4%,,,,
2015-03-31 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,4.6%,4.6%,4.4%,,,,
2015-03-31 20:45:00,USD,Medium,Chicago PMI,46.3,52.5,45.8,,,,
2015-03-31 21:00:00,USD,High,CB Consumer Confidence,101.3,96.6,98.8,,,,
2015-04-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,54.3,54.0,54.2,,,,
2015-04-01 14:45:00,EUR,Medium,Italian Manufacturing PMI,53.3,52.2,51.9,,,,
2015-04-01 14:50:00,EUR,Low,French Final Manufacturing PMI,48.8,48.2,48.2,,,,
2015-04-01 14:55:00,EUR,Medium,German Final Manufacturing PMI,52.8,52.4,52.4,,,,
2015-04-01 15:00:00,EUR,Low,Final Manufacturing PMI,52.2,51.9,51.9,,,,
2015-04-01 19:15:00,USD,High,ADP Non-Farm Employment Change,189K,227K,214K,,,,
2015-04-01 20:45:00,USD,Low,Final Manufacturing PMI,55.7,55.3,55.3,,,,
2015-04-01 21:00:00,USD,High,ISM Manufacturing PMI,51.5,52.5,52.9,,,,
2015-04-01 21:00:00,USD,Low,Construction Spending m/m,-0.1%,-0.1%,-1.7%,,,,
2015-04-01 21:00:00,USD,Low,ISM Manufacturing Prices,39.0,38.1,35.0,,,,
2015-04-01 21:30:00,USD,Medium,Crude Oil Inventories,4.8M,4.2M,8.2M,,,,
2015-04-01 21:30:00,USD,Low,Total Vehicle Sales,17.2M,16.7M,16.2M,,,,
2015-04-02 19:30:00,USD,High,Trade Balance,-35.4B,-41.3B,-42.7B,,,,
2015-04-02 19:30:00,USD,High,Unemployment Claims,268K,286K,288K,,,,
2015-04-02 21:00:00,USD,Medium,Factory Orders m/m,0.2%,-0.4%,-0.7%,,,,
2015-04-02 21:30:00,USD,Low,Natural Gas Storage,-18B,-9B,12B,,,,
2015-04-03 19:30:00,USD,High,Non-Farm Employment Change,126K,246K,264K,,,,
2015-04-03 19:30:00,USD,High,Unemployment Rate,5.5%,5.5%,5.5%,,,,
2015-04-03 19:30:00,USD,Medium,Average Hourly Earnings m/m,0.3%,0.2%,0.1%,,,,
2015-04-06 14:00:00,EUR,High,Spanish Unemployment Change,-60.2K,-18.3K,-13.5K,,,,
2015-04-06 20:45:00,USD,Low,Final Services PMI,59.2,58.6,58.6,,,,
2015-04-06 21:00:00,USD,High,ISM Services PMI,56.5,56.6,56.9,,,,
2015-04-07 14:15:00,EUR,Medium,Spanish Services PMI,57.3,56.5,56.2,,,,
2015-04-07 14:45:00,EUR,Medium,Italian Services PMI,51.6,51.1,50.0,,,,
2015-04-07 14:50:00,EUR,Low,French Final Services PMI,52.4,52.8,52.8,,,,
2015-04-07 14:55:00,EUR,Medium,German Final Services PMI,55.4,55.3,55.3,,,,
2015-04-07 15:00:00,EUR,Low,Final Services PMI,54.2,54.3,54.3,,,,
2015-04-07 15:30:00,EUR,Low,Sentix Investor Confidence,20.0,20.9,18.6,,,,
2015-04-07 16:00:00,EUR,Low,PPI m/m,0.5%,0.1%,-1.1%,,,,
2015-04-07 21:00:00,USD,Medium,JOLTS Job Openings,5.13M,5.01M,4.97M,,,,
2015-04-07 21:00:00,USD,Low,IBD/TIPP Economic Optimism,51.3,49.1,49.1,,,,
2015-04-08 02:00:00,USD,Low,Consumer Credit m/m,15.5B,12.4B,10.8B,,,,
2015-04-08 13:00:00,EUR,Medium,German Factory Orders m/m,-0.9%,1.5%,-2.6%,,,,
2015-04-08 13:45:00,EUR,Low,French Trade Balance,-3.4B,-3.8B,-3.7B,,,,
2015-04-08 16:00:00,EUR,Medium,Retail Sales m/m,-0.2%,-0.1%,0.9%,,,,
2015-04-08 21:30:00,USD,Medium,Crude Oil Inventories,10.9M,3.3M,4.8M,,,,
2015-04-09 13:00:00,EUR,Low,German Industrial Production m/m,0.2%,0.1%,-0.4%,,,,
2015-04-09 13:00:00,EUR,Low,German Trade Balance,19.7B,20.3B,19.6B,,,,
2015-04-09 19:30:00,USD,High,Unemployment Claims,281K,283K,267K,,,,
2015-04-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.3%,0.2%,0.4%,,,,
2015-04-09 21:30:00,USD,Low,Natural Gas Storage,15B,10B,-18B,,,,
2015-04-10 13:45:00,EUR,Low,French Industrial Production m/m,0.0%,-0.1%,0.3%,,,,
2015-04-10 19:30:00,USD,Medium,Import Prices m/m,-0.3%,-0.4%,0.2%,,,,
2015-04-13 16:00:00,EUR,Low,Italian Industrial Production m/m,0.6%,0.5%,-0.7%,,,,
2015-04-14 01:00:00,USD,Low,Federal Budget Balance,-52.9B,-43.1B,-192.3B,,,,
2015-04-14 13:00:00,EUR,Low,German WPI m/m,1.0%,0.2%,0.5%,,,,
2015-04-14 16:00:00,EUR,Low,Industrial Production m/m,1.1%,0.3%,-0.3%,,,,
2015-04-14 19:30:00,USD,High,Core Retail Sales m/m,0.4%,0.7%,0.0%,,,,
2015-04-14 19:30:00,USD,High,PPI m/m,0.2%,0.3%,-0.5%,,,,
2015-04-14 19:30:00,USD,High,Retail Sales m/m,0.9%,1.1%,-0.5%,,,,
2015-04-14 19:30:00,USD,Medium,Core PPI m/m,0.2%,0.2%,-0.5%,,,,
2015-04-14 20:00:00,USD,Low,NFIB Small Business Index,95.2,98.4,98.0,,,,
2015-04-14 21:00:00,USD,Medium,Business Inventories m/m,0.3%,0.2%,0.0%,,,,
2015-04-15 13:00:00,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%,,,,
2015-04-15 13:45:00,EUR,Low,French Final CPI m/m,0.7%,0.7%,0.7%,,,,
2015-04-15 13:45:00,EUR,Low,Trade Balance,21.2B,21.9B,22.7B,,,,
2015-04-15 16:00:00,EUR,Low,Trade Balance,22.0B,21.2B,21.2B,,,,
2015-04-15 18:45:00,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%,,,,
2015-04-15 19:30:00,USD,Medium,Empire State Manufacturing Index,-1.2,7.2,6.9,,,,
2015-04-15 20:15:00,USD,Medium,Capacity Utilization Rate,78.4%,78.7%,79.0%,,,,
2015-04-15 20:15:00,USD,Medium,Industrial Production m/m,-0.6%,-0.3%,0.1%,,,,
2015-04-15 21:00:00,USD,Medium,NAHB Housing Market Index,56,55,52,,,,
2015-04-15 21:30:00,USD,Medium,Crude Oil Inventories,1.3M,3.5M,10.9M,,,,
2015-04-16 03:00:00,USD,Low,TIC Long-Term Purchases,9.8B,40.0B,-27.4B,,,,
2015-04-16 15:02:00,EUR,Low,Italian Trade Balance,3.54B,1.21B,0.23B,,,,
2015-04-16 19:30:00,USD,High,Building Permits,1.04M,1.08M,1.10M,,,,
2015-04-16 19:30:00,USD,High,Unemployment Claims,294K,284K,282K,,,,
2015-04-16 19:30:00,USD,Medium,Housing Starts,0.93M,1.05M,0.91M,,,,
2015-04-16 21:00:00,USD,High,Philly Fed Manufacturing Index,7.5,6.5,5.0,,,,
2015-04-16 21:30:00,USD,Low,Natural Gas Storage,63B,52B,15B,,,,
2015-04-17 15:00:00,EUR,Low,Current Account,26.4B,29.1B,30.4B,,,,
2015-04-17 16:00:00,EUR,Medium,Final CPI y/y,-0.1%,-0.1%,-0.1%,,,,
2015-04-17 16:00:00,EUR,Low,Final Core CPI y/y,0.6%,0.6%,0.6%,,,,
2015-04-17 19:30:00,USD,High,CPI m/m,0.2%,0.2%,0.2%,,,,
2015-04-17 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.2%,,,,
2015-04-17 21:00:00,USD,High,Prelim UoM Consumer Sentiment,95.9,93.8,93.0,,,,
2015-04-17 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.3%,0.1%,,,,
2015-04-20 13:00:00,EUR,Low,German PPI m/m,0.1%,0.2%,0.1%,,,,
2015-04-21 16:00:00,EUR,High,German ZEW Economic Sentiment,53.3,55.6,54.8,,,,
2015-04-21 16:00:00,EUR,Medium,ZEW Economic Sentiment,64.8,63.7,62.4,,,,
2015-04-22 16:00:00,EUR,Low,Italian Retail Sales m/m,-0.2%,0.1%,0.2%,,,,
2015-04-22 20:00:00,USD,Low,HPI m/m,0.7%,0.7%,0.3%,,,,
2015-04-22 20:54:00,EUR,Low,Consumer Confidence,-5,-3,-4,,,,
2015-04-22 21:00:00,USD,Medium,Existing Home Sales,5.19M,5.04M,4.89M,,,,
2015-04-22 21:30:00,USD,Medium,Crude Oil Inventories,5.3M,2.7M,1.3M,,,,
2015-04-23 13:00:00,EUR,Medium,German GfK Consumer Climate,10.1,10.0,10.0,,,,
2015-04-23 14:00:00,EUR,High,French Flash Manufacturing PMI,48.4,49.4,48.8,,,,
2015-04-23 14:00:00,EUR,Medium,French Flash Services PMI,50.8,52.5,52.4,,,,
2015-04-23 14:00:00,EUR,Medium,Spanish Unemployment Rate,23.8%,23.5%,23.7%,,,,
2015-04-23 14:30:00,EUR,High,German Flash Manufacturing PMI,51.9,53.1,52.8,,,,
2015-04-23 14:30:00,EUR,Medium,German Flash Services PMI,54.4,55.6,55.4,,,,
2015-04-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,51.9,52.6,52.2,,,,
2015-04-23 15:00:00,EUR,Medium,Flash Services PMI,53.7,54.5,54.2,,,,
2015-04-23 19:30:00,USD,High,Unemployment Claims,295K,288K,294K,,,,
2015-04-23 20:45:00,USD,Medium,Flash Manufacturing PMI,54.2,55.6,55.7,,,,
2015-04-23 21:00:00,USD,Medium,New Home Sales,481K,514K,543K,,,,
2015-04-23 21:30:00,USD,Low,Natural Gas Storage,90B,83B,63B,,,,
2015-04-24 15:00:00,EUR,High,German ifo Business Climate,108.6,108.5,107.9,,,,
2015-04-24 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.2%,0.2%,-0.6%,,,,
2015-04-24 19:30:00,USD,Medium,Durable Goods Orders m/m,4.0%,0.7%,-1.1%,,,,
2015-04-24 20:00:00,EUR,Low,Belgian NBB Business Climate,-6.2,-5.8,-6.3,,,,
2015-04-27 13:00:00,EUR,Low,German Import Prices m/m,1.0%,0.5%,1.4%,,,,
2015-04-27 20:45:00,USD,Low,Flash Services PMI,57.8,59.1,59.2,,,,
2015-04-28 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.0%,4.7%,4.5%,,,,
2015-04-28 20:59:00,USD,Low,Richmond Manufacturing Index,-3,-2,-8,,,,
2015-04-28 21:00:00,USD,High,CB Consumer Confidence,95.2,102.6,101.4,,,,
2015-04-29 13:00:00,EUR,Medium,German Prelim CPI m/m,-0.1%,-0.1%,0.5%,,,,
2015-04-29 15:00:00,EUR,Medium,M3 Money Supply y/y,4.6%,4.3%,4.0%,,,,
2015-04-29 15:00:00,EUR,Medium,Private Loans y/y,0.1%,0.1%,-0.1%,,,,
2015-04-29 19:30:00,USD,High,Advance GDP q/q,0.2%,1.0%,2.2%,,,,
2015-04-29 19:30:00,USD,Medium,Advance GDP Price Index q/q,-0.1%,0.4%,0.1%,,,,
2015-04-29 21:00:00,USD,Medium,Pending Home Sales m/m,1.1%,1.1%,3.6%,,,,
2015-04-29 21:30:00,USD,Medium,Crude Oil Inventories,1.9M,2.1M,5.3M,,,,
2015-04-30 01:00:00,USD,High,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,,,
2015-04-30 13:00:00,EUR,Medium,German Retail Sales m/m,-2.3%,0.5%,-0.1%,,,,
2015-04-30 13:45:00,EUR,Low,French Consumer Spending m/m,-0.6%,-0.5%,0.2%,,,,
2015-04-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.6%,-0.7%,-0.7%,,,,
2015-04-30 14:00:00,EUR,Medium,Spanish Flash GDP q/q,0.9%,0.8%,0.7%,,,,
2015-04-30 14:55:00,EUR,Medium,German Unemployment Change,-8K,-14K,-14K,,,,
2015-04-30 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,13.0%,12.6%,12.7%,,,,
2015-04-30 16:00:00,EUR,Medium,CPI Flash Estimate y/y,0.0%,0.0%,-0.1%,,,,
2015-04-30 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.6%,0.6%,0.6%,,,,
2015-04-30 16:00:00,EUR,Medium,Unemployment Rate,11.3%,11.2%,11.3%,,,,
2015-04-30 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,0.1%,,,,
2015-04-30 19:30:00,USD,High,Unemployment Claims,262K,290K,296K,,,,
2015-04-30 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.1%,,,,
2015-04-30 19:30:00,USD,Medium,Employment Cost Index q/q,0.7%,0.6%,0.6%,,,,
2015-04-30 19:30:00,USD,Medium,Personal Spending m/m,0.4%,0.6%,0.2%,,,,
2015-04-30 19:30:00,USD,Low,Personal Income m/m,0.0%,0.2%,0.4%,,,,
2015-04-30 20:45:00,USD,Medium,Chicago PMI,52.3,50.1,46.3,,,,
2015-04-30 21:30:00,USD,Low,Natural Gas Storage,81B,79B,90B,,,,
2015-05-01 20:45:00,USD,Low,Final Manufacturing PMI,54.1,54.2,54.2,,,,
2015-05-01 21:00:00,USD,High,ISM Manufacturing PMI,51.5,52.1,51.5,,,,
2015-05-01 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,95.9,96.1,95.9,,,,
2015-05-01 21:00:00,USD,Low,Construction Spending m/m,-0.6%,0.5%,0.0%,,,,
2015-05-01 21:00:00,USD,Low,ISM Manufacturing Prices,40.5,42.3,39.0,,,,
2015-05-01 21:00:00,USD,Low,Total Vehicle Sales,16.5M,16.9M,17.2M,,,,
2015-05-04 14:15:00,EUR,Medium,Spanish Manufacturing PMI,54.2,54.6,54.3,,,,
2015-05-04 14:45:00,EUR,Medium,Italian Manufacturing PMI,53.8,53.4,53.3,,,,
2015-05-04 14:50:00,EUR,Low,French Final Manufacturing PMI,48.0,48.4,48.4,,,,
2015-05-04 14:55:00,EUR,Medium,German Final Manufacturing PMI,52.1,51.9,51.9,,,,
2015-05-04 15:00:00,EUR,Low,Final Manufacturing PMI,52.0,51.9,51.9,,,,
2015-05-04 15:30:00,EUR,Low,Sentix Investor Confidence,19.6,19.5,20.0,,,,
2015-05-04 21:00:00,USD,Medium,Factory Orders m/m,2.1%,2.1%,-0.1%,,,,
2015-05-05 14:00:00,EUR,High,Spanish Unemployment Change,-118.9K,-64.8K,-60.2K,,,,
2015-05-05 16:00:00,EUR,Low,PPI m/m,0.2%,0.3%,0.6%,,,,
2015-05-05 19:30:00,USD,High,Trade Balance,-51.4B,-41.2B,-35.9B,,,,
2015-05-05 20:45:00,USD,Low,Final Services PMI,57.4,57.8,57.8,,,,
2015-05-05 21:00:00,USD,High,ISM Services PMI,57.8,56.2,56.5,,,,
2015-05-05 21:00:00,USD,Low,IBD/TIPP Economic Optimism,49.7,50.6,51.3,,,,
2015-05-06 14:15:00,EUR,Medium,Spanish Services PMI,60.3,57.4,57.3,,,,
2015-05-06 14:45:00,EUR,Medium,Italian Services PMI,53.1,52.1,51.6,,,,
2015-05-06 14:50:00,EUR,Low,French Final Services PMI,51.4,50.8,50.8,,,,
2015-05-06 14:55:00,EUR,Medium,German Final Services PMI,54.0,54.4,54.4,,,,
2015-05-06 15:00:00,EUR,Low,Final Services PMI,54.1,53.7,53.7,,,,
2015-05-06 16:00:00,EUR,Medium,Retail Sales m/m,-0.8%,-0.4%,0.1%,,,,
2015-05-06 19:15:00,USD,High,ADP Non-Farm Employment Change,169K,199K,175K,,,,
2015-05-06 19:30:00,USD,High,Prelim Unit Labor Costs q/q,5.0%,4.5%,4.1%,,,,
2015-05-06 19:30:00,USD,Medium,Prelim Nonfarm Productivity q/q,-1.9%,-1.8%,-2.2%,,,,
2015-05-06 21:30:00,USD,Medium,Crude Oil Inventories,-3.9M,1.3M,1.9M,,,,
2015-05-07 13:00:00,EUR,Medium,German Factory Orders m/m,0.9%,1.6%,-0.9%,,,,
2015-05-07 13:45:00,EUR,Low,French Industrial Production m/m,-0.3%,0.1%,0.5%,,,,
2015-05-07 13:45:00,EUR,Low,French Trade Balance,-4.6B,-3.5B,-3.6B,,,,
2015-05-07 19:30:00,USD,High,Unemployment Claims,265K,277K,262K,,,,
2015-05-07 21:30:00,USD,Low,Natural Gas Storage,76B,75B,81B,,,,
2015-05-08 02:00:00,USD,Low,Consumer Credit m/m,20.5B,15.8B,14.8B,,,,
2015-05-08 13:00:00,EUR,Low,German Industrial Production m/m,-0.5%,0.4%,0.0%,,,,
2015-05-08 13:00:00,EUR,Low,German Trade Balance,19.3B,20.3B,20.0B,,,,
2015-05-08 15:00:00,EUR,Low,Italian Industrial Production m/m,0.4%,0.3%,0.7%,,,,
2015-05-08 19:30:00,USD,High,Non-Farm Employment Change,223K,228K,85K,,,,
2015-05-08 19:30:00,USD,High,Unemployment Rate,5.4%,5.4%,5.5%,,,,
2015-05-08 19:30:00,USD,Medium,Average Hourly Earnings m/m,0.1%,0.2%,0.2%,,,,
2015-05-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.1%,0.3%,0.2%,,,,
2015-05-12 19:48:00,USD,Low,NFIB Small Business Index,96.9,96.1,95.2,,,,
2015-05-12 21:02:00,USD,Medium,JOLTS Job Openings,4.99M,5.16M,5.14M,,,,
2015-05-13 00:58:00,USD,Low,Federal Budget Balance,156.7B,151.3B,-52.9B,,,,
2015-05-13 12:30:00,EUR,Medium,French Prelim GDP q/q,0.6%,0.4%,0.0%,,,,
2015-05-13 13:00:00,EUR,High,German Prelim GDP q/q,0.3%,0.5%,0.7%,,,,
2015-05-13 13:00:00,EUR,Low,German Final CPI m/m,0.0%,-0.1%,-0.1%,,,,
2015-05-13 13:00:00,EUR,Low,German WPI m/m,0.4%,0.4%,1.0%,,,,
2015-05-13 13:45:00,EUR,Low,French Final CPI m/m,0.1%,0.2%,0.7%,,,,
