Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2020-02-21 16:00:00,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%,81.0,-10.0,-7.0,5.0
2020-02-21 20:00:00,EUR,Low,Belgian NBB Business Climate,-2.7,-2.8,-2.0,81.0,15.0,6.0,6.0
2020-02-21 20:45:00,USD,High,Flash Manufacturing PMI,50.8,51.5,51.9,81.0,16.0,-11.0,-6.0
2020-02-21 20:45:00,USD,Low,Flash Services PMI,49.4,53.3,53.3,81.0,16.0,-11.0,-6.0
2020-02-21 21:00:00,USD,Low,Existing Home Sales,5.46M,5.46M,5.53M,81.0,45.0,8.0,-8.0
2020-02-24 15:00:00,EUR,High,German ifo Business Climate,96.1,95.0,96.0,58.0,13.0,13.0,13.0
2020-02-25 13:00:00,EUR,Low,German Final GDP q/q,0.0%,0.0%,0.0%,52.0,8.0,6.0,3.0
2020-02-25 20:00:00,USD,Low,HPI m/m,0.6%,0.4%,0.3%,52.0,14.0,11.0,5.0
2020-02-25 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,2.9%,2.8%,2.5%,52.0,14.0,11.0,5.0
2020-02-25 20:59:00,USD,Medium,Richmond Manufacturing Index,-2,10,20,52.0,-14.0,11.0,11.0
2020-02-25 21:00:00,USD,High,CB Consumer Confidence,130.7,132.6,130.4,52.0,-14.0,11.0,11.0
2020-02-26 21:00:00,USD,Medium,New Home Sales,764K,714K,708K,-53.0,-19.0,-12.0,9.0
2020-02-26 21:30:00,USD,Medium,Crude Oil Inventories,0.5M,2.3M,0.4M,-53.0,18.0,-10.0,-10.0
2020-02-27 14:00:00,EUR,Low,Spanish Flash CPI y/y,0.8%,0.8%,1.1%,131.0,14.0,9.0,9.0
2020-02-27 15:00:00,EUR,Low,M3 Money Supply y/y,5.2%,5.3%,4.9%,131.0,29.0,19.0,16.0
2020-02-27 15:00:00,EUR,Low,Private Loans y/y,3.7%,3.7%,3.6%,131.0,29.0,19.0,16.0
2020-02-27 19:30:00,USD,Medium,Core Durable Goods Orders m/m,0.9%,0.2%,0.1%,131.0,21.0,21.0,16.0
2020-02-27 19:30:00,USD,Medium,Durable Goods Orders m/m,-0.2%,-1.5%,2.9%,131.0,21.0,21.0,16.0
2020-02-27 19:30:00,USD,Medium,Prelim GDP q/q,2.1%,2.1%,2.1%,131.0,21.0,21.0,16.0
2020-02-27 19:30:00,USD,Low,Prelim GDP Price Index q/q,1.3%,1.4%,1.4%,131.0,21.0,21.0,16.0
2020-02-27 19:30:00,USD,Low,Unemployment Claims,219K,211K,211K,131.0,21.0,21.0,16.0
2020-02-27 21:00:00,USD,Medium,Pending Home Sales m/m,5.2%,2.8%,-4.3%,131.0,22.0,-15.0,-15.0
2020-02-27 21:30:00,USD,Low,Natural Gas Storage,-143B,-158B,-151B,131.0,29.0,-15.0,13.0
2020-02-28 13:00:00,EUR,Low,German Import Prices m/m,-0.4%,0.1%,0.2%,-102.0,9.0,9.0,9.0
2020-02-28 13:00:00,EUR,Medium,German Prelim CPI m/m,0.4%,0.3%,-0.6%,-102.0,9.0,9.0,9.0
2020-02-28 13:45:00,EUR,Low,French Consumer Spending m/m,-1.1%,-0.1%,-0.3%,-102.0,-14.0,-10.0,-7.0
2020-02-28 13:45:00,EUR,Low,French Prelim CPI m/m,0.0%,0.0%,-0.4%,-102.0,-14.0,-10.0,-7.0
2020-02-28 13:45:00,EUR,Low,French Prelim GDP q/q,-0.1%,-0.1%,-0.1%,-102.0,-14.0,-10.0,-7.0
2020-02-28 14:55:00,EUR,Low,German Unemployment Change,-10K,4K,-4K,-102.0,38.0,36.0,22.0
2020-02-28 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.0%,0.1%,0.1%,-102.0,24.0,20.0,18.0
2020-02-28 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.2%,-102.0,-30.0,-13.0,12.0
2020-02-28 19:30:00,USD,Medium,Personal Spending m/m,0.2%,0.3%,0.4%,-102.0,-30.0,-13.0,12.0
2020-02-28 19:30:00,USD,Low,Goods Trade Balance,-65.5B,-68.5B,-68.7B,-102.0,-30.0,-13.0,12.0
2020-02-28 19:30:00,USD,Low,Personal Income m/m,0.6%,0.3%,0.1%,-102.0,-30.0,-13.0,12.0
2020-02-28 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,-0.2%,0.1%,-0.2%,-102.0,-30.0,-13.0,12.0
2020-02-28 20:45:00,USD,Medium,Chicago PMI,49.0,46.1,42.9,-102.0,-39.0,17.0,17.0
2020-02-28 21:00:00,USD,Low,Revised UoM Consumer Sentiment,101.0,100.7,100.9,-102.0,-37.0,-15.0,-9.0
2020-03-02 14:15:00,EUR,Low,Spanish Manufacturing PMI,50.4,48.9,48.5,129.0,38.0,24.0,15.0
2020-03-02 14:45:00,EUR,Low,Italian Manufacturing PMI,48.7,48.0,48.9,129.0,32.0,26.0,-17.0
2020-03-02 14:50:00,EUR,Low,French Final Manufacturing PMI,49.8,49.7,49.7,129.0,33.0,26.0,-18.0
2020-03-02 14:55:00,EUR,Low,German Final Manufacturing PMI,48.0,47.8,47.8,129.0,33.0,29.0,23.0
2020-03-02 15:00:00,EUR,Low,Final Manufacturing PMI,49.2,49.1,49.1,129.0,33.0,30.0,26.0
2020-03-02 20:45:00,USD,Low,Final Manufacturing PMI,50.7,50.8,50.8,129.0,-38.0,-38.0,-24.0
2020-03-02 21:00:00,USD,High,ISM Manufacturing PMI,50.1,50.5,50.9,129.0,29.0,21.0,-18.0
2020-03-02 21:00:00,USD,Low,Construction Spending m/m,1.8%,0.6%,0.2%,129.0,29.0,21.0,-18.0
2020-03-02 21:00:00,USD,Low,ISM Manufacturing Prices,45.9,51.2,53.3,129.0,29.0,21.0,-18.0
2020-03-03 14:00:00,EUR,Low,Spanish Unemployment Change,-7.8K,8.2K,90.2K,117.0,-32.0,-21.0,-21.0
2020-03-03 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,9.8%,9.8%,9.8%,117.0,-25.0,12.0,12.0
2020-03-03 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.2%,1.4%,1.4%,117.0,29.0,-16.0,-16.0
2020-03-03 16:00:00,EUR,Low,Core CPI Flash Estimate y/y,1.2%,1.2%,1.1%,117.0,29.0,-16.0,-16.0
2020-03-03 16:00:00,EUR,Low,PPI m/m,0.4%,0.5%,0.1%,117.0,29.0,-16.0,-16.0
2020-03-03 16:00:00,EUR,Low,Unemployment Rate,7.4%,7.4%,7.4%,117.0,29.0,-16.0,-16.0
2020-03-03 21:00:00,USD,Low,IBD/TIPP Economic Optimism,53.9,58.1,59.8,117.0,13.0,11.0,-8.0
2020-03-03 21:00:00,USD,Low,Wards Total Vehicle Sales,16.8M,16.8M,16.8M,117.0,13.0,11.0,-8.0
2020-03-04 13:00:00,EUR,Low,German Retail Sales m/m,0.9%,1.0%,-2.0%,-99.0,-15.0,-15.0,-6.0
2020-03-04 14:15:00,EUR,Low,Spanish Services PMI,52.1,52.5,52.3,-99.0,24.0,-13.0,7.0
2020-03-04 14:45:00,EUR,Low,Italian Services PMI,52.1,51.4,51.4,-99.0,40.0,22.0,13.0
2020-03-04 14:50:00,EUR,Low,French Final Services PMI,52.5,52.6,52.6,-99.0,37.0,20.0,16.0
2020-03-04 14:55:00,EUR,Low,German Final Services PMI,52.5,53.3,53.3,-99.0,36.0,19.0,15.0
2020-03-04 15:00:00,EUR,Low,Final Services PMI,52.6,52.8,52.8,-99.0,29.0,19.0,10.0
2020-03-04 16:00:00,EUR,Low,Retail Sales m/m,0.6%,0.6%,-1.1%,-99.0,-20.0,17.0,-11.0
2020-03-04 19:15:00,USD,High,ADP Non-Farm Employment Change,183K,170K,209K,-99.0,-31.0,-19.0,-9.0
2020-03-04 20:45:00,USD,Low,Final Services PMI,49.4,49.4,49.4,-99.0,-34.0,-23.0,7.0
2020-03-04 21:00:00,USD,High,ISM Services PMI,57.3,54.9,55.5,-99.0,-31.0,-24.0,-20.0
2020-03-04 21:30:00,USD,Medium,Crude Oil Inventories,0.8M,2.8M,0.5M,-99.0,31.0,27.0,15.0
2020-03-05 19:30:00,USD,Low,Revised Nonfarm Productivity q/q,1.2%,1.4%,1.4%,85.0,-14.0,14.0,14.0
2020-03-05 19:30:00,USD,Low,Revised Unit Labor Costs q/q,0.9%,1.5%,1.4%,85.0,-14.0,14.0,14.0
2020-03-05 19:30:00,USD,Low,Unemployment Claims,216K,215K,219K,85.0,-14.0,14.0,14.0
2020-03-05 21:00:00,USD,Low,Factory Orders m/m,-0.5%,-0.2%,1.9%,85.0,-23.0,20.0,10.0
2020-03-05 21:30:00,USD,Low,Natural Gas Storage,-109B,-112B,-143B,85.0,-26.0,-21.0,-15.0
2020-03-06 13:00:00,EUR,Low,German Factory Orders m/m,5.5%,1.5%,-2.1%,170.0,-18.0,-12.0,-11.0
2020-03-06 13:45:00,EUR,Low,French Trade Balance,-5.9B,-4.9B,-3.7B,170.0,12.0,10.0,8.0
2020-03-06 15:03:00,EUR,Low,Italian Retail Sales m/m,0.0%,0.3%,0.5%,170.0,47.0,37.0,-15.0
2020-03-06 19:30:00,USD,High,Average Hourly Earnings m/m,0.3%,0.3%,0.2%,170.0,32.0,-19.0,-19.0
2020-03-06 19:30:00,USD,High,Non-Farm Employment Change,273K,175K,273K,170.0,32.0,-19.0,-19.0
2020-03-06 19:30:00,USD,High,Unemployment Rate,3.5%,3.6%,3.6%,170.0,32.0,-19.0,-19.0
2020-03-06 19:30:00,USD,Low,Trade Balance,-45.3B,-46.3B,-48.6B,170.0,32.0,-19.0,-19.0
2020-03-06 21:00:00,USD,Low,Final Wholesale Inventories m/m,-0.4%,-0.2%,-0.2%,170.0,36.0,31.0,12.0
2020-03-07 02:00:00,USD,Low,Consumer Credit m/m,12.0B,16.6B,20.3B,-43.0,25.0,13.0,8.0
2020-03-09 14:00:00,EUR,Low,German Industrial Production m/m,3.0%,1.7%,-2.2%,161.0,75.0,64.0,51.0
2020-03-09 14:00:00,EUR,Low,German Trade Balance,18.5B,18.8B,19.0B,161.0,75.0,64.0,51.0
2020-03-09 16:30:00,EUR,Low,Sentix Investor Confidence,-17.1,-11.0,5.2,161.0,71.0,35.0,22.0
2020-03-10 07:38:00,USD,Low,NFIB Small Business Index,104.5,102.7,104.3,-182.0,-30.0,-30.0,-18.0
2020-03-10 13:30:00,EUR,Low,French Final Private Payrolls q/q,0.5%,0.2%,0.2%,-182.0,29.0,-22.0,-13.0
2020-03-10 14:45:00,EUR,Low,French Industrial Production m/m,1.2%,1.8%,-2.5%,-182.0,38.0,38.0,23.0
2020-03-10 16:00:00,EUR,Low,Italian Industrial Production m/m,3.7%,1.6%,-2.6%,-182.0,-30.0,-20.0,20.0
2020-03-10 17:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.3%,0.3%,-182.0,-21.0,13.0,-10.0
2020-03-10 17:00:00,EUR,Low,Revised GDP q/q,0.1%,0.1%,0.1%,-182.0,-21.0,13.0,-10.0
2020-03-11 19:30:00,USD,High,CPI m/m,0.1%,0.0%,0.1%,-109.0,-20.0,-13.0,-7.0
2020-03-11 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.2%,-109.0,-20.0,-13.0,-7.0
2020-03-11 21:30:00,USD,Medium,Crude Oil Inventories,7.7M,2.0M,0.8M,-109.0,-56.0,-24.0,-13.0
2020-03-12 00:59:00,USD,Low,Federal Budget Balance,-235.3B,-238.1B,-32.6B,-278.0,-16.0,10.0,10.0
2020-03-12 16:00:00,EUR,Low,Italian Quarterly Unemployment Rate,9.7%,9.8%,9.8%,-278.0,-40.0,-22.0,11.0
2020-03-12 17:00:00,EUR,Low,Industrial Production m/m,2.3%,1.4%,-1.8%,-278.0,-18.0,-18.0,-17.0
2020-03-12 19:30:00,USD,Medium,Core PPI m/m,-0.3%,0.1%,0.5%,-278.0,-103.0,-103.0,-23.0
2020-03-12 19:30:00,USD,Medium,PPI m/m,-0.6%,-0.1%,0.5%,-278.0,-103.0,-103.0,-23.0
2020-03-12 19:30:00,USD,Low,Unemployment Claims,211K,219K,215K,-278.0,-103.0,-103.0,-23.0
2020-03-12 19:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,-278.0,-103.0,-103.0,-103.0
2020-03-12 21:30:00,USD,Low,Natural Gas Storage,-48B,-55B,-109B,-278.0,-72.0,-38.0,-38.0
2020-03-13 14:00:00,EUR,Low,German Final CPI m/m,0.4%,0.4%,0.4%,-171.0,-46.0,-38.0,-19.0
2020-03-13 14:00:00,EUR,Low,German WPI m/m,-0.9%,-0.8%,1.0%,-171.0,-46.0,-38.0,-19.0
2020-03-13 14:45:00,EUR,Low,French Final CPI m/m,0.0%,0.0%,0.0%,-171.0,43.0,33.0,-26.0
2020-03-13 19:30:00,USD,Low,Import Prices m/m,-0.5%,-1.0%,0.1%,-171.0,-53.0,-47.0,-21.0
2020-03-13 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,95.9,95.0,101.0,-171.0,-35.0,-30.0,-22.0
2020-03-16 19:30:00,USD,Medium,Empire State Manufacturing Index,-21.5,5.1,12.9,151.0,-70.0,-38.0,-28.0
2020-03-17 03:00:00,USD,Low,TIC Long-Term Purchases,20.9B,72.5B,85.6B,-234.0,-19.0,18.0,9.0
2020-03-17 17:00:00,EUR,High,German ZEW Economic Sentiment,-49.5,-29.7,8.7,-234.0,-69.0,-34.0,-17.0
2020-03-17 17:00:00,EUR,Low,ZEW Economic Sentiment,-49.5,-23.1,10.4,-234.0,-69.0,-34.0,-17.0
2020-03-17 19:30:00,USD,High,Core Retail Sales m/m,-0.4%,0.1%,0.6%,-234.0,19.0,19.0,-18.0
2020-03-17 19:30:00,USD,High,Retail Sales m/m,-0.5%,0.2%,0.6%,-234.0,19.0,19.0,-18.0
2020-03-17 20:15:00,USD,Low,Capacity Utilization Rate,77.0%,77.1%,76.6%,-234.0,35.0,33.0,11.0
2020-03-17 20:15:00,USD,Low,Industrial Production m/m,0.6%,0.4%,-0.5%,-234.0,35.0,33.0,11.0
2020-03-17 21:00:00,USD,Low,Business Inventories m/m,-0.1%,-0.1%,0.0%,-234.0,-60.0,-60.0,30.0
2020-03-17 21:00:00,USD,Low,JOLTS Job Openings,6.96M,6.40M,6.55M,-234.0,-60.0,-60.0,30.0
2020-03-17 21:00:00,USD,Low,NAHB Housing Market Index,72,74,74,-234.0,-60.0,-60.0,30.0
2020-03-18 17:00:00,EUR,Low,Final CPI y/y,1.2%,1.2%,1.2%,-238.0,26.0,26.0,25.0
2020-03-18 17:00:00,EUR,Low,Final Core CPI y/y,1.2%,1.2%,1.2%,-238.0,26.0,26.0,25.0
2020-03-18 17:00:00,EUR,Low,Trade Balance,17.3B,19.3B,21.5B,-238.0,26.0,26.0,25.0
2020-03-18 17:03:00,EUR,Low,Italian Trade Balance,0.54B,4.23B,5.01B,-238.0,-21.0,16.0,15.0
2020-03-18 19:30:00,USD,Medium,Building Permits,1.46M,1.50M,1.55M,-238.0,-57.0,-49.0,-19.0
2020-03-18 19:30:00,USD,Low,Housing Starts,1.60M,1.51M,1.62M,-238.0,-57.0,-49.0,-19.0
2020-03-18 21:30:00,USD,Low,Crude Oil Inventories,2.0M,3.5M,7.7M,-238.0,-54.0,-43.0,-26.0
2020-03-19 19:30:00,USD,Medium,Philly Fed Manufacturing Index,-12.7,9.5,36.7,-321.0,111.0,111.0,36.0
2020-03-19 19:30:00,USD,Medium,Unemployment Claims,281K,220K,211K,-321.0,111.0,111.0,36.0
2020-03-19 19:30:00,USD,Low,Current Account,-110B,-109B,-125B,-321.0,111.0,111.0,36.0
2020-03-19 21:00:00,USD,Low,CB Leading Index m/m,0.1%,0.1%,0.7%,-321.0,36.0,36.0,-21.0
2020-03-19 21:30:00,USD,Low,Natural Gas Storage,-9B,-5B,-48B,-321.0,-48.0,21.0,-20.0
2020-03-20 14:00:00,EUR,Low,German PPI m/m,-0.4%,-0.2%,0.8%,178.0,87.0,43.0,-19.0
2020-03-20 16:00:00,EUR,Low,Current Account,34.7B,30.3B,32.6B,178.0,-76.0,-29.0,19.0
2020-03-20 21:00:00,USD,Low,Existing Home Sales,5.77M,5.50M,5.42M,178.0,59.0,59.0,40.0
2020-03-23 22:00:00,EUR,Low,Consumer Confidence,-12,-14,-7,193.0,-61.0,-32.0,-18.0
2020-03-24 15:15:00,EUR,High,French Flash Services PMI,29.0,39.6,52.5,168.0,-39.0,-27.0,-27.0
2020-03-24 15:15:00,EUR,Medium,French Flash Manufacturing PMI,42.9,39.4,49.8,168.0,-39.0,-27.0,-27.0
2020-03-24 15:30:00,EUR,High,German Flash Manufacturing PMI,45.7,40.1,48.0,168.0,-35.0,-35.0,19.0
2020-03-24 15:30:00,EUR,High,German Flash Services PMI,34.5,43.0,52.5,168.0,-35.0,-35.0,19.0
2020-03-24 16:00:00,EUR,Medium,Flash Manufacturing PMI,44.8,40.1,49.2,168.0,44.0,20.0,-16.0
2020-03-24 16:00:00,EUR,Medium,Flash Services PMI,28.4,40.0,52.6,168.0,44.0,20.0,-16.0
2020-03-24 20:45:00,USD,High,Flash Manufacturing PMI,49.2,45.1,50.7,168.0,-55.0,29.0,29.0
2020-03-24 20:45:00,USD,Medium,Flash Services PMI,39.1,44.1,49.4,168.0,-55.0,29.0,29.0
2020-03-24 20:59:00,USD,Medium,Richmond Manufacturing Index,2,-10,-2,168.0,-51.0,-31.0,-17.0
2020-03-24 21:00:00,USD,Low,New Home Sales,765K,750K,800K,168.0,-51.0,-37.0,-18.0
2020-03-25 16:00:00,EUR,Medium,German ifo Business Climate,86.1,87.9,87.7,111.0,21.0,18.0,16.0
2020-03-25 19:30:00,USD,Medium,Core Durable Goods Orders m/m,-0.6%,-0.4%,0.8%,111.0,32.0,26.0,-18.0
2020-03-25 19:30:00,USD,Medium,Durable Goods Orders m/m,1.2%,-1.0%,0.1%,111.0,32.0,26.0,-18.0
2020-03-25 20:00:00,USD,Low,HPI m/m,0.3%,0.4%,0.7%,111.0,-35.0,17.0,17.0
2020-03-25 20:59:00,EUR,Low,Belgian NBB Business Climate,-10.9,-11.2,-2.7,111.0,-18.0,18.0,12.0
2020-03-25 21:30:00,USD,Low,Crude Oil Inventories,1.6M,2.9M,2.0M,111.0,-28.0,-16.0,-16.0
2020-03-26 14:00:00,EUR,Low,German GfK Consumer Climate,2.7,7.4,8.3,204.0,-30.0,-30.0,28.0
2020-03-26 16:00:00,EUR,Low,M3 Money Supply y/y,5.5%,5.2%,5.2%,204.0,25.0,-13.0,9.0
2020-03-26 16:02:00,EUR,Low,Private Loans y/y,3.8%,3.8%,3.7%,204.0,25.0,-20.0,-8.0
2020-03-26 19:30:00,USD,High,Unemployment Claims,3283K,1648K,282K,204.0,61.0,49.0,-31.0
2020-03-26 19:30:00,USD,Medium,Final GDP q/q,2.1%,2.1%,2.1%,204.0,61.0,49.0,-31.0
2020-03-26 19:30:00,USD,Low,Final GDP Price Index q/q,1.3%,1.3%,1.3%,204.0,61.0,49.0,-31.0
2020-03-26 19:30:00,USD,Low,Goods Trade Balance,-59.9B,-64.5B,-65.9B,204.0,61.0,49.0,-31.0
2020-03-26 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,-0.5%,-0.2%,-0.4%,204.0,61.0,49.0,-31.0
2020-03-26 21:30:00,USD,Low,Natural Gas Storage,-29B,-30B,-9B,204.0,66.0,39.0,-24.0
2020-03-27 19:30:00,USD,Low,Core PCE Price Index m/m,0.2%,0.2%,0.1%,138.0,-44.0,-30.0,-29.0
2020-03-27 19:30:00,USD,Low,Personal Income m/m,0.6%,0.4%,0.6%,138.0,-44.0,-30.0,-29.0
2020-03-27 19:30:00,USD,Low,Personal Spending m/m,0.2%,0.2%,0.2%,138.0,-44.0,-30.0,-29.0
2020-03-27 21:00:00,USD,Low,Revised UoM Consumer Sentiment,89.1,90.0,95.9,138.0,31.0,27.0,27.0
2020-03-30 14:00:00,EUR,Low,Spanish Flash CPI y/y,0.1%,0.6%,0.7%,-134.0,28.0,28.0,21.0
2020-03-30 14:00:00,EUR,Low,German Prelim CPI m/m,0.1%,0.0%,0.4%,-134.0,28.0,28.0,21.0
2020-03-30 21:00:00,USD,Low,Pending Home Sales m/m,2.4%,-1.8%,5.3%,-134.0,-24.0,-19.0,-16.0
2020-03-31 13:00:00,EUR,Low,German Import Prices m/m,-0.9%,-0.3%,-0.4%,-129.0,-34.0,-22.0,-10.0
2020-03-31 13:45:00,EUR,Low,French Consumer Spending m/m,-0.1%,-0.7%,-1.2%,-129.0,15.0,15.0,13.0
2020-03-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.0%,-0.4%,0.0%,-129.0,15.0,15.0,13.0
2020-03-31 14:55:00,EUR,Low,German Unemployment Change,1K,23K,-8K,-129.0,-18.0,-11.0,-11.0
2020-03-31 16:00:00,EUR,Low,CPI Flash Estimate y/y,0.7%,0.8%,1.2%,-129.0,-23.0,17.0,-10.0
2020-03-31 16:00:00,EUR,Low,Core CPI Flash Estimate y/y,1.0%,1.1%,1.2%,-129.0,-23.0,17.0,-10.0
2020-03-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.1%,0.1%,-0.1%,-129.0,-23.0,17.0,-10.0
2020-03-31 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,3.1%,3.4%,2.8%,-129.0,-23.0,-18.0,-10.0
2020-03-31 20:45:00,USD,Medium,Chicago PMI,47.8,44.1,49.0,-129.0,52.0,-30.0,-20.0
2020-03-31 21:00:00,USD,High,CB Consumer Confidence,120.0,115.1,132.6,-129.0,52.0,27.0,26.0
2020-04-01 13:00:00,EUR,Low,German Retail Sales m/m,1.2%,0.1%,1.0%,-121.0,-46.0,-28.0,-12.0
2020-04-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,45.7,44.0,50.4,-121.0,-30.0,-16.0,-15.0
2020-04-01 14:45:00,EUR,Low,Italian Manufacturing PMI,40.3,41.1,48.7,-121.0,-49.0,-25.0,-22.0
2020-04-01 14:50:00,EUR,Low,French Final Manufacturing PMI,43.2,42.9,42.9,-121.0,-47.0,-37.0,-20.0
2020-04-01 14:55:00,EUR,Low,German Final Manufacturing PMI,45.4,45.6,45.7,-121.0,-44.0,-42.0,-19.0
2020-04-01 15:00:00,EUR,Low,Final Manufacturing PMI,44.5,44.7,44.8,-121.0,-36.0,-36.0,-12.0
2020-04-01 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,9.7%,10.0%,9.8%,-121.0,-36.0,-36.0,-12.0
2020-04-01 16:00:00,EUR,Low,Unemployment Rate,7.3%,7.4%,7.4%,-121.0,-42.0,-42.0,-31.0
2020-04-01 19:15:00,USD,High,ADP Non-Farm Employment Change,-27K,-150K,179K,-121.0,-18.0,-18.0,-15.0
2020-04-01 20:45:00,USD,Low,Final Manufacturing PMI,48.5,48.2,49.2,-121.0,-23.0,17.0,-8.0
2020-04-01 21:00:00,USD,High,ISM Manufacturing PMI,49.1,44.9,50.1,-121.0,-23.0,-20.0,17.0
2020-04-01 21:00:00,USD,Low,Construction Spending m/m,-1.3%,0.6%,2.8%,-121.0,-23.0,-20.0,17.0
2020-04-01 21:00:00,USD,Low,ISM Manufacturing Prices,37.4,41.6,45.9,-121.0,-23.0,-20.0,17.0
2020-04-01 21:00:00,USD,Low,Wards Total Vehicle Sales,11.4M,12.2M,16.8M,-121.0,-23.0,-20.0,17.0
2020-04-01 21:30:00,USD,Low,Crude Oil Inventories,13.8M,3.7M,1.6M,-121.0,25.0,15.0,-12.0
2020-04-02 14:00:00,EUR,Low,Spanish Unemployment Change,302.3K,27.7K,-7.8K,-133.0,-21.0,21.0,-10.0
2020-04-02 16:00:00,EUR,Low,PPI m/m,-0.6%,-0.3%,0.2%,-133.0,25.0,25.0,-7.0
2020-04-02 19:30:00,USD,High,Unemployment Claims,6648K,3600K,3307K,-133.0,-60.0,-37.0,-17.0
2020-04-02 19:30:00,USD,Low,Trade Balance,-39.9B,-40.6B,-45.5B,-133.0,-60.0,-37.0,-17.0
2020-04-02 21:00:00,USD,Low,Factory Orders m/m,0.0%,0.2%,-0.5%,-133.0,55.0,29.0,29.0
2020-04-02 21:30:00,USD,Low,Natural Gas Storage,-19B,-31B,-29B,-133.0,-54.0,-54.0,39.0
2020-04-03 14:15:00,EUR,Low,Spanish Services PMI,23.0,25.6,52.1,-94.0,-24.0,-18.0,-15.0
2020-04-03 14:45:00,EUR,Low,Italian Services PMI,17.4,22.4,52.1,-94.0,-20.0,-20.0,-20.0
2020-04-03 14:50:00,EUR,Low,French Final Services PMI,27.4,29.0,29.0,-94.0,19.0,19.0,-17.0
2020-04-03 14:55:00,EUR,Low,German Final Services PMI,31.7,34.3,34.5,-94.0,19.0,19.0,14.0
2020-04-03 15:00:00,EUR,Low,Final Services PMI,26.4,28.2,28.4,-94.0,19.0,19.0,19.0
2020-04-03 16:00:00,EUR,Low,Retail Sales m/m,0.9%,0.1%,0.7%,-94.0,27.0,17.0,-13.0
2020-04-03 19:30:00,USD,High,Average Hourly Earnings m/m,0.4%,0.2%,0.3%,-94.0,-31.0,-30.0,-27.0
2020-04-03 19:30:00,USD,High,Non-Farm Employment Change,-701K,-100K,275K,-94.0,-31.0,-30.0,-27.0
2020-04-03 19:30:00,USD,High,Unemployment Rate,4.4%,3.8%,3.5%,-94.0,-31.0,-30.0,-27.0
2020-04-03 20:45:00,USD,Low,Final Services PMI,39.8,38.7,39.1,-94.0,-18.0,15.0,11.0
2020-04-03 21:00:00,USD,Medium,ISM Services PMI,52.5,43.5,57.3,-94.0,33.0,11.0,-10.0
2020-04-06 13:00:00,EUR,Low,German Factory Orders m/m,-1.4%,-2.7%,4.8%,-67.0,-18.0,-13.0,-12.0
2020-04-06 15:30:00,EUR,Low,Sentix Investor Confidence,-42.9,-30.5,-17.1,-67.0,-26.0,-26.0,-23.0
2020-04-07 13:00:00,EUR,Low,German Industrial Production m/m,0.3%,-0.7%,3.2%,144.0,38.0,14.0,10.0
2020-04-07 13:45:00,EUR,Low,French Trade Balance,-5.2B,-5.1B,-6.0B,144.0,44.0,38.0,28.0
2020-04-07 15:00:00,EUR,Low,Italian Retail Sales m/m,0.8%,-0.4%,0.1%,144.0,-26.0,-13.0,-12.0
2020-04-07 17:00:00,USD,Low,NFIB Small Business Index,96.4,96.3,104.5,144.0,20.0,20.0,17.0
2020-04-07 21:00:00,USD,Low,IBD/TIPP Economic Optimism,47.8,49.1,53.9,144.0,-45.0,-21.0,8.0
2020-04-07 21:00:00,USD,Low,JOLTS Job Openings,6.88M,6.55M,7.01M,144.0,-45.0,-21.0,8.0
2020-04-08 02:00:00,USD,Low,Consumer Credit m/m,22.3B,13.9B,12.1B,-80.0,-8.0,8.0,8.0
2020-04-08 21:30:00,USD,Low,Crude Oil Inventories,15.2M,9.8M,13.8M,-80.0,-32.0,-32.0,-14.0
2020-04-09 13:00:00,EUR,Low,German Trade Balance,21.6B,20.3B,18.7B,104.0,19.0,-17.0,-16.0
2020-04-09 15:00:00,EUR,Low,Italian Industrial Production m/m,-1.2%,-1.6%,3.6%,104.0,-11.0,-11.0,-10.0
2020-04-09 19:30:00,USD,High,Unemployment Claims,6606K,5000K,6867K,104.0,73.0,41.0,12.0
2020-04-09 19:30:00,USD,Medium,Core PPI m/m,0.2%,0.0%,-0.3%,104.0,73.0,41.0,12.0
2020-04-09 19:30:00,USD,Medium,PPI m/m,-0.2%,-0.3%,-0.6%,104.0,73.0,41.0,12.0
2020-04-09 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,71.0,75.0,89.1,104.0,30.0,-19.0,-19.0
