Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
1/9/2017 16:00,EUR,Low,Unemployment Rate,9.80%,9.80%,72,-28,-20
1/10/2017 2:00,USD,Low,Consumer Credit m/m,24.5B,16.2B,69,16,8
1/10/2017 13:45,EUR,Low,French Industrial Production m/m,2.20%,-0.10%,69,-17,-13
1/10/2017 17:00,USD,Low,NFIB Small Business Index,105.8,98.4,69,-20,-20
1/10/2017 21:00,USD,Medium,JOLTS Job Openings,5.52M,5.45M,69,35,10
1/10/2017 21:00,USD,Low,Final Wholesale Inventories m/m,1.00%,0.90%,69,35,10
1/11/2017 21:00,USD,Low,IBD/TIPP Economic Optimism,55.6,54.8,-121,-37,-24
1/11/2017 21:30,USD,High,Crude Oil Inventories,4.1M,-7.1M,-121,-43,-19
1/12/2017 13:45,EUR,Low,French Final CPI m/m,0.30%,0.30%,212,23,18
1/12/2017 15:00,EUR,Low,Italian Industrial Production m/m,0.70%,0.10%,212,37,21
1/12/2017 16:00,EUR,Low,Industrial Production m/m,1.50%,0.10%,212,-17,-17
1/12/2017 19:30,USD,High,Unemployment Claims,247K,237K,212,-23,18
1/12/2017 19:30,USD,Medium,Import Prices m/m,0.40%,-0.20%,212,-23,18
1/12/2017 21:30,USD,Low,Natural Gas Storage,-151B,-49B,212,43,26
1/13/2017 1:00,USD,Low,Federal Budget Balance,-27.5B,-136.7B,-76,-22,-22
1/13/2017 13:00,EUR,Low,German WPI m/m,1.20%,0.10%,-76,16,12
1/13/2017 19:30,USD,High,Core Retail Sales m/m,0.20%,0.30%,-76,22,15
1/13/2017 19:30,USD,High,PPI m/m,0.30%,0.40%,-76,22,15
1/13/2017 19:30,USD,High,Retail Sales m/m,0.60%,0.20%,-76,22,15
1/13/2017 19:30,USD,Medium,Core PPI m/m,0.20%,0.40%,-76,22,15
1/13/2017 21:00,USD,High,Prelim UoM Consumer Sentiment,98.1,98.2,-76,-52,-28
1/13/2017 21:00,USD,Low,Business Inventories m/m,0.70%,-0.10%,-76,-52,-28
1/16/2017 16:00,EUR,Low,Trade Balance,22.7B,19.9B,-56,18,-12
1/17/2017 15:00,EUR,Low,Italian Trade Balance,4.20B,4.29B,123,17,17
1/17/2017 16:00,EUR,Medium,German ZEW Economic Sentiment,16.6,13.8,123,27,20
1/17/2017 16:00,EUR,Low,ZEW Economic Sentiment,23.2,18.1,123,27,20
1/17/2017 19:30,USD,Medium,Empire State Manufacturing Index,6.5,9,123,-35,-24
1/18/2017 13:00,EUR,Low,German Final CPI m/m,0.70%,0.70%,-59,-13,7
1/18/2017 16:00,EUR,Medium,Final CPI y/y,1.10%,1.10%,-59,11,-9
1/18/2017 16:00,EUR,Low,Final Core CPI y/y,0.90%,0.90%,-59,11,-9
1/18/2017 19:30,USD,High,CPI m/m,0.30%,0.20%,-59,-28,-22
1/18/2017 19:30,USD,High,Core CPI m/m,0.20%,0.20%,-59,-28,-22
1/18/2017 20:15,USD,Medium,Capacity Utilization Rate,75.50%,74.90%,-59,18,18
1/18/2017 20:15,USD,Medium,Industrial Production m/m,0.80%,-0.70%,-59,18,18
1/18/2017 21:00,USD,Low,NAHB Housing Market Index,67,69,-59,24,12
1/19/2017 3:00,USD,Low,TIC Long-Term Purchases,30.8B,9.3B,-103,-40,-40
1/19/2017 15:00,EUR,Low,Current Account,36.1B,28.3B,-103,17,17
1/19/2017 19:30,USD,High,Building Permits,1.21M,1.21M,-103,19,11
1/19/2017 19:30,USD,High,Philly Fed Manufacturing Index,23.6,21.5,-103,19,11
1/19/2017 19:30,USD,High,Unemployment Claims,234K,249K,-103,19,11
1/19/2017 19:30,USD,Medium,Housing Starts,1.23M,1.10M,-103,19,11
1/19/2017 21:30,USD,Low,Natural Gas Storage,-243B,-151B,-103,-32,-32
1/19/2017 22:00,USD,High,Crude Oil Inventories,2.3M,4.1M,-103,-32,19
1/20/2017 13:00,EUR,Low,German PPI m/m,0.40%,0.30%,79,14,10
1/23/2017 21:00,EUR,Low,Consumer Confidence,-5,-5,60,-27,-27
1/24/2017 14:00,EUR,Medium,French Flash Manufacturing PMI,53.4,53.5,55,-16,11
1/24/2017 14:00,EUR,Medium,French Flash Services PMI,53.9,52.9,55,-16,11
1/24/2017 14:30,EUR,Medium,German Flash Manufacturing PMI,56.5,55.6,55,19,-16
1/24/2017 14:30,EUR,Medium,German Flash Services PMI,53.2,54.3,55,19,-16
1/24/2017 15:00,EUR,Medium,Flash Manufacturing PMI,55.1,54.9,55,16,16
1/24/2017 15:00,EUR,Medium,Flash Services PMI,53.6,53.7,55,16,16
1/24/2017 20:45,USD,Low,Flash Manufacturing PMI,55.1,54.3,55,23,-10
1/24/2017 21:00,USD,Medium,Existing Home Sales,5.49M,5.65M,55,23,-11
1/24/2017 21:00,USD,Low,Richmond Manufacturing Index,12,8,55,23,-11
1/25/2017 15:00,EUR,High,German ifo Business Climate,109.8,111,58,19,19
1/25/2017 19:59,EUR,Low,Belgian NBB Business Climate,0.5,-0.2,58,-13,-12
1/25/2017 20:00,USD,Low,HPI m/m,0.50%,0.30%,58,-13,-11
1/25/2017 21:30,USD,High,Crude Oil Inventories,2.8M,2.3M,58,24,17
1/26/2017 13:00,EUR,Low,German GfK Consumer Climate,10.2,9.9,-108,-17,-14
1/26/2017 14:00,EUR,Medium,Spanish Unemployment Rate,18.60%,18.90%,-108,-18,10
1/26/2017 15:00,EUR,Low,Italian Retail Sales m/m,-0.70%,1.20%,-108,17,13
1/26/2017 19:30,USD,High,Unemployment Claims,259K,237K,-108,-44,-25
1/26/2017 19:30,USD,Low,Goods Trade Balance,-65.0B,-66.6B,-108,-44,-25
1/26/2017 19:30,USD,Low,Prelim Wholesale Inventories m/m,1.00%,1.00%,-108,-44,-25
1/26/2017 20:45,USD,Low,Flash Services PMI,55.1,53.9,-108,-33,-15
1/26/2017 21:00,USD,Medium,New Home Sales,536K,598K,-108,-32,-23
1/26/2017 21:00,USD,Low,CB Leading Index m/m,0.50%,0.10%,-108,-32,-23
1/26/2017 21:30,USD,Low,Natural Gas Storage,-119B,-243B,-108,20,18
1/27/2017 13:00,EUR,Low,German Import Prices m/m,1.90%,0.70%,66,-12,-8
1/27/2017 15:00,EUR,Medium,M3 Money Supply y/y,5.00%,4.80%,66,13,12
1/27/2017 15:00,EUR,Low,Private Loans y/y,2.00%,1.90%,66,13,12
1/27/2017 19:30,USD,High,Advance GDP q/q,1.90%,3.50%,66,-18,-18
1/27/2017 19:30,USD,High,Core Durable Goods Orders m/m,0.50%,0.60%,66,-18,-18
1/27/2017 19:30,USD,Medium,Advance GDP Price Index q/q,2.10%,1.40%,66,-18,-18
1/27/2017 19:30,USD,Medium,Durable Goods Orders m/m,-0.40%,-4.50%,66,-18,-18
1/27/2017 21:00,USD,Medium,Revised UoM Consumer Sentiment,98.5,98.1,66,27,27
1/30/2017 5:50,EUR,Medium,German Prelim CPI m/m,-0.60%,0.70%,-120,10,5
1/30/2017 14:00,EUR,Medium,Spanish Flash GDP q/q,0.70%,0.70%,-120,-22,-8
1/30/2017 19:30,USD,Medium,Core PCE Price Index m/m,0.10%,0.00%,-120,-23,-17
1/30/2017 19:30,USD,Medium,Personal Spending m/m,0.50%,0.20%,-120,-23,-17
1/30/2017 19:30,USD,Low,Personal Income m/m,0.30%,0.10%,-120,-23,-17
1/30/2017 21:00,USD,Medium,Pending Home Sales m/m,1.60%,-2.50%,-120,19,-11
1/31/2017 12:30,EUR,Low,French Flash GDP q/q,0.40%,0.20%,134,8,-5
1/31/2017 13:00,EUR,Medium,German Retail Sales m/m,-0.90%,-1.70%,134,-13,-6
1/31/2017 13:45,EUR,Low,French Consumer Spending m/m,-0.80%,0.60%,134,-15,-11
1/31/2017 13:45,EUR,Low,French Prelim CPI m/m,-0.20%,0.30%,134,-15,-11
1/31/2017 14:00,EUR,Medium,Spanish Flash CPI y/y,3.00%,1.60%,134,16,-7
1/31/2017 14:55,EUR,Medium,German Unemployment Change,-26K,-20K,134,31,23
1/31/2017 15:00,EUR,Low,Italian Monthly Unemployment Rate,12.00%,12.00%,134,-28,27
1/31/2017 16:00,EUR,Medium,CPI Flash Estimate y/y,1.80%,1.10%,134,20,-13
1/31/2017 16:00,EUR,Medium,Core CPI Flash Estimate y/y,0.90%,0.90%,134,20,-13
1/31/2017 16:00,EUR,Medium,Prelim Flash GDP q/q,0.50%,0.30%,134,20,-13
1/31/2017 16:00,EUR,Low,Unemployment Rate,9.60%,9.70%,134,20,-13
1/31/2017 19:30,USD,Medium,Employment Cost Index q/q,0.50%,0.60%,134,-19,-17
1/31/2017 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.30%,5.10%,134,-20,-14
1/31/2017 20:45,USD,Medium,Chicago PMI,50.3,54.6,134,32,-11
1/31/2017 21:00,USD,High,CB Consumer Confidence,111.8,113.3,134,46,31
2/1/2017 14:15,EUR,Medium,Spanish Manufacturing PMI,55.6,55.3,-73,-12,6
2/1/2017 14:45,EUR,Low,Italian Manufacturing PMI,53,53.2,-73,22,-12
2/1/2017 14:50,EUR,Low,French Final Manufacturing PMI,53.6,53.4,-73,22,16
2/1/2017 14:55,EUR,Low,German Final Manufacturing PMI,56.4,56.5,-73,23,17
2/1/2017 15:00,EUR,Low,Final Manufacturing PMI,55.2,55.1,-73,19,13
2/1/2017 19:15,USD,High,ADP Non-Farm Employment Change,246K,151K,-73,-22,-11
2/1/2017 20:45,USD,Low,Final Manufacturing PMI,55,55.1,-73,-24,-22
2/1/2017 21:00,USD,High,ISM Manufacturing PMI,56,54.7,-73,-12,-12
2/1/2017 21:00,USD,Low,Construction Spending m/m,-0.20%,0.90%,-73,-12,-12
2/1/2017 21:00,USD,Low,ISM Manufacturing Prices,69,65.5,-73,-12,-12
2/1/2017 21:00,USD,Low,Wards Total Vehicle Sales,17.5M,18.1M,-73,-12,-12
2/1/2017 21:30,USD,High,Crude Oil Inventories,6.5M,2.8M,-73,-23,10
2/1/2017 21:30,USD,Low,Total Vehicle Sales,17.6M,18.4M,-73,-23,10
2/2/2017 1:00,USD,High,Federal Funds Rate,<0.75%,<0.75%,98,-18,-7
2/2/2017 14:00,EUR,Medium,Spanish Unemployment Change,57.3K,-86.8K,98,20,18
2/2/2017 16:00,EUR,Low,PPI m/m,0.70%,0.30%,98,13,12
2/2/2017 19:30,USD,High,Unemployment Claims,246K,260K,98,13,-12
2/2/2017 19:30,USD,Medium,Prelim Nonfarm Productivity q/q,1.30%,3.10%,98,13,-12
2/2/2017 19:30,USD,Medium,Prelim Unit Labor Costs q/q,1.70%,0.70%,98,13,-12
2/2/2017 21:30,USD,Low,Natural Gas Storage,-87B,-119B,98,-16,-10
2/3/2017 14:15,EUR,Low,Spanish Services PMI,54.2,55,-91,-10,9
2/3/2017 14:45,EUR,Low,Italian Services PMI,52.4,52.3,-91,-18,-10
2/3/2017 14:50,EUR,Low,French Final Services PMI,54.1,53.9,-91,-16,-8
2/3/2017 14:55,EUR,Low,German Final Services PMI,53.4,53.2,-91,-16,8
2/3/2017 15:00,EUR,Low,Final Services PMI,53.7,53.6,-91,-21,-11
2/3/2017 16:00,EUR,Low,Italian Prelim CPI m/m,0.20%,0.40%,-91,-10,6
2/3/2017 16:00,EUR,Low,Retail Sales m/m,-0.30%,-0.60%,-91,-10,6
2/3/2017 19:30,USD,High,Average Hourly Earnings m/m,0.10%,0.20%,-91,-12,-9
2/3/2017 19:30,USD,High,Non-Farm Employment Change,227K,157K,-91,-12,-9
2/3/2017 19:30,USD,High,Unemployment Rate,4.80%,4.70%,-91,-12,-9
2/3/2017 20:45,USD,Low,Final Services PMI,55.6,55.1,-91,37,37
2/3/2017 21:00,USD,High,ISM Services PMI,56.5,57.2,-91,26,26
2/3/2017 21:00,USD,Medium,Factory Orders m/m,1.30%,-2.30%,-91,26,26
2/6/2017 13:00,EUR,Medium,German Factory Orders m/m,5.20%,-3.60%,-93,-10,-6
2/6/2017 15:30,EUR,Low,Sentix Investor Confidence,17.4,18.2,-93,-12,8
2/7/2017 13:00,EUR,Low,German Industrial Production m/m,-3.00%,0.50%,-99,-22,-18
2/7/2017 13:45,EUR,Low,French Trade Balance,-3.4B,-4.4B,-99,-18,8
2/7/2017 19:30,USD,Medium,Trade Balance,-44.3B,-45.7B,-99,-22,11
2/7/2017 21:00,USD,Medium,JOLTS Job Openings,5.50M,5.51M,-99,11,11
2/7/2017 21:00,USD,Low,IBD/TIPP Economic Optimism,56.4,55.6,-99,11,11
2/8/2017 2:00,USD,Low,Consumer Credit m/m,14.2B,25.2B,73,7,6
2/8/2017 21:30,USD,High,Crude Oil Inventories,13.8M,6.5M,73,23,23
2/9/2017 13:00,EUR,Low,German Trade Balance,18.4B,21.8B,-56,-12,4
2/9/2017 19:30,USD,High,Unemployment Claims,234K,246K,-56,18,9
2/9/2017 21:00,USD,Low,Final Wholesale Inventories m/m,1.00%,1.00%,-56,-32,12
2/9/2017 21:30,USD,Low,Natural Gas Storage,-152B,-87B,-56,-37,-32
2/10/2017 13:45,EUR,Low,French Industrial Production m/m,-0.90%,2.40%,-60,-12,8
2/10/2017 13:45,EUR,Low,French Prelim Private Payrolls q/q,0.40%,0.30%,-60,-12,8
2/10/2017 15:00,EUR,Low,Italian Industrial Production m/m,1.40%,0.80%,-60,-9,9
2/10/2017 19:30,USD,Medium,Import Prices m/m,0.40%,0.50%,-60,-13,-11
2/10/2017 21:00,USD,High,Prelim UoM Consumer Sentiment,95.7,98.5,-60,16,-15
2/11/2017 1:00,USD,Low,Federal Budget Balance,51.3B,-27.5B,-27,-25,19
2/13/2017 13:00,EUR,Low,German WPI m/m,0.80%,1.20%,-66,8,7
2/14/2017 13:00,EUR,Medium,German Prelim GDP q/q,0.40%,0.20%,-72,9,7
2/14/2017 13:00,EUR,Low,German Final CPI m/m,-0.60%,-0.60%,-72,9,7
2/14/2017 15:00,EUR,Low,Italian Prelim GDP q/q,0.20%,0.30%,-72,26,22
2/14/2017 16:00,EUR,Medium,Flash GDP q/q,0.40%,0.50%,-72,-18,-14
2/14/2017 16:00,EUR,Medium,German ZEW Economic Sentiment,10.4,16.6,-72,-18,-14
2/14/2017 16:00,EUR,Low,Industrial Production m/m,-1.60%,1.50%,-72,-18,-14
2/14/2017 16:00,EUR,Low,ZEW Economic Sentiment,17.1,23.2,-72,-18,-14
2/14/2017 16:59,USD,Low,NFIB Small Business Index,105.9,105.8,-72,13,10
2/14/2017 19:30,USD,High,PPI m/m,0.60%,0.30%,-72,-10,-7
2/14/2017 19:30,USD,Medium,Core PPI m/m,0.40%,0.20%,-72,-10,-7
2/15/2017 16:00,EUR,Low,Trade Balance,24.5B,22.2B,87,-15,-12
2/15/2017 19:30,USD,High,CPI m/m,0.60%,0.30%,87,-10,-9
2/15/2017 19:30,USD,High,Core CPI m/m,0.30%,0.20%,87,-10,-9
2/15/2017 19:30,USD,High,Core Retail Sales m/m,0.80%,0.40%,87,-10,-9
2/15/2017 19:30,USD,High,Retail Sales m/m,0.40%,1.00%,87,-10,-9
2/15/2017 19:30,USD,Medium,Empire State Manufacturing Index,18.7,6.5,87,-10,-9
2/15/2017 20:15,USD,Medium,Capacity Utilization Rate,75.30%,75.60%,87,-37,-37
2/15/2017 20:15,USD,Medium,Industrial Production m/m,-0.30%,0.60%,87,-37,-37
2/15/2017 21:00,USD,Low,Business Inventories m/m,0.40%,0.80%,87,33,17
2/15/2017 21:00,USD,Low,NAHB Housing Market Index,65,67,87,33,17
2/15/2017 21:30,USD,High,Crude Oil Inventories,9.5M,13.8M,87,44,29
2/16/2017 3:00,USD,Low,TIC Long-Term Purchases,-12.9B,34.4B,98,16,9
2/16/2017 15:00,EUR,Low,Italian Trade Balance,5.80B,4.19B,98,27,27
2/16/2017 19:30,USD,High,Building Permits,1.29M,1.23M,98,25,-15
2/16/2017 19:30,USD,High,Philly Fed Manufacturing Index,43.3,23.6,98,25,-15
2/16/2017 19:30,USD,High,Unemployment Claims,239K,234K,98,25,-15
2/16/2017 19:30,USD,Medium,Housing Starts,1.25M,1.28M,98,25,-15
2/16/2017 21:30,USD,Low,Natural Gas Storage,-114B,-152B,98,23,15
2/17/2017 15:00,EUR,Low,Current Account,31.0B,36.4B,-65,-18,-18
2/17/2017 21:00,USD,Low,CB Leading Index m/m,0.60%,0.50%,-65,-22,9
2/20/2017 13:00,EUR,Low,German PPI m/m,0.70%,0.40%,27,10,-10
2/20/2017 21:00,EUR,Low,Consumer Confidence,-6,-5,27,11,-10
2/21/2017 13:45,EUR,Low,French Final CPI m/m,-0.20%,-0.20%,-95,-14,-5
2/21/2017 14:00,EUR,Medium,French Flash Manufacturing PMI,52.3,53.6,-95,-14,-14
2/21/2017 14:00,EUR,Medium,French Flash Services PMI,56.7,54.1,-95,-14,-14
2/21/2017 14:30,EUR,Medium,German Flash Manufacturing PMI,57,56.4,-95,-15,5
2/21/2017 14:30,EUR,Medium,German Flash Services PMI,54.4,53.4,-95,-15,5
2/21/2017 15:00,EUR,Medium,Flash Manufacturing PMI,55.5,55.2,-95,-19,-12
2/21/2017 15:00,EUR,Medium,Flash Services PMI,55.6,53.7,-95,-19,-12
2/21/2017 20:45,USD,Low,Flash Manufacturing PMI,54.3,55,-95,-15,7
2/21/2017 20:45,USD,Low,Flash Services PMI,53.9,55.6,-95,-15,7
2/22/2017 15:00,EUR,Medium,German ifo Business Climate,111,109.9,66,14,-14
2/22/2017 16:00,EUR,Low,Final CPI y/y,1.80%,1.80%,66,18,18
2/22/2017 16:00,EUR,Low,Final Core CPI y/y,0.90%,0.90%,66,18,18
2/22/2017 19:59,EUR,Low,Belgian NBB Business Climate,-1.1,0.5,66,9,-7
2/22/2017 21:00,USD,Medium,Existing Home Sales,5.69M,5.51M,66,-14,-7
2/23/2017 13:00,EUR,Low,German Final GDP q/q,0.40%,0.40%,66,-15,-13
2/23/2017 13:00,EUR,Low,German GfK Consumer Climate,10,10.2,66,-15,-13
2/23/2017 15:00,EUR,Low,Italian Retail Sales m/m,-0.50%,-0.70%,66,-15,14
2/23/2017 19:30,USD,High,Unemployment Claims,244K,238K,66,19,12
2/23/2017 20:00,USD,Low,HPI m/m,0.40%,0.70%,66,23,14
2/23/2017 21:30,USD,Low,Natural Gas Storage,-89B,-114B,66,16,16
2/23/2017 22:00,USD,High,Crude Oil Inventories,0.6M,9.5M,66,19,8
2/24/2017 21:00,USD,Medium,New Home Sales,555K,535K,54,-49,-40
2/24/2017 21:00,USD,Medium,Revised UoM Consumer Sentiment,96.3,95.7,54,-49,-40
2/27/2017 14:00,EUR,Medium,Spanish Flash CPI y/y,3.00%,3.00%,78,18,-5
2/27/2017 15:00,EUR,Medium,M3 Money Supply y/y,4.90%,5.00%,78,-20,-13
2/27/2017 15:00,EUR,Low,Private Loans y/y,2.20%,2.00%,78,-20,-13
2/27/2017 19:30,USD,High,Core Durable Goods Orders m/m,-0.20%,0.90%,78,7,-5
2/27/2017 19:30,USD,Medium,Durable Goods Orders m/m,1.80%,-0.50%,78,7,-5
2/27/2017 21:00,USD,Medium,Pending Home Sales m/m,-2.80%,0.80%,78,-15,8
2/28/2017 13:45,EUR,Low,French Consumer Spending m/m,0.60%,-1.00%,63,-18,-11
2/28/2017 13:45,EUR,Low,French Prelim CPI m/m,0.10%,-0.20%,63,-18,-11
2/28/2017 13:45,EUR,Low,French Prelim GDP q/q,0.40%,0.40%,63,-18,-11
2/28/2017 16:00,EUR,Low,Italian Prelim CPI m/m,0.30%,0.20%,63,-14,12
2/28/2017 19:30,USD,High,Prelim GDP q/q,1.90%,1.90%,63,16,-15
2/28/2017 19:30,USD,Low,Goods Trade Balance,-69.2B,-64.4B,63,16,-15
2/28/2017 19:30,USD,Low,Prelim GDP Price Index q/q,2.00%,2.10%,63,16,-15
2/28/2017 19:30,USD,Low,Prelim Wholesale Inventories m/m,-0.10%,0.90%,63,16,-15
2/28/2017 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.60%,5.20%,63,23,16
2/28/2017 20:45,USD,Medium,Chicago PMI,57.4,50.3,63,12,7
2/28/2017 20:59,USD,Low,Richmond Manufacturing Index,17,12,63,14,11
2/28/2017 21:00,USD,High,CB Consumer Confidence,114.8,111.6,63,15,11
3/1/2017 13:00,EUR,Medium,German Prelim CPI m/m,0.60%,-0.60%,-111,-7,6
3/1/2017 14:15,EUR,Medium,Spanish Manufacturing PMI,54.8,55.6,-111,-21,8
3/1/2017 14:45,EUR,Low,Italian Manufacturing PMI,55,53,-111,-19,-19
3/1/2017 14:50,EUR,Low,French Final Manufacturing PMI,52.2,52.3,-111,17,-17
3/1/2017 14:55,EUR,Medium,German Unemployment Change,-14K,-25K,-111,17,17
3/1/2017 14:55,EUR,Low,German Final Manufacturing PMI,56.8,57,-111,17,17
3/1/2017 15:00,EUR,Low,Final Manufacturing PMI,55.4,55.5,-111,20,17
3/1/2017 19:30,USD,Medium,Core PCE Price Index m/m,0.30%,0.10%,-111,-15,10
3/1/2017 19:30,USD,Medium,Personal Spending m/m,0.20%,0.50%,-111,-15,10
3/1/2017 19:30,USD,Low,Personal Income m/m,0.40%,0.30%,-111,-15,10
3/1/2017 20:45,USD,Low,Final Manufacturing PMI,54.2,54.3,-111,17,6
3/1/2017 21:00,USD,High,ISM Manufacturing PMI,57.7,56,-111,17,-7
3/1/2017 21:00,USD,Low,Construction Spending m/m,-1.00%,0.10%,-111,17,-7
3/1/2017 21:00,USD,Low,ISM Manufacturing Prices,68,69,-111,17,-7
3/1/2017 21:00,USD,Low,Wards Total Vehicle Sales,17.5M,17.3M,-111,17,-7
3/1/2017 21:30,USD,High,Crude Oil Inventories,1.5M,0.6M,-111,22,13
3/1/2017 21:30,USD,Low,Total Vehicle Sales,17.6M,17.6M,-111,22,13
3/2/2017 13:00,EUR,Low,German Import Prices m/m,0.90%,1.90%,-73,-10,6
3/2/2017 14:00,EUR,Medium,Spanish Unemployment Change,-9.4K,57.3K,-73,18,10
3/2/2017 15:00,EUR,Low,Italian Monthly Unemployment Rate,11.90%,11.90%,-73,14,-9
3/2/2017 16:00,EUR,Medium,CPI Flash Estimate y/y,2.00%,1.80%,-73,-20,-12
3/2/2017 16:00,EUR,Medium,Core CPI Flash Estimate y/y,0.90%,0.90%,-73,-20,-12
3/2/2017 16:00,EUR,Low,PPI m/m,0.70%,0.80%,-73,-20,-12
3/2/2017 16:00,EUR,Low,Unemployment Rate,9.60%,9.60%,-73,-20,-12
3/2/2017 19:30,USD,High,Unemployment Claims,223K,242K,-73,11,11
3/2/2017 21:30,USD,Low,Natural Gas Storage,7B,-89B,-73,20,12
3/3/2017 13:00,EUR,Medium,German Retail Sales m/m,-0.80%,0.00%,78,11,5
3/3/2017 14:15,EUR,Low,Spanish Services PMI,57.7,54.2,78,-16,-7
3/3/2017 14:45,EUR,Low,Italian Services PMI,54.1,52.4,78,-15,-15
3/3/2017 14:50,EUR,Low,French Final Services PMI,56.4,56.7,78,-15,-15
3/3/2017 14:55,EUR,Low,German Final Services PMI,54.4,54.4,78,-14,-14
3/3/2017 15:00,EUR,Low,Final Services PMI,55.5,55.6,78,11,-10
3/3/2017 16:00,EUR,Low,Retail Sales m/m,-0.10%,-0.50%,78,12,10
3/3/2017 20:45,USD,Low,Final Services PMI,53.8,53.9,78,-17,-12
3/3/2017 21:00,USD,High,ISM Services PMI,57.6,56.5,78,-15,9
3/6/2017 15:30,EUR,Low,Sentix Investor Confidence,20.7,17.4,-63,-14,-11
3/6/2017 21:00,USD,Medium,Factory Orders m/m,1.20%,1.30%,-63,12,12
3/7/2017 13:00,EUR,Medium,German Factory Orders m/m,-7.40%,5.20%,-44,-7,5
3/7/2017 16:00,EUR,Low,Revised GDP q/q,0.40%,0.40%,-44,-25,-12
3/7/2017 19:30,USD,Medium,Trade Balance,-48.5B,-44.3B,-44,13,-7
3/7/2017 21:00,USD,Low,IBD/TIPP Economic Optimism,55.3,56.4,-44,-12,-10
3/8/2017 2:00,USD,Low,Consumer Credit m/m,8.8B,14.8B,-54,4,4
3/8/2017 13:00,EUR,Low,German Industrial Production m/m,2.80%,-2.40%,-54,7,-3
3/8/2017 13:45,EUR,Low,French Trade Balance,-7.9B,-3.6B,-54,-14,5
3/8/2017 19:15,USD,High,ADP Non-Farm Employment Change,298K,261K,-54,-21,-9
3/8/2017 19:30,USD,Medium,Revised Nonfarm Productivity q/q,1.30%,1.30%,-54,-24,10
3/8/2017 19:30,USD,Low,Revised Unit Labor Costs q/q,1.70%,1.70%,-54,-24,10
3/8/2017 21:00,USD,Low,Final Wholesale Inventories m/m,-0.20%,-0.10%,-54,12,11
3/8/2017 21:30,USD,High,Crude Oil Inventories,8.2M,1.5M,-54,10,10
3/9/2017 12:30,EUR,Low,French Final Private Payrolls q/q,0.40%,0.40%,90,6,4
3/9/2017 19:30,USD,High,Unemployment Claims,243K,223K,90,-20,-20
3/9/2017 19:30,USD,Medium,Import Prices m/m,0.20%,0.60%,90,-20,-20
3/9/2017 21:30,USD,Low,Natural Gas Storage,-68B,7B,90,-23,14
3/10/2017 13:00,EUR,Low,German Trade Balance,18.5B,18.3B,104,-12,-7
3/10/2017 13:00,EUR,Low,German WPI m/m,0.50%,0.80%,104,-12,-7
3/10/2017 13:45,EUR,Low,French Industrial Production m/m,-0.30%,-1.10%,104,8,-7
3/10/2017 15:00,EUR,Low,Italian Quarterly Unemployment Rate,11.90%,11.60%,104,26,23
3/10/2017 19:30,USD,High,Average Hourly Earnings m/m,0.20%,0.20%,104,-13,-10
3/10/2017 19:30,USD,High,Non-Farm Employment Change,235K,238K,104,-13,-10
3/10/2017 19:30,USD,High,Unemployment Rate,4.70%,4.80%,104,-13,-10
3/11/2017 1:00,USD,Low,Federal Budget Balance,-192.0B,51.3B,35,18,9
3/13/2017 16:00,EUR,Low,Italian Industrial Production m/m,-2.30%,1.40%,-59,-14,-12
3/14/2017 14:00,EUR,Low,German Final CPI m/m,0.60%,0.60%,-40,15,-8
3/14/2017 17:00,EUR,Medium,German ZEW Economic Sentiment,12.8,10.4,-40,9,8
3/14/2017 17:00,EUR,Low,Industrial Production m/m,0.90%,-1.20%,-40,9,8
3/14/2017 17:00,EUR,Low,ZEW Economic Sentiment,25.6,17.1,-40,9,8
3/14/2017 17:00,USD,Low,NFIB Small Business Index,105.3,105.9,-40,9,8
3/14/2017 19:30,USD,High,PPI m/m,0.30%,0.60%,-40,8,8
3/14/2017 19:30,USD,Medium,Core PPI m/m,0.30%,0.40%,-40,8,8
3/15/2017 14:45,EUR,Low,French Final CPI m/m,0.10%,0.10%,44,-12,-7
3/15/2017 16:00,EUR,Low,Italian Retail Sales m/m,1.40%,-0.50%,44,-14,6
3/15/2017 17:00,EUR,Low,Final Employment Change q/q,0.30%,0.20%,44,-11,-10
3/15/2017 19:30,USD,High,CPI m/m,0.10%,0.60%,44,-21,-10
3/15/2017 19:30,USD,High,Core CPI m/m,0.20%,0.30%,44,-21,-10
3/15/2017 19:30,USD,High,Core Retail Sales m/m,0.20%,1.20%,44,-21,-10
3/15/2017 19:30,USD,High,Retail Sales m/m,0.10%,0.60%,44,-21,-10
3/15/2017 19:30,USD,Medium,Empire State Manufacturing Index,16.4,18.7,44,-21,-10
3/15/2017 21:00,USD,Low,Business Inventories m/m,0.30%,0.40%,44,15,14
3/15/2017 21:00,USD,Low,NAHB Housing Market Index,71,65,44,15,14
3/15/2017 21:30,USD,High,Crude Oil Inventories,-0.2M,8.2M,44,14,7
3/16/2017 1:00,USD,High,Federal Funds Rate,<1.00%,<0.75%,127,91,76
3/16/2017 3:00,USD,Low,TIC Long-Term Purchases,6.3B,-12.9B,127,34,34
3/16/2017 17:00,EUR,Medium,Final CPI y/y,2.00%,2.00%,127,14,14
3/16/2017 17:00,EUR,Low,Final Core CPI y/y,0.90%,0.90%,127,14,14
