Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
2/2/2021 15:00,EUR,Low,Italian Prelim GDP q/q,-2.00%,15.90%,-69,20,16
2/2/2021 16:00,EUR,Low,Prelim Flash GDP q/q,-0.70%,12.50%,-69,-23,-12
2/2/2021 21:00,USD,Low,IBD/TIPP Economic Optimism,51.9,50.1,-69,-29,-9
2/2/2021 21:00,USD,Low,Wards Total Vehicle Sales,16.6M,16.3M,-69,-29,-9
2/3/2021 14:15,EUR,Low,Spanish Services PMI,41.7,48,-46,14,-9
2/3/2021 14:45,EUR,Low,Italian Services PMI,44.7,39.7,-46,14,14
2/3/2021 14:50,EUR,Low,French Final Services PMI,47.3,46.5,-46,14,14
2/3/2021 14:55,EUR,Low,German Final Services PMI,46.7,46.8,-46,-11,-11
2/3/2021 15:00,EUR,Low,Final Services PMI,45.4,45,-46,-11,-11
2/3/2021 16:00,EUR,Low,CPI Flash Estimate y/y,0.90%,-0.30%,-46,22,-21
2/3/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,1.40%,0.20%,-46,22,-21
2/3/2021 16:00,EUR,Low,PPI m/m,0.80%,0.40%,-46,22,-21
2/3/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.50%,0.20%,-46,22,-21
2/3/2021 19:15,USD,Medium,ADP Non-Farm Employment Change,174K,-78K,-46,18,18
2/3/2021 20:45,USD,Low,Final Services PMI,58.3,57.5,-46,19,15
2/3/2021 21:00,USD,Medium,ISM Services PMI,58.7,57.2,-46,17,13
2/3/2021 21:30,USD,Medium,Crude Oil Inventories,-1.0M,-9.9M,-46,-21,8
2/4/2021 16:00,EUR,Low,Retail Sales m/m,2.00%,-5.70%,-76,13,-10
2/4/2021 19:30,USD,Medium,Unemployment Claims,779K,812K,-76,13,9
2/4/2021 19:30,USD,Low,Prelim Nonfarm Productivity q/q,-4.80%,4.60%,-76,13,9
2/4/2021 19:30,USD,Low,Prelim Unit Labor Costs q/q,6.80%,-6.60%,-76,13,9
2/4/2021 21:00,USD,Low,Factory Orders m/m,1.10%,1.30%,-76,-13,8
2/4/2021 21:30,USD,Low,Natural Gas Storage,-192B,-128B,-76,-19,-12
2/5/2021 13:00,EUR,Low,German Factory Orders m/m,-1.90%,2.70%,88,7,-4
2/5/2021 13:45,EUR,Low,French Prelim Private Payrolls q/q,-0.20%,1.60%,88,-7,4
2/5/2021 13:45,EUR,Low,French Trade Balance,-3.4B,-3.8B,88,-7,4
2/5/2021 15:00,EUR,Low,Italian Retail Sales m/m,2.50%,-6.90%,88,24,19
2/5/2021 19:30,USD,High,Average Hourly Earnings m/m,0.20%,1.00%,88,-12,-7
2/5/2021 19:30,USD,High,Non-Farm Employment Change,49K,-227K,88,-12,-7
2/5/2021 19:30,USD,High,Unemployment Rate,6.30%,6.70%,88,-12,-7
2/5/2021 19:30,USD,Low,Trade Balance,-66.6B,-69.0B,88,-12,-7
2/6/2021 02:00,USD,Low,Consumer Credit m/m,9.7B,13.9B,16,-5,-5
2/8/2021 13:00,EUR,Low,German Industrial Production m/m,0.00%,1.50%,46,-7,-5
2/8/2021 15:30,EUR,Low,Sentix Investor Confidence,-0.2,1.3,46,-11,-10
2/9/2021 13:00,EUR,Low,German Trade Balance,16.1B,16.0B,74,-8,6
2/9/2021 15:00,EUR,Low,Italian Industrial Production m/m,-0.20%,-1.40%,74,30,-18
2/9/2021 17:00,USD,Low,NFIB Small Business Index,95,95.9,74,10,-8
2/9/2021 21:00,USD,Low,JOLTS Job Openings,6.65M,6.57M,74,-13,-10
2/10/2021 13:00,EUR,Low,German Final CPI m/m,0.80%,0.80%,42,4,-4
2/10/2021 13:45,EUR,Low,French Industrial Production m/m,-0.80%,-0.70%,42,11,-4
2/10/2021 19:30,USD,High,CPI m/m,0.30%,0.40%,42,14,5
2/10/2021 19:30,USD,Medium,Core CPI m/m,0.00%,0.10%,42,14,5
2/10/2021 21:00,USD,Low,Final Wholesale Inventories m/m,0.30%,0.10%,42,-15,12
2/10/2021 21:30,USD,Medium,Crude Oil Inventories,-6.6M,-1.0M,42,16,-15
2/11/2021 01:00,USD,Low,Federal Budget Balance,-162.8B,-143.6B,36,-10,-7
2/11/2021 13:00,EUR,Low,German WPI m/m,2.10%,0.60%,36,4,3
2/11/2021 19:30,USD,Medium,Unemployment Claims,793K,812K,36,20,5
2/11/2021 21:30,USD,Low,Natural Gas Storage,-171B,-192B,36,-13,-13
2/12/2021 21:00,USD,Low,Prelim UoM Consumer Sentiment,76.2,79,-56,15,-11
2/15/2021 16:00,EUR,Low,Industrial Production m/m,-1.60%,2.60%,30,12,8
2/15/2021 16:00,EUR,Low,Trade Balance,27.5B,24.9B,30,12,8
2/16/2021 15:00,EUR,Low,Italian Trade Balance,6.84B,6.75B,-74,27,15
2/16/2021 16:00,EUR,Low,Flash Employment Change q/q,0.30%,1.00%,-74,-10,-9
2/16/2021 16:00,EUR,Low,Flash GDP q/q,-0.60%,-0.70%,-74,-10,-9
2/16/2021 16:00,EUR,Low,ZEW Economic Sentiment,69.6,58.3,-74,-10,-9
2/16/2021 16:00,EUR,Low,German ZEW Economic Sentiment,71.2,61.8,-74,-10,-9
2/16/2021 19:30,USD,Low,Empire State Manufacturing Index,12.1,3.5,-74,-35,-19
2/17/2021 3:00,USD,Low,TIC Long-Term Purchases,121.0B,149.2B,-95,-7,3
2/17/2021 19:30,USD,High,Core Retail Sales m/m,5.90%,-1.80%,-95,-11,7
2/17/2021 19:30,USD,High,Retail Sales m/m,5.30%,-1.00%,-95,-11,7
2/17/2021 19:30,USD,Low,Core PPI m/m,1.20%,0.10%,-95,-11,7
2/17/2021 19:30,USD,Low,PPI m/m,1.30%,0.30%,-95,-11,7
2/17/2021 20:15,USD,Low,Capacity Utilization Rate,75.60%,74.90%,-95,-29,-22
2/17/2021 20:15,USD,Low,Industrial Production m/m,0.90%,1.30%,-95,-29,-22
2/17/2021 21:00,USD,Low,Business Inventories m/m,0.60%,0.50%,-95,17,14
2/17/2021 21:00,USD,Low,NAHB Housing Market Index,84,83,-95,17,14
2/18/2021 19:29,USD,Medium,Philly Fed Manufacturing Index,23.1,26.5,55,21,19
2/18/2021 19:30,USD,Low,Building Permits,1.88M,1.70M,55,21,19
2/18/2021 19:30,USD,Low,Housing Starts,1.58M,1.68M,55,21,19
2/18/2021 19:30,USD,Low,Import Prices m/m,1.40%,1.00%,55,21,19
2/18/2021 19:30,USD,Low,Unemployment Claims,861K,848K,55,21,19
2/18/2021 20:10,EUR,Low,Consumer Confidence,-15,-16,55,13,-10
2/18/2021 21:30,USD,Low,Natural Gas Storage,-237B,-171B,55,-21,-15
2/18/2021 22:00,USD,Medium,Crude Oil Inventories,-7.3M,-6.6M,55,22,-13
2/19/2021 13:00,EUR,Low,German PPI m/m,1.40%,0.80%,69,6,6
2/19/2021 13:45,EUR,Low,French Final CPI m/m,0.20%,0.20%,69,16,8
2/19/2021 14:15,EUR,High,French Flash Services PMI,43.6,47.3,69,16,9
2/19/2021 14:15,EUR,Medium,French Flash Manufacturing PMI,55,51.6,69,16,9
2/19/2021 14:30,EUR,High,German Flash Manufacturing PMI,60.6,57.1,69,18,14
2/19/2021 14:30,EUR,High,German Flash Services PMI,45.9,46.7,69,18,14
2/19/2021 15:00,EUR,Medium,Flash Manufacturing PMI,57.7,54.8,69,25,9
2/19/2021 15:00,EUR,Medium,Flash Services PMI,44.7,45.4,69,25,9
2/19/2021 15:00,EUR,Low,Current Account,36.7B,25.1B,69,25,9
2/19/2021 20:45,USD,Medium,Flash Manufacturing PMI,58.5,59.2,69,-16,-10
2/19/2021 20:45,USD,Low,Flash Services PMI,58.9,58.3,69,-16,-10
2/19/2021 21:00,USD,Low,Existing Home Sales,6.69M,6.65M,69,-15,-13
2/22/2021 15:00,EUR,Medium,German ifo Business Climate,92.4,90.3,65,-32,-23
2/22/2021 20:00,EUR,Low,Belgian NBB Business Climate,-4.4,-7.5,65,25,-10
2/22/2021 21:00,USD,Low,CB Leading Index m/m,0.50%,0.40%,65,-20,-12
2/23/2021 16:00,EUR,Low,Final CPI y/y,0.90%,0.90%,-44,-14,-9
2/23/2021 16:00,EUR,Low,Final Core CPI y/y,1.40%,1.40%,-44,-14,-9
2/23/2021 20:00,USD,Low,HPI m/m,1.10%,1.00%,-44,11,7
2/23/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,10.10%,9.20%,-44,11,7
2/23/2021 20:59,USD,Low,Richmond Manufacturing Index,14,14,-44,-18,8
2/23/2021 21:00,USD,Medium,CB Consumer Confidence,91.3,88.9,-44,-18,8
2/24/2021 13:00,EUR,Low,German Final GDP q/q,0.30%,0.10%,-65,13,8
2/24/2021 21:00,USD,Low,New Home Sales,923K,885K,-65,-10,-8
2/24/2021 21:30,USD,Medium,Crude Oil Inventories,1.3M,-7.3M,-65,-27,7
2/25/2021 13:00,EUR,Low,German GfK Consumer Climate,-12.9,-15.5,104,8,-6
2/25/2021 15:00,EUR,Low,M3 Money Supply y/y,12.50%,12.40%,104,21,16
2/25/2021 15:02,EUR,Low,Private Loans y/y,3.00%,3.10%,104,20,15
2/25/2021 19:30,USD,Medium,Prelim GDP q/q,4.10%,4.00%,104,-13,-12
2/25/2021 19:30,USD,Low,Core Durable Goods Orders m/m,1.40%,1.10%,104,-13,-12
2/25/2021 19:30,USD,Low,Durable Goods Orders m/m,3.40%,0.50%,104,-13,-12
2/25/2021 19:30,USD,Low,Prelim GDP Price Index q/q,2.10%,2.00%,104,-13,-12
2/25/2021 19:30,USD,Low,Unemployment Claims,730K,841K,104,-13,-12
2/25/2021 21:00,USD,Low,Pending Home Sales m/m,-2.80%,0.50%,104,34,16
2/25/2021 21:30,USD,Low,Natural Gas Storage,-338B,-237B,104,24,24
2/26/2021 13:00,EUR,Low,German Import Prices m/m,1.90%,0.60%,-148,-12,8
2/26/2021 13:45,EUR,Low,French Consumer Spending m/m,-4.60%,22.40%,-148,-29,-20
2/26/2021 13:45,EUR,Low,French Prelim CPI m/m,-0.10%,0.20%,-148,-29,-20
2/26/2021 13:45,EUR,Low,French Prelim GDP q/q,-1.40%,-1.30%,-148,-29,-20
2/26/2021 14:00,EUR,Low,Spanish Flash CPI y/y,0.00%,0.50%,-148,-26,-17
2/26/2021 19:30,USD,Low,Core PCE Price Index m/m,0.30%,0.30%,-148,16,10
2/26/2021 19:30,USD,Low,Goods Trade Balance,-83.7B,-83.2B,-148,16,10
2/26/2021 19:30,USD,Low,Personal Income m/m,10.00%,0.60%,-148,16,10
2/26/2021 19:30,USD,Low,Personal Spending m/m,2.40%,-0.40%,-148,16,10
2/26/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,1.30%,0.30%,-148,16,10
2/26/2021 20:45,USD,Medium,Chicago PMI,59.5,63.8,-148,17,17
2/26/2021 21:00,USD,Low,Revised UoM Consumer Sentiment,76.8,76.2,-148,22,-16
3/1/2021 23:30,EUR,Low,German Prelim CPI m/m,0.70%,0.80%,-73,-9,-9
3/1/2021 14:15,EUR,Low,Spanish Manufacturing PMI,52.9,49.3,-73,-27,8
3/1/2021 14:45,EUR,Low,Italian Manufacturing PMI,56.9,55.1,-73,-39,-23
3/1/2021 14:50,EUR,Low,French Final Manufacturing PMI,56.1,55,-73,-35,-20
3/1/2021 14:55,EUR,Low,German Final Manufacturing PMI,60.7,60.6,-73,-34,-20
3/1/2021 15:00,EUR,Low,Final Manufacturing PMI,57.9,57.7,-73,-29,-20
3/1/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.10%,0.70%,-73,-27,-19
3/1/2021 20:45,USD,Medium,Final Manufacturing PMI,58.6,58.5,-73,-26,-23
3/1/2021 21:00,USD,High,ISM Manufacturing PMI,60.8,58.7,-73,-28,-23
3/1/2021 21:00,USD,Low,Construction Spending m/m,1.70%,1.10%,-73,-28,-23
3/1/2021 21:00,USD,Low,ISM Manufacturing Prices,86,82.1,-73,-28,-23
3/2/2021 13:00,EUR,Low,German Retail Sales m/m,-4.50%,-9.10%,-69,-7,6
3/2/2021 14:00,EUR,Low,Spanish Unemployment Change,44.4K,76.2K,-69,-20,-19
3/2/2021 14:55,EUR,Low,German Unemployment Change,9K,-37K,-69,17,-12
3/2/2021 16:00,EUR,Low,CPI Flash Estimate y/y,0.90%,0.90%,-69,23,16
3/2/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,1.10%,1.40%,-69,23,16
3/4/2021 16:00,EUR,Low,Retail Sales m/m,-5.90%,1.80%,-41,-15,-15
3/4/2021 16:00,EUR,Low,Unemployment Rate,8.10%,8.10%,-41,-15,-15
3/4/2021 19:30,USD,Low,Revised Nonfarm Productivity q/q,-4.20%,-4.80%,-41,9,-7
3/4/2021 19:30,USD,Low,Revised Unit Labor Costs q/q,6.00%,6.80%,-41,9,-7
3/4/2021 19:30,USD,Low,Unemployment Claims,745K,736K,-41,9,-7
3/4/2021 21:00,USD,Low,Factory Orders m/m,2.60%,1.60%,-41,9,-8
3/4/2021 21:30,USD,Low,Natural Gas Storage,-98B,-338B,-41,-20,9
3/5/2021 13:00,EUR,Low,German Factory Orders m/m,1.40%,-2.20%,-157,-7,-4
3/5/2021 13:45,EUR,Low,French Trade Balance,-3.9B,-3.6B,-157,10,-8
3/5/2021 15:00,EUR,Low,Italian Retail Sales m/m,-3.00%,2.40%,-157,-38,-28
3/5/2021 19:30,USD,High,Average Hourly Earnings m/m,0.20%,0.10%,-157,-13,-13
3/5/2021 19:30,USD,High,Non-Farm Employment Change,379K,166K,-157,-13,-13
3/5/2021 19:30,USD,High,Unemployment Rate,6.20%,6.30%,-157,-13,-13
3/5/2021 19:30,USD,Low,Trade Balance,-68.2B,-67.0B,-157,-13,-13
3/6/2021 02:00,USD,Low,Consumer Credit m/m,-1.3B,8.8B,18,10,-8
3/8/2021 13:00,EUR,Low,German Industrial Production m/m,-2.50%,1.90%,-87,-26,-9
3/8/2021 15:30,EUR,Low,Sentix Investor Confidence,5,-0.2,-87,-27,-18
3/8/2021 21:00,USD,Low,Final Wholesale Inventories m/m,1.30%,1.30%,-87,16,9
3/9/2021 12:30,EUR,Low,French Final Private Payrolls q/q,-0.10%,-0.20%,80,9,-5
3/9/2021 13:00,EUR,Low,German Trade Balance,22.2B,16.4B,80,9,9
3/9/2021 15:00,EUR,Low,Italian Industrial Production m/m,1.00%,0.20%,80,22,8
3/9/2021 16:00,EUR,Low,Final Employment Change q/q,0.30%,0.30%,80,17,11
3/9/2021 16:00,EUR,Low,Revised GDP q/q,-0.70%,-0.60%,80,17,11
3/9/2021 16:55,USD,Low,NFIB Small Business Index,95.8,95,80,-12,-8
3/10/2021 13:45,EUR,Low,French Industrial Production m/m,3.30%,-0.70%,56,9,5
3/10/2021 19:30,USD,High,CPI m/m,0.40%,0.30%,56,-14,-14
3/10/2021 19:30,USD,High,Core CPI m/m,0.10%,0.00%,56,-14,-14
3/10/2021 21:30,USD,Medium,Crude Oil Inventories,13.8M,21.6M,56,-31,-13
3/11/2021 01:00,USD,Low,Federal Budget Balance,-310.9B,-162.8B,82,20,20
3/11/2021 18:45,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,82,-10,-10
3/11/2021 19:30,USD,Low,Unemployment Claims,712K,754K,82,31,-22
3/11/2021 21:00,USD,Low,JOLTS Job Openings,6.92M,6.75M,82,-34,-20
3/11/2021 21:30,USD,Low,Natural Gas Storage,-52B,-98B,82,-23,-20
3/12/2021 13:00,EUR,Low,German Final CPI m/m,0.70%,0.70%,-80,-17,-15
3/12/2021 15:00,EUR,Low,Italian Quarterly Unemployment Rate,9.20%,9.60%,-80,-19,-12
3/12/2021 16:00,EUR,Low,Industrial Production m/m,0.80%,-0.10%,-80,-26,-21
3/12/2021 19:30,USD,Low,Core PPI m/m,0.20%,1.20%,-80,13,10
3/12/2021 19:30,USD,Low,PPI m/m,0.50%,1.30%,-80,13,10
3/12/2021 21:00,USD,Low,Prelim UoM Consumer Sentiment,83,76.8,-80,15,-9
3/15/2021 14:00,EUR,Low,German WPI m/m,1.40%,2.10%,-57,-19,-14
3/15/2021 19:30,USD,Low,Empire State Manufacturing Index,17.4,12.1,-57,-11,6
3/16/2021 3:00,USD,Low,TIC Long-Term Purchases,90.8B,121.0B,-69,-5,4
3/16/2021 14:45,EUR,Low,French Final CPI m/m,0.00%,-0.10%,-69,14,11
3/16/2021 17:00,EUR,Low,ZEW Economic Sentiment,74,69.6,-69,18,13
3/16/2021 17:00,EUR,Low,German ZEW Economic Sentiment,76.6,71.2,-69,18,13
3/16/2021 19:30,USD,High,Core Retail Sales m/m,-2.70%,8.30%,-69,-30,-24
3/16/2021 19:30,USD,High,Retail Sales m/m,-3.00%,7.60%,-69,-30,-24
3/16/2021 19:30,USD,Low,Import Prices m/m,1.30%,1.40%,-69,-30,-24
3/16/2021 20:15,USD,Low,Capacity Utilization Rate,73.80%,75.50%,-69,-30,-12
3/16/2021 20:15,USD,Low,Industrial Production m/m,-2.20%,1.10%,-69,-30,-12
3/16/2021 21:00,USD,Low,Business Inventories m/m,0.30%,0.80%,-69,14,14
3/16/2021 21:00,USD,Low,NAHB Housing Market Index,82,84,-69,14,14
3/17/2021 17:00,EUR,Low,Final CPI y/y,0.90%,0.90%,30,9,7
3/17/2021 17:00,EUR,Low,Final Core CPI y/y,1.10%,1.10%,30,9,7
3/17/2021 19:30,USD,Low,Building Permits,1.68M,1.89M,30,19,19
3/17/2021 19:30,USD,Low,Housing Starts,1.42M,1.58M,30,19,19
3/17/2021 21:30,USD,Medium,Crude Oil Inventories,2.4M,13.8M,30,-8,-7
3/18/2021 1:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,91,70,50
3/18/2021 16:00,EUR,Low,Italian Trade Balance,1.59B,6.86B,91,-13,-13
3/18/2021 17:00,EUR,Low,Trade Balance,24.2B,27.5B,91,10,-10
3/18/2021 19:30,USD,Medium,Philly Fed Manufacturing Index,51.8,23.1,91,-23,-12
3/18/2021 19:30,USD,Low,Unemployment Claims,770K,725K,91,-23,-12
3/18/2021 21:00,USD,Low,CB Leading Index m/m,0.20%,0.50%,91,-17,15
3/18/2021 21:30,USD,Low,Natural Gas Storage,-11B,-52B,91,15,13
3/19/2021 14:00,EUR,Low,German PPI m/m,0.70%,1.40%,-63,17,10
3/22/2021 16:00,EUR,Low,Current Account,30.5B,36.7B,70,-12,-11
3/22/2021 21:00,USD,Low,Existing Home Sales,6.22M,6.66M,70,14,-9
3/23/2021 19:30,USD,Low,Current Account,-188B,-181B,-89,-21,10
3/23/2021 20:59,USD,Low,Richmond Manufacturing Index,17,14,-89,14,14
3/23/2021 21:00,USD,Low,New Home Sales,775K,948K,-89,14,14
3/24/2021 15:15,EUR,High,French Flash Services PMI,47.8,45.6,-54,22,20
3/24/2021 15:15,EUR,Medium,French Flash Manufacturing PMI,58.8,56.1,-54,22,20
3/24/2021 15:30,EUR,High,German Flash Manufacturing PMI,66.6,60.7,-54,28,-17
3/24/2021 15:30,EUR,High,German Flash Services PMI,50.8,45.7,-54,28,-17
3/24/2021 16:00,EUR,Medium,Flash Manufacturing PMI,62.4,57.9,-54,22,21
3/24/2021 16:00,EUR,Medium,Flash Services PMI,48.8,45.7,-54,22,21
3/24/2021 19:30,USD,Low,Core Durable Goods Orders m/m,-0.90%,1.30%,-54,-17,10
3/24/2021 19:30,USD,Low,Durable Goods Orders m/m,-1.10%,3.50%,-54,-17,10
3/24/2021 20:45,USD,Medium,Flash Manufacturing PMI,59,58.6,-54,-11,9
3/24/2021 20:45,USD,Low,Flash Services PMI,60,59.8,-54,-11,9
3/24/2021 21:28,EUR,Low,Consumer Confidence,-11,-15,-54,13,12
3/24/2021 21:30,USD,Medium,Crude Oil Inventories,1.9M,2.4M,-54,13,12
3/25/2021 14:00,EUR,Low,German GfK Consumer Climate,-6.2,-12.7,-68,-13,-9
3/25/2021 16:00,EUR,Low,M3 Money Supply y/y,12.30%,12.50%,-68,10,5
3/25/2021 16:02,EUR,Low,Private Loans y/y,3.00%,3.00%,-68,10,5
3/25/2021 19:30,USD,Medium,Final GDP q/q,4.30%,4.10%,-68,22,-16
3/25/2021 19:30,USD,Low,Final GDP Price Index q/q,2.00%,2.10%,-68,22,-16
3/25/2021 19:30,USD,Low,Unemployment Claims,684K,781k,-68,22,-16
3/25/2021 20:55,EUR,Low,Belgian NBB Business Climate,-1,-4.4,-68,-20,-15
3/25/2021 21:30,USD,Low,Natural Gas Storage,-36B,-11B,-68,-17,-10
3/26/2021 16:00,EUR,Medium,German ifo Business Climate,96.6,92.7,46,14,12
3/26/2021 19:30,USD,Low,Core PCE Price Index m/m,0.10%,0.20%,46,14,-12
3/26/2021 19:30,USD,Low,Goods Trade Balance,-86.7B,-84.6B,46,14,-12
3/26/2021 19:30,USD,Low,Personal Income m/m,-7.10%,10.10%,46,14,-12
3/26/2021 19:30,USD,Low,Personal Spending m/m,-1.00%,3.40%,46,14,-12
3/26/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,0.50%,1.30%,46,14,-12
3/26/2021 21:00,USD,Low,Revised UoM Consumer Sentiment,84.9,83,46,14,-11
3/30/2021 13:00,EUR,Low,German Import Prices m/m,1.70%,1.90%,-67,-25,-12
3/30/2021 13:00,EUR,Low,German Prelim CPI m/m,0.50%,0.70%,-67,-25,-12
3/30/2021 14:00,EUR,Low,Spanish Flash CPI y/y,1.30%,0.00%,-67,-22,14
3/30/2021 20:00,USD,Low,HPI m/m,1.00%,1.20%,-67,-26,-17
3/30/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,11.10%,10.20%,-67,-26,-17
3/30/2021 21:00,USD,Medium,CB Consumer Confidence,109.7,90.4,-67,15,12
3/31/2021 13:45,EUR,Low,French Consumer Spending m/m,0.00%,-4.90%,56,17,13
3/31/2021 13:45,EUR,Low,French Prelim CPI m/m,0.60%,0.00%,56,17,13
3/31/2021 14:55,EUR,Low,German Unemployment Change,-8K,9K,56,17,15
3/31/2021 16:00,EUR,Low,CPI Flash Estimate y/y,1.30%,0.90%,56,-16,-6
3/31/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.90%,1.10%,56,-16,-6
3/31/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.30%,0.10%,56,-16,-6
3/31/2021 19:15,USD,High,ADP Non-Farm Employment Change,517K,176K,56,-10,9
3/31/2021 20:45,USD,Low,Chicago PMI,66.3,59.5,56,19,17
3/31/2021 21:00,USD,Medium,Pending Home Sales m/m,-10.60%,-2.40%,56,24,11
3/31/2021 21:30,USD,Medium,Crude Oil Inventories,-0.9M,1.9M,56,-29,19
4/1/2021 13:00,EUR,Low,German Retail Sales m/m,1.20%,-4.50%,67,21,13
4/1/2021 14:15,EUR,Low,Spanish Manufacturing PMI,56.9,52.9,67,16,16
4/1/2021 14:45,EUR,Low,Italian Manufacturing PMI,59.8,56.9,67,14,11
4/1/2021 14:50,EUR,Low,French Final Manufacturing PMI,59.3,58.8,67,14,14
4/1/2021 14:55,EUR,Low,German Final Manufacturing PMI,66.6,66.6,67,-11,10
4/1/2021 15:00,EUR,Low,Final Manufacturing PMI,62.5,62.4,67,-17,10
4/1/2021 19:30,USD,Low,Unemployment Claims,719K,658K,67,20,-12
4/1/2021 20:45,USD,Low,Final Manufacturing PMI,59.1,59,67,-22,-22
4/1/2021 21:00,USD,Medium,ISM Manufacturing PMI,64.7,60.8,67,26,-17
4/1/2021 21:00,USD,Low,Construction Spending m/m,-0.80%,1.20%,67,26,-17
4/1/2021 21:00,USD,Low,ISM Manufacturing Prices,85.6,86,67,26,-17
4/1/2021 21:00,USD,Low,Wards Total Vehicle Sales,17.7M,15.7M,67,26,-17
4/1/2021 21:30,USD,Low,Natural Gas Storage,14B,-36B,67,26,23
4/2/2021 19:30,USD,High,Average Hourly Earnings m/m,-0.10%,0.30%,-37,-37,29
4/2/2021 19:30,USD,High,Non-Farm Employment Change,916K,468K,-37,-37,29
4/2/2021 19:30,USD,High,Unemployment Rate,6.00%,6.20%,-37,-37,29
4/5/2021 20:45,USD,Low,Final Services PMI,60.4,60,79,28,20
4/5/2021 21:00,USD,Medium,ISM Services PMI,63.7,55.3,79,18,15
4/5/2021 21:00,USD,Low,Factory Orders m/m,-0.80%,2.70%,79,18,15
4/6/2021 14:00,EUR,Low,Spanish Unemployment Change,-59.1K,44.4K,61,24,14
4/6/2021 14:00,EUR,Low,Italian Monthly Unemployment Rate,10.30%,9.80%,61,24,14
4/6/2021 15:00,EUR,Low,Italian Monthly Unemployment Rate,10.20%,10.30%,61,-25,-16
4/6/2021 15:30,EUR,Low,Sentix Investor Confidence,13.1,5,61,27,22
4/6/2021 16:00,EUR,Low,Unemployment Rate,8.30%,8.30%,61,-15,-11
4/6/2021 20:37,USD,Low,IBD/TIPP Economic Optimism,56.4,55.4,61,11,6
4/6/2021 21:00,USD,Low,JOLTS Job Openings,7.37M,7.10M,61,10,10
4/7/2021 14:15,EUR,Low,Spanish Services PMI,48.1,43.1,63,17,-10
4/7/2021 14:45,EUR,Low,Italian Services PMI,48.6,48.8,63,-16,12
4/7/2021 14:50,EUR,Low,French Final Services PMI,48.2,47.8,63,-16,-15
4/7/2021 14:55,EUR,Low,German Final Services PMI,51.5,50.8,63,21,-16
4/7/2021 15:00,EUR,Low,Final Services PMI,49.6,48.8,63,22,-14
4/7/2021 19:30,USD,Low,Trade Balance,-71.1B,-67.8B,63,21,8
4/7/2021 21:30,USD,Medium,Crude Oil Inventories,-3.5M,-0.9M,63,-25,-18
4/8/2021 02:00,USD,Low,Consumer Credit m/m,27.6B,0.1B,67,12,-7
4/8/2021 13:00,EUR,Low,German Factory Orders m/m,1.20%,0.80%,67,14,4
4/8/2021 13:45,EUR,Low,French Trade Balance,-5.2B,-4.2B,67,21,21
4/8/2021 16:00,EUR,Low,PPI m/m,0.50%,1.70%,67,-16,-12
4/8/2021 19:30,USD,Medium,Unemployment Claims,744K,728K,67,17,17
4/8/2021 21:30,USD,Low,Natural Gas Storage,20B,14B,67,15,-14
4/9/2021 13:00,EUR,Low,German Industrial Production m/m,-1.60%,-2.00%,-56,-14,-12
4/9/2021 13:00,EUR,Low,German Trade Balance,19.1B,21.3B,-56,-14,-12
4/9/2021 13:45,EUR,Low,French Industrial Production m/m,-4.70%,3.20%,-56,-11,11
4/9/2021 15:00,EUR,Low,Italian Retail Sales m/m,6.60%,-2.70%,-56,-15,-12
4/9/2021 19:56,USD,Low,Core PPI m/m,0.70%,0.20%,-56,17,12
4/9/2021 19:56,USD,Low,PPI m/m,1.00%,0.50%,-56,17,12
4/9/2021 21:00,USD,Low,Final Wholesale Inventories m/m,0.60%,0.50%,-56,16,10
4/12/2021 16:00,EUR,Low,Retail Sales m/m,3.00%,-5.20%,48,25,20
4/13/2021 1:00,USD,Low,Federal Budget Balance,-659.6B,-310.9B,66,-12,-12
4/13/2021 13:00,EUR,Low,German WPI m/m,1.70%,1.40%,66,-18,11
4/13/2021 15:00,EUR,Low,Italian Industrial Production m/m,0.20%,1.10%,66,9,9
4/13/2021 16:00,EUR,Low,ZEW Economic Sentiment,66.3,74,66,11,10
4/13/2021 16:00,EUR,Low,German ZEW Economic Sentiment,70.7,76.6,66,11,10
4/13/2021 17:00,USD,Low,NFIB Small Business Index,98.2,95.8,66,-8,-7
4/13/2021 19:30,USD,High,CPI m/m,0.60%,0.40%,66,61,56
4/13/2021 19:30,USD,High,Core CPI m/m,0.30%,0.10%,66,61,56
4/14/2021 16:00,EUR,Low,Industrial Production m/m,-1.00%,0.80%,49,-18,-12
4/14/2021 19:30,USD,Low,Import Prices m/m,1.20%,1.30%,49,-8,-5
4/14/2021 21:30,USD,Medium,Crude Oil Inventories,-5.9M,-3.5M,49,21,20
