Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2021-04-08 02:00:00,USD,Low,Consumer Credit m/m,27.6B,2.9B,0.1B,67.0,12.0,-7.0,-7.0
2021-04-08 13:00:00,EUR,Low,German Factory Orders m/m,1.2%,1.3%,0.8%,67.0,14.0,4.0,4.0
2021-04-08 13:45:00,EUR,Low,French Trade Balance,-5.2B,-3.8B,-4.2B,67.0,21.0,21.0,10.0
2021-04-08 16:00:00,EUR,Low,PPI m/m,0.5%,0.6%,1.7%,67.0,-16.0,-12.0,-9.0
2021-04-08 19:30:00,USD,Medium,Unemployment Claims,744K,682K,728K,67.0,17.0,17.0,11.0
2021-04-08 21:30:00,USD,Low,Natural Gas Storage,20B,22B,14B,67.0,15.0,-14.0,5.0
2021-04-09 13:00:00,EUR,Low,German Industrial Production m/m,-1.6%,1.6%,-2.0%,-56.0,-14.0,-12.0,-9.0
2021-04-09 13:00:00,EUR,Low,German Trade Balance,19.1B,23.4B,21.3B,-56.0,-14.0,-12.0,-9.0
2021-04-09 13:45:00,EUR,Low,French Industrial Production m/m,-4.7%,0.5%,3.2%,-56.0,-11.0,11.0,6.0
2021-04-09 15:00:00,EUR,Low,Italian Retail Sales m/m,6.6%,2.0%,-2.7%,-56.0,-15.0,-12.0,-9.0
2021-04-09 19:56:00,USD,Low,Core PPI m/m,0.7%,0.2%,0.2%,-56.0,17.0,12.0,-8.0
2021-04-09 19:56:00,USD,Low,PPI m/m,1.0%,0.5%,0.5%,-56.0,17.0,12.0,-8.0
2021-04-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.6%,0.5%,0.5%,-56.0,16.0,10.0,9.0
2021-04-12 16:00:00,EUR,Low,Retail Sales m/m,3.0%,1.3%,-5.2%,48.0,25.0,20.0,8.0
2021-04-13 01:00:00,USD,Low,Federal Budget Balance,-659.6B,-665.5B,-310.9B,66.0,-12.0,-12.0,-2.0
2021-04-13 13:00:00,EUR,Low,German WPI m/m,1.7%,0.6%,1.4%,66.0,-18.0,11.0,9.0
2021-04-13 15:00:00,EUR,Low,Italian Industrial Production m/m,0.2%,0.7%,1.1%,66.0,9.0,9.0,9.0
2021-04-13 16:00:00,EUR,Low,ZEW Economic Sentiment,66.3,77.2,74.0,66.0,11.0,10.0,-8.0
2021-04-13 16:00:00,EUR,Low,German ZEW Economic Sentiment,70.7,79.1,76.6,66.0,11.0,10.0,-8.0
2021-04-13 17:00:00,USD,Low,NFIB Small Business Index,98.2,98.2,95.8,66.0,-8.0,-7.0,-3.0
2021-04-13 19:30:00,USD,High,CPI m/m,0.6%,0.5%,0.4%,66.0,61.0,56.0,51.0
2021-04-13 19:30:00,USD,High,Core CPI m/m,0.3%,0.2%,0.1%,66.0,61.0,56.0,51.0
2021-04-14 16:00:00,EUR,Low,Industrial Production m/m,-1.0%,-1.2%,0.8%,49.0,-18.0,-12.0,3.0
2021-04-14 19:30:00,USD,Low,Import Prices m/m,1.2%,1.0%,1.3%,49.0,-8.0,-5.0,-5.0
2021-04-14 21:30:00,USD,Medium,Crude Oil Inventories,-5.9M,-2.4M,-3.5M,49.0,21.0,20.0,13.0
2021-04-15 13:00:00,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%,-37.0,8.0,-6.0,6.0
2021-04-15 13:45:00,EUR,Low,French Final CPI m/m,0.6%,0.6%,0.6%,-37.0,17.0,11.0,-7.0
2021-04-15 19:30:00,USD,High,Core Retail Sales m/m,8.4%,5.1%,-2.5%,-37.0,-25.0,-24.0,19.0
2021-04-15 19:30:00,USD,High,Retail Sales m/m,9.8%,5.8%,-2.7%,-37.0,-25.0,-24.0,19.0
2021-04-15 19:30:00,USD,Medium,Philly Fed Manufacturing Index,50.2,41.0,51.8,-37.0,-25.0,-24.0,19.0
2021-04-15 19:30:00,USD,Medium,Unemployment Claims,576K,703K,769K,-37.0,-25.0,-24.0,19.0
2021-04-15 19:30:00,USD,Low,Empire State Manufacturing Index,26.3,19.3,17.4,-37.0,-25.0,-24.0,19.0
2021-04-15 20:15:00,USD,Low,Capacity Utilization Rate,74.4%,75.6%,73.8%,-37.0,20.0,12.0,8.0
2021-04-15 20:15:00,USD,Low,Industrial Production m/m,1.4%,2.7%,-2.2%,-37.0,20.0,12.0,8.0
2021-04-15 21:00:00,USD,Low,Business Inventories m/m,0.5%,0.5%,0.4%,-37.0,-19.0,10.0,10.0
2021-04-15 21:00:00,USD,Low,NAHB Housing Market Index,83,84,82,-37.0,-19.0,10.0,10.0
2021-04-15 21:30:00,USD,Low,Natural Gas Storage,61B,67B,20B,-37.0,-19.0,-14.0,-7.0
2021-04-16 03:00:00,USD,Low,TIC Long-Term Purchases,4.2B,120.5B,91.0B,44.0,-11.0,-6.0,-4.0
2021-04-16 15:05:00,EUR,Low,Italian Trade Balance,4.75B,4.95B,1.58B,44.0,-15.0,-7.0,5.0
2021-04-16 16:00:00,EUR,Low,Final CPI y/y,1.3%,1.3%,1.3%,44.0,11.0,7.0,-7.0
2021-04-16 16:00:00,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%,44.0,11.0,7.0,-7.0
2021-04-16 16:00:00,EUR,Low,Trade Balance,18.4B,21.9B,28.7B,44.0,11.0,7.0,-7.0
2021-04-16 19:30:00,USD,Low,Building Permits,1.77M,1.75M,1.72M,44.0,9.0,8.0,-6.0
2021-04-16 19:30:00,USD,Low,Housing Starts,1.74M,1.60M,1.46M,44.0,9.0,8.0,-6.0
2021-04-16 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,86.5,88.9,84.9,44.0,-19.0,16.0,9.0
2021-04-19 15:00:00,EUR,Low,Current Account,25.9B,31.2B,34.7B,105.0,19.0,14.0,-9.0
2021-04-20 13:00:00,EUR,Low,German PPI m/m,0.9%,0.6%,0.7%,-54.0,26.0,-12.0,-7.0
2021-04-21 21:30:00,USD,Medium,Crude Oil Inventories,0.6M,-3.7M,-5.9M,-45.0,25.0,20.0,9.0
2021-04-22 18:45:00,EUR,Medium,Main Refinancing Rate,0.00%,0.00%,0.00%,-67.0,-15.0,-14.0,-14.0
2021-04-22 19:30:00,USD,Medium,Unemployment Claims,547K,607K,586K,-67.0,-41.0,25.0,-10.0
2021-04-22 20:30:00,EUR,Low,Consumer Confidence,-8,-11,-11,-67.0,-31.0,-15.0,11.0
2021-04-22 21:00:00,USD,Low,CB Leading Index m/m,1.3%,1.0%,-0.1%,-67.0,-29.0,-29.0,-16.0
2021-04-22 21:00:00,USD,Low,Existing Home Sales,6.01M,6.18M,6.24M,-67.0,-29.0,-29.0,-16.0
2021-04-22 21:30:00,USD,Low,Natural Gas Storage,38B,47B,61B,-67.0,20.0,20.0,10.0
2021-04-23 14:15:00,EUR,High,French Flash Services PMI,50.4,46.6,48.2,84.0,12.0,9.0,7.0
2021-04-23 14:15:00,EUR,Medium,French Flash Manufacturing PMI,59.2,59.0,59.3,84.0,12.0,9.0,7.0
2021-04-23 14:30:00,EUR,High,German Flash Manufacturing PMI,66.4,65.8,66.6,84.0,16.0,12.0,9.0
2021-04-23 14:30:00,EUR,High,German Flash Services PMI,50.1,51.1,51.5,84.0,16.0,12.0,9.0
2021-04-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,63.3,62.0,62.5,84.0,9.0,8.0,-4.0
2021-04-23 15:00:00,EUR,Medium,Flash Services PMI,50.3,49.1,49.6,84.0,9.0,8.0,-4.0
2021-04-23 20:45:00,USD,Medium,Flash Manufacturing PMI,60.6,60.9,59.1,84.0,-19.0,-14.0,-10.0
2021-04-23 20:45:00,USD,Low,Flash Services PMI,63.1,61.6,60.4,84.0,-19.0,-14.0,-10.0
2021-04-23 21:00:00,USD,Low,New Home Sales,1021K,885K,846K,84.0,-20.0,14.0,-7.0
2021-04-26 15:00:00,EUR,Medium,German ifo Business Climate,96.8,97.8,96.6,-56.0,13.0,12.0,11.0
2021-04-26 19:30:00,USD,Low,Core Durable Goods Orders m/m,1.6%,1.6%,-0.3%,-56.0,-10.0,7.0,7.0
2021-04-26 19:30:00,USD,Low,Durable Goods Orders m/m,0.5%,2.5%,-1.2%,-56.0,-10.0,7.0,7.0
2021-04-26 19:58:00,EUR,Low,Belgian NBB Business Climate,4.4,1.7,-1.0,-56.0,-22.0,-10.0,-8.0
2021-04-27 20:00:00,USD,Low,HPI m/m,0.9%,1.0%,1.0%,-37.0,17.0,-14.0,11.0
2021-04-27 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,11.9%,11.8%,11.1%,-37.0,17.0,-14.0,11.0
2021-04-27 20:59:00,USD,Low,Richmond Manufacturing Index,17,22,17,-37.0,-14.0,10.0,8.0
2021-04-27 21:00:00,USD,Medium,CB Consumer Confidence,121.7,113.1,109.0,-37.0,-14.0,10.0,8.0
2021-04-28 13:00:00,EUR,Low,German GfK Consumer Climate,-8.8,-4.1,-6.1,46.0,-19.0,-14.0,8.0
2021-04-28 19:30:00,USD,Low,Goods Trade Balance,-90.6B,-88.2B,-87.1B,46.0,12.0,11.0,11.0
2021-04-28 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,1.4%,0.5%,0.6%,46.0,12.0,11.0,11.0
2021-04-28 21:30:00,USD,Medium,Crude Oil Inventories,0.1M,-0.9M,0.6M,46.0,-15.0,-15.0,-7.0
2021-04-29 01:00:00,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%,84.0,69.0,40.0,32.0
2021-04-29 13:00:00,EUR,Low,German Import Prices m/m,1.8%,0.9%,1.7%,84.0,-20.0,-11.0,-10.0
2021-04-29 13:00:00,EUR,Low,German Prelim CPI m/m,0.7%,0.5%,0.5%,84.0,-20.0,-11.0,-10.0
2021-04-29 14:00:00,EUR,Low,Spanish Flash CPI y/y,2.2%,1.9%,1.3%,84.0,-11.0,7.0,7.0
2021-04-29 14:00:00,EUR,Low,Spanish Unemployment Rate,16.0%,16.5%,16.1%,84.0,-11.0,7.0,7.0
2021-04-29 14:55:00,EUR,Low,German Unemployment Change,9K,-10K,-6K,84.0,-13.0,12.0,7.0
2021-04-29 15:00:00,EUR,Low,M3 Money Supply y/y,10.1%,10.2%,12.2%,84.0,-13.0,-10.0,10.0
2021-04-29 15:00:00,EUR,Low,Private Loans y/y,3.3%,3.2%,3.0%,84.0,-13.0,-10.0,10.0
2021-04-29 19:30:00,USD,High,Advance GDP q/q,6.4%,6.8%,4.3%,84.0,-23.0,-14.0,13.0
2021-04-29 19:30:00,USD,Medium,Advance GDP Price Index q/q,4.1%,2.6%,2.0%,84.0,-23.0,-14.0,13.0
2021-04-29 19:30:00,USD,Medium,Unemployment Claims,553K,545K,566K,84.0,-23.0,-14.0,13.0
2021-04-29 21:00:00,USD,Medium,Pending Home Sales m/m,1.9%,4.2%,-11.5%,84.0,16.0,16.0,16.0
2021-04-29 21:30:00,USD,Low,Natural Gas Storage,15B,8B,38B,84.0,14.0,12.0,-11.0
2021-04-30 12:30:00,EUR,Low,French Consumer Spending m/m,-1.1%,0.5%,0.3%,-105.0,-8.0,2.0,2.0
2021-04-30 12:30:00,EUR,Low,French Flash GDP q/q,0.4%,0.0%,-1.4%,-105.0,-8.0,2.0,2.0
2021-04-30 13:45:00,EUR,Low,French Prelim CPI m/m,0.2%,0.2%,0.6%,-105.0,-11.0,-7.0,-4.0
2021-04-30 14:00:00,EUR,Low,Spanish Flash GDP q/q,-0.5%,-0.5%,0.0%,-105.0,-13.0,-9.0,6.0
2021-04-30 14:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.1%,10.3%,10.2%,-105.0,-13.0,-9.0,6.0
2021-04-30 15:00:00,EUR,Medium,German Prelim GDP q/q,-1.7%,-1.5%,0.3%,-105.0,-10.0,10.0,9.0
2021-04-30 15:00:00,EUR,Low,Italian Prelim GDP q/q,-0.4%,-0.5%,-1.9%,-105.0,-10.0,10.0,9.0
2021-04-30 16:00:00,EUR,Low,CPI Flash Estimate y/y,1.6%,1.6%,1.3%,-105.0,6.0,-5.0,3.0
2021-04-30 16:00:00,EUR,Low,Core CPI Flash Estimate y/y,0.8%,0.8%,0.9%,-105.0,6.0,-5.0,3.0
2021-04-30 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.4%,0.3%,0.3%,-105.0,6.0,-5.0,3.0
2021-04-30 16:00:00,EUR,Low,Prelim Flash GDP q/q,-0.6%,-0.8%,-0.7%,-105.0,6.0,-5.0,3.0
2021-04-30 16:00:00,EUR,Low,Unemployment Rate,8.1%,8.3%,8.2%,-105.0,6.0,-5.0,3.0
2021-04-30 19:30:00,USD,Low,Core PCE Price Index m/m,0.4%,0.3%,0.1%,-105.0,15.0,10.0,10.0
2021-04-30 19:30:00,USD,Low,Employment Cost Index q/q,0.9%,0.7%,0.7%,-105.0,15.0,10.0,10.0
2021-04-30 19:30:00,USD,Low,Personal Income m/m,21.1%,20.1%,-7.0%,-105.0,15.0,10.0,10.0
2021-04-30 19:30:00,USD,Low,Personal Spending m/m,4.2%,4.3%,-1.0%,-105.0,15.0,10.0,10.0
2021-04-30 20:45:00,USD,Low,Chicago PMI,72.1,65.4,66.3,-105.0,-24.0,-24.0,-16.0
2021-04-30 21:00:00,USD,Low,Revised UoM Consumer Sentiment,88.3,87.3,86.5,-105.0,-44.0,-17.0,-17.0
2021-05-03 13:00:00,EUR,Low,German Retail Sales m/m,7.7%,2.9%,2.7%,63.0,26.0,9.0,-8.0
2021-05-03 14:15:00,EUR,Low,Spanish Manufacturing PMI,57.7,59.1,56.9,63.0,-10.0,-9.0,-8.0
2021-05-03 14:45:00,EUR,Low,Italian Manufacturing PMI,60.7,60.9,59.8,63.0,13.0,-10.0,-6.0
2021-05-03 14:50:00,EUR,Low,French Final Manufacturing PMI,58.9,59.2,59.2,63.0,13.0,-10.0,-9.0
2021-05-03 14:55:00,EUR,Low,German Final Manufacturing PMI,66.2,66.4,66.4,63.0,17.0,-10.0,-10.0
2021-05-03 15:00:00,EUR,Low,Final Manufacturing PMI,62.9,63.3,63.3,63.0,18.0,-6.0,-6.0
2021-05-03 20:45:00,USD,Low,Final Manufacturing PMI,60.5,60.7,60.6,63.0,24.0,19.0,10.0
2021-05-03 21:00:00,USD,Medium,ISM Manufacturing PMI,60.7,65.0,64.7,63.0,19.0,16.0,12.0
2021-05-03 21:00:00,USD,Low,Construction Spending m/m,0.2%,1.7%,-0.6%,63.0,19.0,16.0,12.0
2021-05-03 21:00:00,USD,Low,ISM Manufacturing Prices,89.6,86.0,85.6,63.0,19.0,16.0,12.0
2021-05-03 21:00:00,USD,Low,Wards Total Vehicle Sales,18.5M,17.5M,17.7M,63.0,19.0,16.0,12.0
2021-05-04 19:30:00,USD,Low,Trade Balance,-74.4B,-74.5B,-70.5B,-68.0,-14.0,10.0,8.0
2021-05-04 20:52:00,USD,Low,IBD/TIPP Economic Optimism,54.4,56.1,56.4,-68.0,-13.0,-13.0,-13.0
2021-05-04 21:00:00,USD,Low,Factory Orders m/m,1.1%,1.3%,-0.5%,-68.0,16.0,11.0,11.0
2021-05-05 14:00:00,EUR,Low,Spanish Unemployment Change,-39.0K,-70.0K,-59.1K,-41.0,-19.0,-18.0,-18.0
2021-05-05 14:15:00,EUR,Low,Spanish Services PMI,54.6,50.0,48.1,-41.0,12.0,-9.0,-8.0
2021-05-05 14:45:00,EUR,Low,Italian Services PMI,47.3,50.0,48.6,-41.0,-11.0,-10.0,8.0
2021-05-05 14:50:00,EUR,Low,French Final Services PMI,50.3,50.4,50.4,-41.0,-11.0,-10.0,-8.0
2021-05-05 14:55:00,EUR,Low,German Final Services PMI,49.9,50.1,50.1,-41.0,-11.0,-11.0,-8.0
2021-05-05 15:00:00,EUR,Low,Final Services PMI,50.5,50.3,50.3,-41.0,10.0,-7.0,-7.0
2021-05-05 16:00:00,EUR,Low,PPI m/m,1.1%,1.1%,0.5%,-41.0,11.0,5.0,-4.0
2021-05-05 19:15:00,USD,Medium,ADP Non-Farm Employment Change,742K,872K,565K,-41.0,-20.0,-20.0,-18.0
2021-05-05 20:45:00,USD,Low,Final Services PMI,64.7,63.1,63.1,-41.0,14.0,-13.0,-12.0
2021-05-05 21:00:00,USD,Medium,ISM Services PMI,62.7,64.2,63.7,-41.0,18.0,8.0,-6.0
2021-05-05 21:30:00,USD,Medium,Crude Oil Inventories,-8.0M,-1.9M,0.1M,-41.0,-14.0,13.0,8.0
2021-05-06 13:00:00,EUR,Low,German Factory Orders m/m,3.0%,1.5%,1.4%,80.0,15.0,-6.0,-5.0
2021-05-06 16:00:00,EUR,Low,Retail Sales m/m,2.7%,1.5%,4.2%,80.0,16.0,11.0,5.0
2021-05-06 19:30:00,USD,Medium,Unemployment Claims,498K,540K,590K,80.0,13.0,13.0,8.0
2021-05-06 19:30:00,USD,Low,Prelim Nonfarm Productivity q/q,5.4%,4.3%,-4.2%,80.0,13.0,13.0,8.0
2021-05-06 19:30:00,USD,Low,Prelim Unit Labor Costs q/q,-0.3%,-1.1%,6.0%,80.0,13.0,13.0,8.0
2021-05-06 21:30:00,USD,Low,Natural Gas Storage,60B,68B,15B,80.0,-17.0,11.0,7.0
2021-05-07 13:00:00,EUR,Low,German Industrial Production m/m,2.5%,2.1%,-1.9%,117.0,-11.0,-11.0,5.0
2021-05-07 13:00:00,EUR,Low,German Trade Balance,14.3B,22.3B,18.9B,117.0,-11.0,-11.0,5.0
2021-05-07 13:45:00,EUR,Low,French Industrial Production m/m,0.8%,2.1%,-4.8%,117.0,33.0,27.0,3.0
2021-05-07 13:45:00,EUR,Low,French Prelim Private Payrolls q/q,0.3%,-0.2%,-0.1%,117.0,33.0,27.0,3.0
2021-05-07 13:45:00,EUR,Low,French Trade Balance,-6.1B,-5.4B,-5.1B,117.0,33.0,27.0,3.0
2021-05-07 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.1%,-0.6%,5.9%,117.0,16.0,-9.0,8.0
2021-05-07 19:30:00,USD,High,Average Hourly Earnings m/m,0.7%,0.0%,-0.1%,117.0,77.0,77.0,68.0
2021-05-07 19:30:00,USD,High,Non-Farm Employment Change,266K,990K,770K,117.0,77.0,77.0,68.0
2021-05-07 19:30:00,USD,High,Unemployment Rate,6.1%,5.8%,6.0%,117.0,77.0,77.0,68.0
2021-05-07 21:00:00,USD,Low,Final Wholesale Inventories m/m,1.3%,1.4%,1.4%,117.0,32.0,26.0,18.0
2021-05-08 02:00:00,USD,Low,Consumer Credit m/m,25.8B,19.5B,26.1B,22.0,8.0,4.0,-2.0
2021-05-10 15:30:00,EUR,Low,Sentix Investor Confidence,21.0,14.9,13.1,41.0,18.0,18.0,12.0
2021-05-11 13:00:00,EUR,Low,German WPI m/m,1.1%,1.8%,1.7%,58.0,-14.0,-9.0,-8.0
2021-05-11 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.1%,0.5%,0.1%,58.0,23.0,7.0,7.0
2021-05-11 16:00:00,EUR,Low,ZEW Economic Sentiment,84.0,68.0,66.3,58.0,-9.0,-9.0,-9.0
2021-05-11 16:00:00,EUR,Low,German ZEW Economic Sentiment,84.4,72.0,70.7,58.0,-9.0,-9.0,-9.0
2021-05-11 17:00:00,USD,Low,NFIB Small Business Index,99.8,100.7,98.2,58.0,-15.0,9.0,7.0
2021-05-11 21:00:00,USD,Low,JOLTS Job Openings,8.12M,7.50M,7.53M,58.0,-15.0,8.0,-6.0
2021-05-12 13:00:00,EUR,Low,German Final CPI m/m,0.7%,0.7%,0.7%,-99.0,15.0,10.0,7.0
2021-05-12 13:45:00,EUR,Low,French Final CPI m/m,0.1%,0.2%,0.2%,-99.0,16.0,-9.0,-6.0
2021-05-12 16:00:00,EUR,Low,Industrial Production m/m,0.1%,0.8%,-1.2%,-99.0,11.0,-7.0,-7.0
2021-05-12 19:30:00,USD,High,CPI m/m,0.8%,0.2%,0.6%,-99.0,80.0,75.0,-49.0
2021-05-12 19:30:00,USD,High,Core CPI m/m,0.9%,0.3%,0.3%,-99.0,80.0,75.0,-49.0
2021-05-12 21:30:00,USD,Medium,Crude Oil Inventories,-0.4M,-2.1M,-8.0M,-99.0,-22.0,-22.0,-14.0
2021-05-13 01:00:00,USD,Low,Federal Budget Balance,-225.6B,-212.5B,-659.6B,-55.0,9.0,8.0,5.0
2021-05-13 19:30:00,USD,Medium,Unemployment Claims,473K,487K,507K,-55.0,20.0,20.0,20.0
2021-05-13 19:30:00,USD,Low,Core PPI m/m,0.7%,0.4%,0.7%,-55.0,20.0,20.0,20.0
2021-05-13 19:30:00,USD,Low,PPI m/m,0.6%,0.3%,1.0%,-55.0,20.0,20.0,20.0
2021-05-13 21:30:00,USD,Low,Natural Gas Storage,71B,74B,60B,-55.0,-20.0,-17.0,-9.0
2021-05-14 19:30:00,USD,High,Retail Sales m/m,0.0%,1.0%,10.7%,86.0,24.0,21.0,21.0
2021-05-14 19:30:00,USD,Low,Import Prices m/m,0.7%,0.6%,1.4%,86.0,24.0,21.0,21.0
2021-05-14 19:32:00,USD,High,Core Retail Sales m/m,-0.8%,0.5%,9.0%,86.0,20.0,12.0,-11.0
2021-05-14 20:15:00,USD,Medium,Industrial Production m/m,0.7%,0.9%,2.4%,86.0,16.0,12.0,12.0
2021-05-14 20:15:00,USD,Low,Capacity Utilization Rate,74.9%,75.0%,74.4%,86.0,16.0,12.0,12.0
2021-05-14 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,82.8,90.2,88.3,86.0,-16.0,13.0,11.0
2021-05-14 21:00:00,USD,Low,Business Inventories m/m,0.3%,0.3%,0.6%,86.0,-16.0,13.0,11.0
2021-05-17 19:30:00,USD,Low,Empire State Manufacturing Index,24.3,23.9,26.3,43.0,12.0,10.0,10.0
2021-05-17 21:00:00,USD,Low,NAHB Housing Market Index,83,83,83,43.0,14.0,14.0,-8.0
2021-05-18 03:00:00,USD,Low,TIC Long-Term Purchases,262.2B,67.0B,4.3B,84.0,-9.0,-4.0,-3.0
2021-05-18 15:00:00,EUR,Low,Italian Trade Balance,5.19B,4.40B,4.75B,84.0,20.0,14.0,-6.0
2021-05-18 16:00:00,EUR,Low,Flash Employment Change q/q,-0.3%,0.1%,0.4%,84.0,10.0,-7.0,-5.0
2021-05-18 16:00:00,EUR,Low,Flash GDP q/q,-0.6%,-0.6%,-0.6%,84.0,10.0,-7.0,-5.0
2021-05-18 16:00:00,EUR,Low,Trade Balance,13.0B,20.3B,23.1B,84.0,10.0,-7.0,-5.0
2021-05-18 19:30:00,USD,Low,Building Permits,1.76M,1.77M,1.76M,84.0,-22.0,14.0,14.0
2021-05-18 19:30:00,USD,Low,Housing Starts,1.57M,1.71M,1.73M,84.0,-22.0,14.0,14.0
2021-05-19 16:00:00,EUR,Low,Final CPI y/y,1.6%,1.6%,1.6%,-56.0,-13.0,-12.0,-7.0
2021-05-19 16:00:00,EUR,Low,Final Core CPI y/y,0.7%,0.8%,0.8%,-56.0,-13.0,-12.0,-7.0
2021-05-19 21:30:00,USD,Medium,Crude Oil Inventories,1.3M,1.5M,-0.4M,-56.0,-17.0,-17.0,-15.0
2021-05-20 13:00:00,EUR,Low,German PPI m/m,0.8%,0.8%,0.9%,66.0,20.0,14.0,10.0
2021-05-20 15:00:00,EUR,Low,Current Account,17.8B,24.3B,25.9B,66.0,-19.0,7.0,7.0
2021-05-20 19:30:00,USD,Medium,Philly Fed Manufacturing Index,31.5,40.8,50.2,66.0,16.0,-9.0,6.0
2021-05-20 19:30:00,USD,Medium,Unemployment Claims,444K,453K,478K,66.0,16.0,-9.0,6.0
2021-05-20 21:00:00,USD,Low,CB Leading Index m/m,1.6%,1.3%,1.3%,66.0,12.0,-8.0,-8.0
2021-05-20 21:30:00,USD,Low,Natural Gas Storage,71B,60B,71B,66.0,13.0,12.0,-7.0
2021-05-21 14:15:00,EUR,Medium,French Flash Manufacturing PMI,59.2,58.6,58.9,-79.0,-26.0,-25.0,-9.0
2021-05-21 14:15:00,EUR,Medium,French Flash Services PMI,56.6,53.0,50.3,-79.0,-26.0,-25.0,-9.0
2021-05-21 14:30:00,EUR,High,German Flash Manufacturing PMI,64.0,66.0,66.2,-79.0,-18.0,-18.0,-17.0
2021-05-21 14:30:00,EUR,High,German Flash Services PMI,52.8,52.0,49.9,-79.0,-18.0,-18.0,-17.0
2021-05-21 15:00:00,EUR,Medium,Flash Manufacturing PMI,62.8,62.5,62.9,-79.0,12.0,9.0,8.0
2021-05-21 15:00:00,EUR,Medium,Flash Services PMI,55.1,52.5,50.5,-79.0,12.0,9.0,8.0
2021-05-21 20:32:00,EUR,Low,Consumer Confidence,-5,-7,-8,-79.0,-25.0,-21.0,-15.0
2021-05-21 20:45:00,USD,Medium,Flash Manufacturing PMI,61.5,60.0,60.5,-79.0,-21.0,-16.0,-16.0
2021-05-21 20:45:00,USD,Low,Flash Services PMI,70.1,64.3,64.7,-79.0,-21.0,-16.0,-16.0
2021-05-21 21:00:00,USD,Low,Existing Home Sales,5.85M,6.09M,6.01M,-79.0,19.0,-15.0,-10.0
2021-05-25 13:00:00,EUR,Low,German Final GDP q/q,-1.8%,-1.7%,-1.7%,61.0,32.0,18.0,8.0
2021-05-25 15:00:00,EUR,Medium,German ifo Business Climate,99.2,98.2,96.6,61.0,-17.0,-17.0,-15.0
2021-05-25 20:00:00,EUR,Low,Belgian NBB Business Climate,6.5,5.6,4.4,61.0,-16.0,-11.0,4.0
2021-05-25 20:00:00,USD,Low,HPI m/m,1.4%,1.1%,1.1%,61.0,-16.0,-11.0,4.0
2021-05-25 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,13.3%,12.6%,12.0%,61.0,-16.0,-11.0,4.0
2021-05-25 20:59:00,USD,Low,Richmond Manufacturing Index,18,19,17,61.0,-13.0,10.0,10.0
2021-05-25 21:00:00,USD,Medium,CB Consumer Confidence,117.2,119.0,117.5,61.0,-13.0,10.0,10.0
2021-05-25 21:00:00,USD,Low,New Home Sales,863K,950K,917K,61.0,-13.0,10.0,10.0
2021-05-26 21:30:00,USD,Medium,Crude Oil Inventories,-1.7M,-1.0M,1.3M,-67.0,-34.0,-23.0,-4.0
2021-05-27 13:00:00,EUR,Low,German GfK Consumer Climate,-7.0,-5.3,-8.6,40.0,-15.0,-15.0,11.0
2021-05-27 19:30:00,USD,High,Prelim GDP q/q,6.4%,6.5%,6.4%,40.0,-20.0,-17.0,10.0
2021-05-27 19:30:00,USD,Medium,Unemployment Claims,406K,427K,444K,40.0,-20.0,-17.0,10.0
2021-05-27 19:30:00,USD,Low,Core Durable Goods Orders m/m,1.0%,0.8%,1.9%,40.0,-20.0,-17.0,10.0
2021-05-27 19:30:00,USD,Low,Durable Goods Orders m/m,-1.3%,0.8%,0.8%,40.0,-20.0,-17.0,10.0
2021-05-27 19:30:00,USD,Low,Prelim GDP Price Index q/q,4.3%,4.1%,4.1%,40.0,-20.0,-17.0,10.0
2021-05-27 21:00:00,USD,Medium,Pending Home Sales m/m,-4.4%,0.6%,1.7%,40.0,19.0,19.0,11.0
2021-05-27 21:30:00,USD,Low,Natural Gas Storage,115B,105B,71B,40.0,-17.0,-11.0,-9.0
2021-05-28 13:00:00,EUR,Low,German Import Prices m/m,1.4%,1.0%,1.8%,-72.0,13.0,-8.0,-7.0
2021-05-28 13:45:00,EUR,Low,French Consumer Spending m/m,-8.3%,-4.1%,-0.3%,-72.0,16.0,13.0,10.0
2021-05-28 13:45:00,EUR,Low,French Prelim CPI m/m,0.3%,0.3%,0.1%,-72.0,16.0,13.0,10.0
2021-05-28 13:45:00,EUR,Low,French Prelim GDP q/q,-0.1%,0.4%,0.4%,-72.0,16.0,13.0,10.0
2021-05-28 19:30:00,USD,Medium,Core PCE Price Index m/m,0.7%,0.6%,0.4%,-72.0,-19.0,-19.0,12.0
