Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,8:30am,EUR,High,ECB Press Conference,,,
,,USD,High,CPI m/m,0.4%,0.3%,0.2%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.1%
,8:45am,GBP,Low,NIESR GDP Estimate,0.4%,,0.3%
,10:30am,USD,Low,Crude Oil Inventories,7.0M,2.6M,7.2M
,11:50am,USD,Medium,FOMC Member Quarles Speaks,,,
,1:01pm,USD,Low,10-y Bond Auction,2.47|2.6,,2.62|2.6
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,,USD,Low,Federal Budget Balance,-146.9B,-194.7B,-234.0B
,6:45pm,NZD,Low,FPI m/m,0.5%,,0.4%
,7:01pm,GBP,Low,RICS House Price Balance,-24%,-30%,-27%
,7:50pm,JPY,Low,M2 Money Stock y/y,2.4%,2.4%,2.4%
,9:00pm,AUD,Low,MI Inflation Expectations,3.9%,,4.1%
,9:30pm,CNY,High,CPI y/y,2.3%,2.3%,1.5%
,,CNY,Medium,PPI y/y,0.4%,0.4%,0.1%
,10:30pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
Thu Apr 11 2019,2:00am,EUR,Low,German Final CPI m/m,0.4%,0.4%,0.4%
,2:45am,EUR,Low,French Final CPI m/m,0.8%,0.8%,0.8%
,8:30am,CAD,Low,NHPI m/m,0.0%,0.0%,-0.1%
,,USD,High,PPI m/m,0.6%,0.3%,0.1%
,,USD,Medium,Core PPI m/m,0.3%,0.2%,0.1%
,,USD,Medium,Unemployment Claims,196K,210K,204K
,9:30am,USD,Medium,FOMC Member Clarida Speaks,,,
,9:35am,USD,Medium,FOMC Member Williams Speaks,,,
,9:40am,USD,Medium,FOMC Member Bullard Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,25B,32B,23B
,1:00pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,1:01pm,USD,Low,30-y Bond Auction,2.93|2.3,,3.01|2.3
,4:00pm,USD,Medium,FOMC Member Bowman Speaks,,,
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,51.9,,53.4
,6:48pm,NZD,Low,Visitor Arrivals m/m,-1.5%,,-0.3%
,9:30pm,AUD,Medium,RBA Financial Stability Review,,,
Fri Apr 12 2019,2:00am,EUR,Low,German WPI m/m,0.3%,0.2%,0.3%
,2:30am,CNY,Low,USD-Denominated Trade Balance,32.6B,7.7B,4.1B
,3:31am,CNY,High,Trade Balance,221B,2B,34B
,4:00am,CNY,Low,M2 Money Supply y/y,8.6%,8.2%,8.0%
,,CNY,Low,New Loans,1690B,1223B,886B
,5:00am,EUR,Low,Industrial Production m/m,-0.2%,-0.5%,1.9%
,8:30am,USD,Low,Import Prices m/m,0.6%,0.4%,1.0%
,9:30am,GBP,Low,CB Leading Index m/m,-0.4%,,-0.5%
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,96.9,98.1,98.4
,,USD,Low,Prelim UoM Inflation Expectations,2.4%,,2.5%
,Day 1,All,Low,IMF Meetings,,,
,12:30pm,GBP,High,BOE Gov Carney Speaks,,,
,2:00pm,CAD,Medium,Gov Council Member Lane Speaks,,,
Sat Apr 13 2019,Day 2,All,Low,IMF Meetings,,,
