Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,9:00am,GBP,High,BOE Gov Carney Speaks,,,
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.2%,0.4%,1.2%
,10:30am,USD,Low,Crude Oil Inventories,-1.4M,1.6M,7.0M
,12:45pm,USD,Medium,FOMC Member Bullard Speaks,,,
,2:00pm,USD,Low,Beige Book,,,
,7:00pm,AUD,Low,Flash Manufacturing PMI,51.0,,52.0
,,AUD,Low,Flash Services PMI,50.5,,49.3
,8:30pm,JPY,Low,Flash Manufacturing PMI,49.5,49.4,49.2
,9:30pm,AUD,High,Employment Change,25.7K,15.2K,10.7K
,,AUD,High,Unemployment Rate,5.0%,5.0%,4.9%
,,AUD,Low,NAB Quarterly Business Confidence,-1,,1
Thu Apr 18 2019,2:00am,CHF,Low,Trade Balance,3.18B,2.87B,2.94B
,,EUR,Low,German PPI m/m,-0.1%,0.2%,-0.1%
,3:15am,EUR,High,French Flash Services PMI,50.5,49.8,49.1
,,EUR,Medium,French Flash Manufacturing PMI,49.6,50.0,49.7
,3:21am,CNY,Low,Foreign Direct Investment ytd/y,6.5%,,5.5%
,3:30am,EUR,High,German Flash Manufacturing PMI,44.5,45.2,44.1
,,EUR,High,German Flash Services PMI,55.6,55.0,55.4
,4:00am,EUR,Medium,Flash Manufacturing PMI,47.8,48.1,47.5
,,EUR,Medium,Flash Services PMI,52.5,53.1,53.3
,4:30am,GBP,High,Retail Sales m/m,1.1%,-0.3%,0.6%
,,GBP,Medium,BOE Credit Conditions Survey,,,
,8:30am,CAD,High,Core Retail Sales m/m,0.6%,0.2%,-0.6%
,,CAD,Medium,Retail Sales m/m,0.8%,0.4%,-0.4%
,,CAD,Low,ADP Non-Farm Employment Change,13.2K,,-21.2K
,,USD,High,Core Retail Sales m/m,1.2%,0.7%,-0.2%
,,USD,High,Retail Sales m/m,1.6%,0.9%,-0.2%
,,USD,Medium,Philly Fed Manufacturing Index,8.5,11.2,13.7
,,USD,Low,Unemployment Claims,192K,207K,197K
,9:45am,USD,Low,Flash Manufacturing PMI,52.4,52.8,52.4
,,USD,Low,Flash Services PMI,52.9,55.0,55.3
,10:00am,USD,Low,Business Inventories m/m,0.3%,0.3%,0.9%
,,USD,Low,CB Leading Index m/m,0.4%,0.4%,0.1%
,10:30am,USD,Low,Natural Gas Storage,92B,82B,25B
,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,AUD,Holiday,Bank Holiday,,,
,7:30pm,JPY,Low,National Core CPI y/y,0.8%,0.7%,0.7%
Fri Apr 19 2019,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,8:30am,USD,Medium,Building Permits,1.27M,1.30M,1.29M
,,USD,Low,Housing Starts,1.14M,1.23M,1.14M
,All Day,CAD,Holiday,Bank Holiday,,,
Sat Apr 20 2019,,,No specified,,,,
