Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,10:00am,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.0%
,,USD,Medium,Personal Spending m/m,0.3%,0.3%,0.2%
,,USD,Low,Pending Home Sales m/m,-1.7%,0.2%,1.4%
,,USD,Low,Personal Income m/m,0.0%,0.3%,0.3%
,10:30am,USD,Medium,Crude Oil Inventories,1.6M,-0.5M,1.4M
,12:00pm,USD,Low,Natural Gas Storage,-28B,-25B,-94B
,2:00pm,USD,Low,Beige Book,,,
,6:50pm,JPY,Low,Retail Sales y/y,-7.1%,-3.8%,9.2%
,7:00pm,NZD,High,ANZ Business Confidence,-26.4,,-42.4
,7:30pm,AUD,High,Private Capital Expenditure q/q,-0.2%,0.0%,-0.6%
,11:30pm,JPY,High,BOJ Gov Kuroda Speaks,,,
Thu Nov 28 2019,1:45am,CHF,Low,GDP q/q,0.4%,0.1%,0.3%
,2:00am,GBP,Low,Nationwide HPI m/m,0.5%,0.1%,0.2%
,All Day,EUR,Medium,German Prelim CPI m/m,-0.8%,-0.7%,0.1%
,3:00am,EUR,Low,Spanish Flash CPI y/y,0.4%,0.2%,0.1%
,4:00am,EUR,Low,M3 Money Supply y/y,5.6%,5.5%,5.6%
,,EUR,Low,Private Loans y/y,3.5%,3.5%,3.4%
,5:19am,EUR,Low,Italian 10-y Bond Auction,1.29|1.2,,1.06|1.3
,All Day,USD,Holiday,Bank Holiday,,,
,8:30am,CAD,Medium,Current Account,-9.9B,-9.5B,-6.7B
,4:45pm,NZD,Low,Building Consents m/m,-1.1%,,7.4%
,6:30pm,JPY,Low,Tokyo Core CPI y/y,0.6%,0.6%,0.5%
,,JPY,Low,Unemployment Rate,2.4%,2.4%,2.4%
,6:50pm,JPY,Low,Prelim Industrial Production m/m,-4.2%,-2.0%,1.7%
,7:01pm,GBP,Low,GfK Consumer Confidence,-14,-14,-14
,7:30pm,AUD,Low,Private Sector Credit m/m,0.1%,0.3%,0.2%
,10:00pm,AUD,Low,HIA New Home Sales m/m,-0.5%,,5.7%
Fri Nov 29 2019,12:00am,JPY,Low,Consumer Confidence,38.7,37.0,36.2
,,JPY,Low,Housing Starts y/y,-7.4%,-7.5%,-4.9%
,2:00am,EUR,Low,German Retail Sales m/m,-1.9%,-0.2%,0.1%
,2:45am,EUR,Low,French Consumer Spending m/m,0.2%,0.2%,-0.3%
,,EUR,Low,French Prelim CPI m/m,0.1%,0.0%,0.0%
,,EUR,Low,French Prelim GDP q/q,0.3%,0.3%,0.3%
,3:00am,CHF,Low,KOF Economic Barometer,93.0,95.1,94.8
,3:55am,EUR,Low,German Unemployment Change,-16K,5K,5K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,9.7%,9.8%,9.9%
,4:30am,GBP,Low,M4 Money Supply m/m,0.0%,0.5%,0.7%
,,GBP,Low,Mortgage Approvals,65K,65K,66K
,,GBP,Low,Net Lending to Individuals m/m,5.6B,4.5B,4.7B
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.0%,0.8%,0.7%
,,EUR,Low,Core CPI Flash Estimate y/y,1.3%,1.2%,1.1%
,,EUR,Low,Italian Prelim CPI m/m,0.0%,-0.2%,-0.1%
,,EUR,Low,Unemployment Rate,7.5%,7.5%,7.6%
,8:30am,CAD,High,GDP m/m,0.1%,0.1%,0.1%
,,CAD,Medium,RMPI m/m,-1.9%,-1.9%,0.0%
,,CAD,Low,IPPI m/m,0.1%,0.0%,-0.1%
,8:00pm,CNY,High,Manufacturing PMI,50.2,49.5,49.3
,,CNY,Medium,Non-Manufacturing PMI,54.4,53.1,52.8
Sat Nov 30 2019,,,No specified,,,,
