Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,3:15am,EUR,Low,Spanish Manufacturing PMI,52.4,50.5,51.1
,3:30am,CHF,Low,Manufacturing PMI,54.3,56.2,57.8
,3:45am,EUR,Low,Italian Manufacturing PMI,47.8,49.0,49.2
,3:50am,EUR,Low,French Final Manufacturing PMI,51.2,51.2,51.2
,3:55am,EUR,Low,German Final Manufacturing PMI,49.7,49.9,49.9
,4:00am,EUR,Low,Final Manufacturing PMI,50.5,50.5,50.5
,4:30am,GBP,Medium,Final Manufacturing PMI,52.8,53.5,54.2
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.4%,1.4%,1.6%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.1%,1.0%,1.0%
,8:30am,USD,High,Average Hourly Earnings m/m,0.1%,0.3%,0.4%
,,USD,High,Non-Farm Employment Change,304K,165K,222K
,,USD,High,Unemployment Rate,4.0%,3.9%,3.9%
,9:30am,CAD,Low,Manufacturing PMI,53.0,,53.6
,9:45am,USD,Low,Final Manufacturing PMI,54.9,54.9,54.9
,10:00am,USD,High,ISM Manufacturing PMI,56.6,54.1,54.1
,,USD,Medium,Revised UoM Consumer Sentiment,91.2,90.8,90.7
,,USD,Low,Construction Spending m/m,0.8%,0.2%,0.1%
,,USD,Low,Final Wholesale Inventories m/m,0.3%,0.5%,0.8%
,,USD,Low,ISM Manufacturing Prices,49.6,54.4,54.9
,,USD,Low,Revised UoM Inflation Expectations,2.7%,,2.7%
,All Day,USD,Low,Total Vehicle Sales,16.7M,17.2M,17.6M
,All Day,USD,Low,Wards Total Vehicle Sales,16.6M,17.2M,17.5M
Sat Feb 2 2019,8:45pm,CNY,Low,Caixin Services PMI,53.6,53.3,53.9
