Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%
,6:33am,EUR,Low,German 30-y Bond Auction,0.21|1.2,,0.10|1.3
,8:30am,CAD,High,CPI m/m,0.5%,0.7%,0.6%
,,CAD,Low,Common CPI y/y,1.3%,1.4%,1.3%
,,CAD,Low,Median CPI y/y,2.0%,2.0%,2.0%
,,CAD,Low,Trimmed CPI y/y,1.9%,2.0%,1.9%
,,USD,Low,Building Permits,1.68M,1.74M,1.89M
,,USD,Low,Housing Starts,1.42M,1.56M,1.58M
,8:32am,CAD,Low,Core CPI m/m,0.3%,,0.5%
,10:30am,USD,Medium,Crude Oil Inventories,2.4M,2.8M,13.8M
,2:00pm,USD,High,FOMC Economic Projections,,,
,,USD,High,FOMC Statement,,,
,,USD,Medium,Federal Funds Rate,<0.25%,<0.25%,<0.25%
,2:30pm,USD,High,FOMC Press Conference,,,
,5:45pm,NZD,High,GDP q/q,-1.0%,0.2%,13.9%
,8:30pm,AUD,High,Employment Change,88.7K,30.5K,29.5K
,,AUD,High,Unemployment Rate,5.8%,6.3%,6.3%
,,AUD,Low,RBA Bulletin,,,
,9:05pm,AUD,Medium,RBA Assist Gov Kent Speaks,,,
Thu Mar 18 2021,3:00am,CHF,Low,Trade Balance,3.70B,4.10B,4.98B
,3:30am,CHF,Low,PPI m/m,0.0%,0.2%,0.3%
,4:00am,EUR,Medium,ECB President Lagarde Speaks,,,
,5:00am,EUR,Low,Italian Trade Balance,1.59B,7.05B,6.86B
,6:00am,EUR,Low,Trade Balance,24.2B,28.8B,27.5B
,7:00am,EUR,Medium,ECB President Lagarde Speaks,,,
,,GBP,Low,MPC Member Cunliffe Speaks,,,
,8:00am,GBP,High,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.10%,0.10%,0.10%
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,,GBP,Low,Asset Purchase Facility,875B,875B,875B
,8:30am,CAD,Low,NHPI m/m,1.9%,0.5%,0.7%
,,GBP,Low,MPC Member Haldane Speaks,,,
,,USD,Medium,Philly Fed Manufacturing Index,51.8,22.5,23.1
,,USD,Low,Unemployment Claims,770K,704K,725K
,8:32am,CAD,Medium,ADP Non-Farm Employment Change,-100.8K,,-65.8K
,10:00am,USD,Low,CB Leading Index m/m,0.2%,0.3%,0.5%
,10:30am,USD,Low,Natural Gas Storage,-11B,-21B,-52B
,11:55am,USD,High,Fed Chair Powell Speaks,,,
,7:30pm,JPY,Low,National Core CPI y/y,-0.4%,-0.4%,-0.6%
,8:01pm,GBP,Low,GfK Consumer Confidence,-16,-20,-23
,8:30pm,AUD,Low,Retail Sales m/m,-1.1%,0.6%,0.5%
,11:39pm,JPY,Medium,Monetary Policy Statement,,,
,,JPY,Low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
Fri Mar 19 2021,2:30am,JPY,Medium,BOJ Press Conference,,,
,3:00am,EUR,Low,German PPI m/m,0.7%,0.8%,1.4%
,,GBP,Low,Public Sector Net Borrowing,18.4B,20.0B,2.4B
,8:30am,CAD,Medium,Core Retail Sales m/m,-1.2%,-2.8%,-3.9%
,,CAD,Medium,Retail Sales m/m,-1.1%,-3.0%,-3.7%
,9:00am,GBP,Low,MPC Member Cunliffe Speaks,,,
,,USD,High,Fed Announcement,,,
Sat Mar 20 2021,,,No specified,,,,
