Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,98.4,97.8,97.8
,,USD,Low,New Home Sales,667K,625K,636K
,,USD,Low,Revised UoM Inflation Expectations,2.5%,,2.4%
,10:42am,GBP,High,Parliament Brexit Vote,Reject,Reject,
,12:00pm,USD,Medium,FOMC Member Quarles Speaks,,,
Sat Mar 30 2019,9:00pm,CHF,Holiday,Daylight Saving Time Shift,,,
,,CNY,High,Manufacturing PMI,50.5,49.6,49.2
,,CNY,Medium,Non-Manufacturing PMI,54.8,54.5,54.3
,,EUR,Holiday,Daylight Saving Time Shift,,,
,,GBP,Holiday,Daylight Saving Time Shift,,,
