Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,GBP,Low,Revised Business Investment q/q,0.5%,0.0%,0.0%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.5%,1.6%,1.5%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.1%,1.2%,1.2%
,,EUR,Low,Italian Prelim CPI m/m,-0.3%,-0.2%,0.3%
,8:30am,CAD,High,GDP m/m,0.0%,0.1%,0.3%
,,CAD,Medium,RMPI m/m,1.0%,0.4%,-0.9%
,,CAD,Low,IPPI m/m,0.3%,0.5%,-1.6%
,,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.1%
,,USD,Medium,Personal Spending m/m,0.1%,0.1%,0.3%
,,USD,Low,Personal Income m/m,0.2%,0.2%,0.3%
,9:45am,GBP,Medium,MPC Member Broadbent Speaks,,,
,,USD,Medium,Chicago PMI,65.2,58.6,58.9
,10:00am,GBP,High,BOE Gov Carney Speaks,,,
,,USD,Medium,Revised UoM Consumer Sentiment,95.1,95.3,95.3
,,USD,Low,Revised UoM Inflation Expectations,2.7%,,2.7%
,11:00am,USD,Medium,FOMC Member Harker Speaks,,,
,9:00pm,CNY,Medium,Manufacturing PMI,52.4,51.5,51.7
,,CNY,Medium,Non-Manufacturing PMI,55.4,,53.4
,9:45pm,CNY,Medium,Caixin Manufacturing PMI,51.0,51.5,51.6
Sat Sep 30 2017,12:00pm,AUD,Holiday,Daylight Saving Time Shift,,,
