Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Tue Feb 3 2015,2:00am,CHF,Medium,Trade Balance,1.52B,2.17B,3.80B
,3:00am,EUR,High,Spanish Unemployment Change,78.0K,83.4K,-64.4K
,4:30am,GBP,High,Construction PMI,59.1,56.9,57.6
,5:00am,EUR,Low,PPI m/m,-1.0%,-0.7%,-0.3%
,,EUR,Low,Italian Prelim CPI m/m,-0.4%,-0.1%,0.0%
,8:30am,CAD,Medium,RMPI m/m,-7.6%,-8.8%,-5.7%
,,CAD,Low,IPPI m/m,-1.6%,-0.5%,-0.5%
,10:00am,USD,Medium,Factory Orders m/m,-3.4%,-1.8%,-1.7%
,10:06am,NZD,High,GDT Price Index,9.4%,,1.0%
,All Day,USD,Low,Total Vehicle Sales,16.7M,17.0M,16.9M
,4:45pm,NZD,High,Employment Change q/q,1.2%,0.8%,0.9%
,,NZD,High,Unemployment Rate,5.7%,5.3%,5.4%
,,NZD,Low,Labor Cost Index q/q,0.5%,0.5%,0.5%
,5:30pm,AUD,Low,AIG Services Index,49.9,,47.5
,7:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.3%,,-1.7%
,7:30pm,AUD,Medium,NAB Quarterly Business Confidence,2,,6
,8:30pm,JPY,Medium,Average Cash Earnings y/y,1.6%,1.6%,0.1%
,8:45pm,CNY,Medium,Caixin Services PMI,51.8,,53.4
Wed Feb 4 2015,3:15am,EUR,Medium,Spanish Services PMI,56.7,54.5,54.3
,3:45am,EUR,Medium,Italian Services PMI,51.2,49.9,49.4
,3:50am,EUR,Low,French Final Services PMI,49.4,49.5,49.5
,3:55am,EUR,Medium,German Final Services PMI,54.0,52.7,52.7
,4:00am,EUR,Low,Final Services PMI,52.7,52.3,52.3
,4:30am,GBP,High,Final Services PMI,57.2,56.6,55.8
,5:00am,EUR,Medium,Retail Sales m/m,0.3%,-0.1%,0.7%
,8:15am,USD,High,ADP Non-Farm Employment Change,213K,224K,253K
,9:45am,USD,Low,Final Services PMI,54.2,54.3,54.0
,10:00am,CAD,High,Ivey PMI,45.4,53.8,55.4
,,USD,High,ISM Services PMI,56.7,56.6,56.2
,10:30am,USD,Medium,Crude Oil Inventories,6.3M,4.0M,8.9M
,7:00pm,AUD,Low,HIA New Home Sales m/m,-1.9%,,2.2%
,7:30pm,AUD,High,Retail Sales m/m,0.2%,0.3%,0.1%
,10:45pm,JPY,Low,30-y Bond Auction,1.46|2.7,,1.12|3.6
Thu Feb 5 2015,1:45am,CHF,Low,SECO Consumer Climate,-6,-13,-11
,2:00am,EUR,Medium,German Factory Orders m/m,4.2%,1.4%,-2.4%
,3:00am,GBP,Medium,Halifax HPI m/m,2.0%,0.1%,1.1%
,4:00am,EUR,Medium,ECB Economic Bulletin,,,
,4:10am,EUR,Low,Retail PMI,46.6,,47.6
,5:00am,EUR,Medium,EU Economic Forecasts,,,
,,EUR,Low,French 10-y Bond Auction,0.61|1.9,,0.79|2.0
,7:00am,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,7:30am,USD,Low,Challenger Job Cuts y/y,17.6%,,6.6%
,8:30am,CAD,High,Trade Balance,-0.6B,-1.2B,-0.3B
,,USD,High,Trade Balance,-46.6B,-38.2B,-39.8B
,,USD,High,Unemployment Claims,278K,287K,267K
,,USD,Medium,Prelim Nonfarm Productivity q/q,-1.8%,0.3%,2.3%
,,USD,Medium,Prelim Unit Labor Costs q/q,2.7%,1.3%,-1.0%
,10:30am,USD,Low,Natural Gas Storage,-115B,-119B,-94B
,All Day,NZD,Holiday,Bank Holiday,,,
,5:30pm,AUD,Low,AIG Construction Index,45.9,,44.4
,7:30pm,AUD,High,RBA Monetary Policy Statement,,,
Fri Feb 6 2015,12:00am,JPY,Low,Leading Indicators,105.2%,105.5%,103.9%
,2:00am,EUR,Low,German Industrial Production m/m,0.1%,0.4%,0.1%
,2:45am,EUR,Low,French Gov Budget Balance,-85.6B,,-90.8B
,,EUR,Low,French Trade Balance,-3.4B,-3.1B,-3.1B
,3:00am,CHF,High,Foreign Currency Reserves,498B,,495B
,3:15am,CHF,Medium,Retail Sales y/y,2.2%,0.4%,-0.6%
,4:30am,GBP,Medium,Goods Trade Balance,-10.2B,-9.0B,-9.3B
,8:30am,CAD,High,Building Permits m/m,7.7%,4.8%,-13.6%
,,CAD,High,Employment Change,35.4K,4.7K,-4.3K
,,CAD,High,Unemployment Rate,6.6%,6.7%,6.6%
,,USD,High,Non-Farm Employment Change,257K,236K,329K
,,USD,High,Unemployment Rate,5.7%,5.6%,5.6%
,,USD,Medium,Average Hourly Earnings m/m,0.5%,0.3%,-0.2%
,12:45pm,USD,Medium,FOMC Member Lockhart Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,14.8B,14.6B,13.5B
Sat Feb 7 2015,9:27pm,CNY,Medium,Trade Balance,367B,,305B
,9:39pm,CNY,High,USD-Denominated Trade Balance,60.0B,48.9B,49.6B
