Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,2:00pm,USD,Low,Beige Book,,,
,3:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,6:00pm,USD,Medium,FOMC Member Brainard Speaks,,,
,6:50pm,JPY,Low,Monetary Base y/y,21.4%,23.2%,22.6%
,7:30pm,AUD,Medium,Building Approvals m/m,1.8%,-0.1%,-2.5%
,,AUD,Medium,Trade Balance,1.30B,3.82B,3.33B
,10:45pm,JPY,Low,10-y Bond Auction,0.08|3.7,,0.09|3.6
Thu Mar 2 2017,1:45am,CHF,Low,GDP q/q,0.1%,0.5%,0.1%
,2:00am,EUR,Low,German Import Prices m/m,0.9%,0.5%,1.9%
,3:00am,EUR,Medium,Spanish Unemployment Change,-9.4K,5.2K,57.3K
,3:15am,CHF,Low,Retail Sales y/y,-1.4%,-2.0%,-4.1%
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,11.9%,12.0%,11.9%
,4:30am,GBP,High,Construction PMI,52.5,52.2,52.2
,4:44am,EUR,Low,Spanish 10-y Bond Auction,1.68|1.4,,1.73|3.0
,4:59am,EUR,Low,French 10-y Bond Auction,0.91|2.8,,1.07|2.1
,5:00am,EUR,Medium,CPI Flash Estimate y/y,2.0%,1.8%,1.8%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,0.9%,0.9%
,,EUR,Low,PPI m/m,0.7%,0.5%,0.8%
,,EUR,Low,Unemployment Rate,9.6%,9.6%,9.6%
,8:30am,CAD,High,GDP m/m,0.3%,0.3%,0.5%
,,USD,High,Unemployment Claims,223K,243K,242K
,10:30am,USD,Low,Natural Gas Storage,7B,-5B,-89B
,1:00pm,CAD,Medium,Gov Council Member Lane Speaks,,,
,5:30pm,AUD,Low,AIG Services Index,49.0,,54.5
,6:30pm,JPY,Medium,Household Spending y/y,-1.2%,-0.3%,-0.3%
,,JPY,Low,National Core CPI y/y,0.1%,0.0%,-0.2%
,,JPY,Low,Tokyo Core CPI y/y,-0.3%,0.2%,-0.3%
,,JPY,Low,Unemployment Rate,3.0%,3.0%,3.1%
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,2.0%,,-0.1%
,8:45pm,CNY,Low,Caixin Services PMI,52.6,53.3,53.1
Fri Mar 3 2017,12:00am,JPY,Low,Consumer Confidence,43.1,43.7,43.2
,2:00am,EUR,Medium,German Retail Sales m/m,-0.8%,0.2%,0.0%
,3:15am,EUR,Low,Spanish Services PMI,57.7,55.1,54.2
,3:45am,EUR,Low,Italian Services PMI,54.1,53.1,52.4
,3:50am,EUR,Low,French Final Services PMI,56.4,56.7,56.7
,3:55am,EUR,Low,German Final Services PMI,54.4,54.4,54.4
,4:00am,EUR,Low,Final Services PMI,55.5,55.6,55.6
,4:30am,GBP,High,Final Services PMI,53.3,54.2,54.5
,5:00am,EUR,Low,Retail Sales m/m,-0.1%,0.3%,-0.5%
,9:45am,USD,Low,Final Services PMI,53.8,53.9,53.9
,10:00am,USD,High,ISM Services PMI,57.6,56.5,56.5
,10:15am,USD,Medium,FOMC Member Evans Speaks,,,
,12:15pm,USD,Medium,FOMC Member Powell Speaks,,,
,1:00pm,USD,High,Fed Chair Yellen Speaks,,,
,,USD,Medium,FOMC Member Fischer Speaks,,,
Sat Mar 4 2017,,,No specified,,,,
