Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,4:30am,GBP,Low,Construction Output m/m,-0.9%,0.9%,-2.0%
,5:00am,EUR,Medium,Flash GDP q/q,0.3%,0.3%,0.3%
,,EUR,Low,Industrial Production m/m,0.6%,0.6%,-1.2%
,8:30am,USD,High,Core Retail Sales m/m,-0.3%,0.2%,0.9%
,,USD,High,PPI m/m,-0.4%,0.1%,0.5%
,,USD,High,Retail Sales m/m,0.0%,0.4%,0.8%
,,USD,Medium,Core PPI m/m,-0.3%,0.2%,0.4%
,9:30am,GBP,Low,CB Leading Index m/m,-0.3%,,-0.2%
,10:00am,USD,High,Prelim UoM Consumer Sentiment,90.4,91.5,90.0
,,USD,Low,Business Inventories m/m,0.2%,0.1%,0.2%
,,USD,Low,Prelim UoM Inflation Expectations,2.5%,,2.7%
Sat Aug 13 2016,,,No specified,,,,
