Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,8:30am,CAD,Medium,Building Permits m/m,-1.9%,2.1%,0.1%
,,USD,High,Unemployment Claims,254K,269K,270K
,10:00am,CAD,Medium,Ivey PMI,51.7,50.2,49.4
,,GBP,Low,NIESR GDP Estimate,0.6%,,0.6%
,10:30am,USD,Low,Natural Gas Storage,39B,42B,37B
,11:00am,USD,High,Crude Oil Inventories,-2.2M,-2.1M,-4.1M
,7:05pm,GBP,Low,GfK Consumer Confidence,-9,,-1
,7:50pm,JPY,Medium,Current Account,1.41T,1.52T,1.63T
,,JPY,Low,Bank Lending y/y,2.0%,,2.2%
,8:00pm,JPY,Low,Average Cash Earnings y/y,-0.2%,0.5%,0.0%
Fri Jul 8 2016,1:00am,JPY,Low,Economy Watchers Sentiment,41.2,42.9,43.0
,1:45am,CHF,Low,Unemployment Rate,3.3%,3.5%,3.3%
,2:00am,EUR,Low,German Trade Balance,22.2B,22.3B,24.1B
,2:45am,EUR,Low,French Gov Budget Balance,-65.7B,,-56.5B
,,EUR,Low,French Industrial Production m/m,-0.5%,-0.4%,1.2%
,4:30am,GBP,Medium,Goods Trade Balance,-9.9B,-10.2B,-9.4B
,8:30am,CAD,High,Employment Change,-0.7K,5.5K,13.8K
,,CAD,High,Unemployment Rate,6.8%,7.0%,6.9%
,,USD,High,Average Hourly Earnings m/m,0.1%,0.2%,0.2%
,,USD,High,Non-Farm Employment Change,287K,175K,11K
,,USD,High,Unemployment Rate,4.9%,4.8%,4.7%
,3:00pm,USD,Low,Consumer Credit m/m,18.6B,16.7B,13.4B
Sat Jul 9 2016,All Day,JPY,Medium,Upper House Elections,,,
,9:30pm,CNY,Medium,CPI y/y,1.9%,1.9%,2.0%
,,CNY,Medium,PPI y/y,-2.6%,-2.6%,-2.8%
