Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15,SignEffectDay,SignEffect60,SignEffect30,SignEffect15
2019-02-21 19:30:00,USD,Medium,Durable Goods Orders m/m,1.2%,1.6%,0.7%,51.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-02-21 19:30:00,USD,Medium,Philly Fed Manufacturing Index,-4.1,14.1,17.0,51.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-02-21 19:30:00,USD,Low,Unemployment Claims,216K,228K,239K,51.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-02-21 20:45:00,USD,Low,Flash Manufacturing PMI,53.7,54.9,54.9,51.0,20.0,14.0,6.0,1.0,1.0,1.0,1.0
2019-02-21 20:45:00,USD,Low,Flash Services PMI,56.2,54.4,54.2,51.0,20.0,14.0,6.0,1.0,1.0,1.0,1.0
2019-02-21 21:00:00,USD,Low,CB Leading Index m/m,-0.1%,0.1%,-0.1%,51.0,28.0,19.0,14.0,1.0,1.0,1.0,1.0
2019-02-21 21:00:00,USD,Low,Existing Home Sales,4.94M,5.01M,5.00M,51.0,28.0,19.0,14.0,1.0,1.0,1.0,1.0
2019-02-21 21:30:00,USD,Low,Natural Gas Storage,-177B,-164B,-78B,51.0,14.0,14.0,4.0,1.0,1.0,1.0,0.0
2019-02-21 22:00:00,USD,Low,Crude Oil Inventories,3.7M,2.9M,3.6M,51.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0
2019-02-22 13:00:00,EUR,Low,German Final GDP q/q,0.0%,0.0%,0.0%,39.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0
2019-02-22 15:00:00,EUR,Medium,German ifo Business Climate,98.5,99.0,99.3,39.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0
2019-02-22 16:00:00,EUR,Low,Final CPI y/y,1.4%,1.4%,1.4%,39.0,11.0,11.0,4.0,0.0,1.0,1.0,0.0
2019-02-22 16:00:00,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%,39.0,11.0,11.0,4.0,0.0,1.0,1.0,0.0
2019-02-22 19:58:00,EUR,Low,Belgian NBB Business Climate,-1.7,-2.0,-1.5,39.0,22.0,19.0,12.0,0.0,0.0,0.0,1.0
2019-02-25 21:00:00,USD,Low,Prelim Wholesale Inventories m/m,1.1%,0.3%,0.3%,39.0,10.0,8.0,5.0,0.0,1.0,0.0,1.0
2019-02-26 13:00:00,EUR,Low,German GfK Consumer Climate,10.8,10.8,10.8,43.0,10.0,5.0,5.0,0.0,1.0,1.0,1.0
2019-02-26 19:30:00,USD,Low,Building Permits,1.33M,1.29M,1.32M,43.0,13.0,7.0,6.0,0.0,1.0,0.0,0.0
2019-02-26 19:30:00,USD,Low,Housing Starts,1.08M,1.25M,1.21M,43.0,13.0,7.0,6.0,0.0,1.0,0.0,0.0
2019-02-26 20:00:00,USD,Low,HPI m/m,0.3%,0.3%,0.4%,43.0,20.0,10.0,5.0,0.0,0.0,1.0,1.0
2019-02-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,4.2%,4.5%,4.6%,43.0,20.0,10.0,5.0,0.0,0.0,1.0,1.0
2019-02-26 20:59:00,USD,Low,Richmond Manufacturing Index,16,6,-2,43.0,14.0,13.0,13.0,0.0,1.0,1.0,1.0
2019-02-26 21:00:00,USD,High,CB Consumer Confidence,131.4,124.8,121.7,43.0,14.0,13.0,13.0,0.0,1.0,1.0,1.0
2019-02-27 15:00:00,EUR,Low,M3 Money Supply y/y,3.8%,4.0%,4.1%,41.0,19.0,16.0,12.0,1.0,0.0,0.0,0.0
2019-02-27 15:00:00,EUR,Low,Private Loans y/y,3.2%,3.4%,3.2%,41.0,19.0,16.0,12.0,1.0,0.0,0.0,0.0
2019-02-27 19:30:00,USD,Low,Final Wholesale Inventories m/m,1.1%,0.4%,1.1%,41.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0
2019-02-27 19:30:00,USD,Low,Goods Trade Balance,-79.5B,-74.1B,-70.5B,41.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0
2019-02-27 21:00:00,USD,Low,Factory Orders m/m,0.1%,1.5%,-0.5%,41.0,13.0,10.0,4.0,1.0,1.0,0.0,0.0
2019-02-27 21:00:00,USD,Low,Pending Home Sales m/m,4.6%,0.7%,-2.3%,41.0,13.0,10.0,4.0,1.0,1.0,0.0,0.0
2019-02-27 21:30:00,USD,Low,Crude Oil Inventories,-8.6M,2.8M,3.7M,41.0,22.0,12.0,8.0,1.0,1.0,1.0,1.0
2019-02-28 13:00:00,EUR,Low,German Import Prices m/m,-0.2%,0.2%,-1.3%,60.0,6.0,6.0,3.0,0.0,1.0,1.0,1.0
2019-02-28 13:00:00,EUR,Medium,German Prelim CPI m/m,0.5%,0.5%,-0.8%,60.0,6.0,6.0,3.0,0.0,1.0,1.0,1.0
2019-02-28 13:45:00,EUR,Low,French Consumer Spending m/m,1.2%,1.1%,-1.5%,60.0,16.0,9.0,4.0,0.0,0.0,0.0,1.0
2019-02-28 13:45:00,EUR,Low,French Prelim CPI m/m,0.0%,0.4%,-0.4%,60.0,16.0,9.0,4.0,0.0,0.0,0.0,1.0
2019-02-28 13:45:00,EUR,Low,French Prelim GDP q/q,0.3%,0.3%,0.3%,60.0,16.0,9.0,4.0,0.0,0.0,0.0,1.0
2019-02-28 14:00:00,EUR,Low,Spanish Flash CPI y/y,1.1%,1.1%,1.0%,60.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0
2019-02-28 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.2%,0.2%,0.1%,60.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0
2019-02-28 19:30:00,USD,High,Advance GDP q/q,2.6%,2.2%,3.4%,60.0,15.0,6.0,4.0,0.0,1.0,1.0,0.0
2019-02-28 19:30:00,USD,Medium,Advance GDP Price Index q/q,1.8%,1.7%,1.8%,60.0,15.0,6.0,4.0,0.0,1.0,1.0,0.0
2019-02-28 19:30:00,USD,Low,Unemployment Claims,225K,221K,217K,60.0,15.0,6.0,4.0,0.0,1.0,1.0,0.0
2019-02-28 20:45:00,USD,Medium,Chicago PMI,64.7,57.3,56.7,60.0,14.0,12.0,6.0,0.0,1.0,1.0,0.0
2019-02-28 21:30:00,USD,Low,Natural Gas Storage,-166B,-172B,-177B,60.0,33.0,14.0,14.0,0.0,1.0,1.0,1.0
2019-03-01 13:00:00,EUR,Low,German Retail Sales m/m,3.3%,1.9%,-3.1%,55.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0
2019-03-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,49.9,51.8,52.4,55.0,11.0,6.0,6.0,1.0,1.0,1.0,0.0
2019-03-01 14:45:00,EUR,Low,Italian Manufacturing PMI,47.7,47.1,47.8,55.0,21.0,11.0,9.0,1.0,1.0,1.0,0.0
2019-03-01 14:50:00,EUR,Low,French Final Manufacturing PMI,51.5,51.4,51.4,55.0,21.0,16.0,9.0,1.0,1.0,1.0,1.0
2019-03-01 14:55:00,EUR,Low,German Final Manufacturing PMI,47.6,47.6,47.6,55.0,21.0,16.0,9.0,1.0,1.0,1.0,1.0
2019-03-01 14:55:00,EUR,Low,German Unemployment Change,-21K,-5K,-4K,55.0,21.0,16.0,9.0,1.0,1.0,1.0,1.0
2019-03-01 15:00:00,EUR,Low,Final Manufacturing PMI,49.3,49.2,49.2,55.0,20.0,18.0,10.0,1.0,1.0,1.0,1.0
2019-03-01 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.5%,10.4%,10.4%,55.0,20.0,18.0,10.0,1.0,1.0,1.0,1.0
2019-03-01 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.5%,1.5%,1.4%,55.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0
2019-03-01 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.1%,1.1%,55.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0
2019-03-01 16:00:00,EUR,Low,Unemployment Rate,7.8%,7.9%,7.8%,55.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0
2019-03-01 16:00:00,USD,Low,Personal Income m/m,1.0%,0.5%,0.3%,55.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0
2019-03-01 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%,55.0,10.0,9.0,4.0,1.0,1.0,1.0,1.0
2019-03-01 19:30:00,USD,Medium,Personal Spending m/m,-0.5%,-0.2%,0.6%,55.0,10.0,9.0,4.0,1.0,1.0,1.0,1.0
2019-03-01 19:30:00,USD,Low,Personal Income m/m,-0.1%,0.3%,1.0%,55.0,10.0,9.0,4.0,1.0,1.0,1.0,1.0
2019-03-01 20:45:00,USD,Low,Final Manufacturing PMI,53.0,53.7,53.7,55.0,16.0,9.0,6.0,1.0,0.0,0.0,0.0
2019-03-01 21:00:00,USD,High,ISM Manufacturing PMI,54.2,55.6,56.6,55.0,24.0,14.0,8.0,1.0,0.0,0.0,0.0
2019-03-01 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,93.8,95.8,95.5,55.0,24.0,14.0,8.0,1.0,0.0,0.0,0.0
2019-03-01 21:00:00,USD,Low,ISM Manufacturing Prices,49.4,51.6,49.6,55.0,24.0,14.0,8.0,1.0,0.0,0.0,0.0
2019-03-01 21:00:00,USD,Low,Total Vehicle Sales,16.6M,16.8M,16.7M,55.0,24.0,14.0,8.0,1.0,0.0,0.0,0.0
2019-03-01 21:00:00,USD,Low,Wards Total Vehicle Sales,16.6M,16.8M,16.6M,55.0,24.0,14.0,8.0,1.0,0.0,0.0,0.0
2019-03-04 14:00:00,EUR,Low,Spanish Unemployment Change,3.3K,5.0K,83.5K,75.0,14.0,6.0,5.0,1.0,1.0,1.0,0.0
2019-03-04 15:30:00,EUR,Low,Sentix Investor Confidence,-2.2,-3.1,-3.7,75.0,12.0,12.0,12.0,1.0,0.0,1.0,1.0
2019-03-04 16:00:00,EUR,Low,PPI m/m,0.4%,0.4%,-0.8%,75.0,10.0,9.0,7.0,1.0,0.0,0.0,1.0
2019-03-04 21:00:00,USD,Low,Construction Spending m/m,-0.6%,0.2%,0.8%,75.0,21.0,9.0,7.0,1.0,1.0,1.0,1.0
2019-03-05 14:15:00,EUR,Low,Spanish Services PMI,54.5,54.2,54.7,51.0,13.0,8.0,7.0,1.0,1.0,1.0,1.0
2019-03-05 14:45:00,EUR,Low,Italian Services PMI,50.4,49.5,49.7,51.0,13.0,13.0,5.0,1.0,1.0,1.0,0.0
2019-03-05 14:50:00,EUR,Low,French Final Services PMI,50.2,49.8,49.8,51.0,14.0,13.0,7.0,1.0,0.0,0.0,0.0
2019-03-05 14:55:00,EUR,Low,German Final Services PMI,55.3,55.1,55.1,51.0,19.0,13.0,13.0,1.0,0.0,1.0,1.0
2019-03-05 15:00:00,EUR,Low,Final Services PMI,52.8,52.3,52.3,51.0,22.0,13.0,13.0,1.0,0.0,1.0,1.0
2019-03-05 16:00:00,EUR,Low,Retail Sales m/m,1.3%,1.3%,-1.4%,51.0,12.0,12.0,10.0,1.0,1.0,1.0,1.0
2019-03-05 20:45:00,USD,Low,Final Services PMI,56.0,56.2,56.2,51.0,16.0,10.0,6.0,1.0,0.0,0.0,0.0
2019-03-05 21:00:00,USD,Medium,ISM Services PMI,59.7,57.4,56.7,51.0,16.0,16.0,9.0,1.0,1.0,1.0,1.0
2019-03-05 21:00:00,USD,Low,New Home Sales,621K,597K,599K,51.0,16.0,16.0,9.0,1.0,1.0,1.0,1.0
2019-03-05 21:01:00,USD,Low,IBD/TIPP Economic Optimism,55.7,51.2,50.3,51.0,20.0,15.0,8.0,1.0,1.0,1.0,1.0
2019-03-06 01:00:00,USD,Low,Federal Budget Balance,8.7B,17.3B,-13.5B,39.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0
2019-03-06 19:15:00,USD,Medium,ADP Non-Farm Employment Change,183K,190K,300K,39.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0
2019-03-06 19:30:00,USD,Low,Trade Balance,-59.8B,-57.8B,-50.3B,39.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0
2019-03-06 21:30:00,USD,Low,Crude Oil Inventories,7.1M,1.2M,-8.6M,39.0,9.0,7.0,6.0,0.0,1.0,1.0,1.0
2019-03-07 15:00:00,EUR,Low,Italian Retail Sales m/m,0.5%,0.3%,-0.6%,114.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0
2019-03-07 16:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.3%,0.3%,114.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0
2019-03-07 16:00:00,EUR,Low,Revised GDP q/q,0.2%,0.2%,0.2%,114.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0
2019-03-07 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,114.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0
2019-03-07 19:30:00,USD,Low,Revised Nonfarm Productivity q/q,1.9%,1.5%,2.3%,114.0,47.0,36.0,4.0,1.0,1.0,1.0,1.0
2019-03-07 19:30:00,USD,Low,Revised Unit Labor Costs q/q,2.0%,1.7%,0.9%,114.0,47.0,36.0,4.0,1.0,1.0,1.0,1.0
2019-03-07 19:30:00,USD,Low,Unemployment Claims,223K,225K,226K,114.0,47.0,36.0,4.0,1.0,1.0,1.0,1.0
2019-03-07 21:30:00,USD,Low,Natural Gas Storage,-149B,-141B,-166B,114.0,19.0,19.0,16.0,1.0,1.0,1.0,1.0
2019-03-08 02:00:00,USD,Low,Consumer Credit m/m,17.0B,16.4B,15.4B,68.0,43.0,9.0,9.0,0.0,1.0,1.0,1.0
2019-03-08 13:00:00,EUR,Low,German Factory Orders m/m,-2.6%,0.5%,0.9%,68.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0
2019-03-08 13:45:00,EUR,Low,French Industrial Production m/m,1.3%,0.1%,0.0%,68.0,12.0,11.0,4.0,0.0,1.0,1.0,0.0
2019-03-08 13:45:00,EUR,Low,French Trade Balance,-4.2B,-4.9B,-3.6B,68.0,12.0,11.0,4.0,0.0,1.0,1.0,0.0
2019-03-08 15:00:00,EUR,Low,Italian Industrial Production m/m,1.7%,0.2%,-0.7%,68.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0
2019-03-08 19:30:00,USD,High,Average Hourly Earnings m/m,0.4%,0.3%,0.1%,68.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0
2019-03-08 19:30:00,USD,High,Non-Farm Employment Change,20K,180K,311K,68.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0
2019-03-08 19:30:00,USD,High,Unemployment Rate,3.8%,3.9%,4.0%,68.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0
2019-03-08 19:30:00,USD,Medium,Building Permits,1.35M,1.29M,1.33M,68.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0
2019-03-08 19:30:00,USD,Low,Housing Starts,1.23M,1.19M,1.04M,68.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0
2019-03-11 14:00:00,EUR,Low,German Industrial Production m/m,-0.8%,0.5%,0.8%,36.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0
2019-03-11 14:00:00,EUR,Low,German Trade Balance,18.5B,21.2B,19.9B,36.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0
2019-03-11 19:30:00,USD,High,Core Retail Sales m/m,0.9%,0.4%,-2.1%,36.0,19.0,15.0,14.0,0.0,0.0,1.0,0.0
2019-03-11 19:30:00,USD,High,Retail Sales m/m,0.2%,0.0%,-1.6%,36.0,19.0,15.0,14.0,0.0,0.0,1.0,0.0
2019-03-11 20:56:00,USD,Low,Business Inventories m/m,0.6%,0.6%,0.0%,36.0,13.0,6.0,6.0,0.0,1.0,1.0,0.0
2019-03-12 13:30:00,EUR,Low,French Final Private Payrolls q/q,0.3%,0.1%,0.1%,65.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0
2019-03-12 17:00:00,USD,Low,NFIB Small Business Index,101.7,102.0,101.2,65.0,10.0,10.0,5.0,0.0,1.0,1.0,0.0
2019-03-12 19:30:00,USD,High,CPI m/m,0.2%,0.2%,0.0%,65.0,19.0,19.0,12.0,0.0,0.0,0.0,0.0
2019-03-12 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.2%,65.0,19.0,19.0,12.0,0.0,0.0,0.0,0.0
2019-03-13 16:00:00,EUR,Low,Italian Quarterly Unemployment Rate,10.6%,10.5%,10.3%,38.0,9.0,9.0,5.0,0.0,0.0,0.0,1.0
2019-03-13 17:00:00,EUR,Low,Industrial Production m/m,1.4%,1.0%,-0.9%,38.0,11.0,9.0,9.0,0.0,1.0,1.0,0.0
2019-03-13 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.1%,0.1%,0.3%,38.0,13.0,10.0,9.0,0.0,0.0,1.0,1.0
2019-03-13 19:30:00,USD,High,PPI m/m,0.1%,0.2%,-0.1%,38.0,13.0,10.0,9.0,0.0,0.0,1.0,1.0
2019-03-13 19:30:00,USD,Medium,Core PPI m/m,0.1%,0.2%,0.3%,38.0,13.0,10.0,9.0,0.0,0.0,1.0,1.0
2019-03-13 19:30:00,USD,Medium,Durable Goods Orders m/m,0.4%,-0.5%,1.3%,38.0,13.0,10.0,9.0,0.0,0.0,1.0,1.0
2019-03-13 21:00:00,USD,Low,Construction Spending m/m,1.3%,0.4%,-0.8%,38.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0
2019-03-13 21:30:00,USD,Low,Crude Oil Inventories,-3.9M,2.7M,7.1M,38.0,12.0,7.0,7.0,0.0,1.0,1.0,1.0
2019-03-14 14:00:00,EUR,Low,German Final CPI m/m,0.4%,0.5%,0.5%,44.0,15.0,13.0,7.0,1.0,0.0,0.0,0.0
2019-03-14 14:45:00,EUR,Low,French Final CPI m/m,0.0%,0.0%,0.0%,44.0,13.0,13.0,4.0,1.0,0.0,0.0,0.0
2019-03-14 19:30:00,USD,Low,Import Prices m/m,0.6%,0.3%,0.1%,44.0,16.0,10.0,6.0,1.0,1.0,1.0,0.0
2019-03-14 19:30:00,USD,Low,Unemployment Claims,229K,225K,223K,44.0,16.0,10.0,6.0,1.0,1.0,1.0,0.0
2019-03-14 21:00:00,USD,Low,New Home Sales,607K,622K,652K,44.0,13.0,13.0,11.0,1.0,1.0,1.0,1.0
2019-03-14 21:30:00,USD,Low,Natural Gas Storage,-204B,-211B,-149B,44.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0
2019-03-15 14:00:00,EUR,Low,German WPI m/m,0.3%,0.3%,-0.7%,47.0,9.0,5.0,3.0,0.0,0.0,1.0,0.0
2019-03-15 17:00:00,EUR,Low,Final CPI y/y,1.5%,1.5%,1.5%,47.0,12.0,6.0,6.0,0.0,1.0,0.0,0.0
2019-03-15 17:00:00,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%,47.0,12.0,6.0,6.0,0.0,1.0,0.0,0.0
2019-03-15 19:30:00,USD,Low,Empire State Manufacturing Index,3.7,10.1,8.8,47.0,16.0,13.0,8.0,0.0,1.0,1.0,1.0
2019-03-15 20:15:00,USD,Low,Capacity Utilization Rate,78.2%,78.5%,78.3%,47.0,36.0,19.0,8.0,0.0,0.0,0.0,0.0
2019-03-15 20:15:00,USD,Low,Industrial Production m/m,0.1%,0.4%,-0.4%,47.0,36.0,19.0,8.0,0.0,0.0,0.0,0.0
2019-03-15 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,97.8,95.5,93.8,47.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
2019-03-15 21:00:00,USD,Low,JOLTS Job Openings,7.58M,7.27M,7.48M,47.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
2019-03-16 03:00:00,USD,Low,TIC Long-Term Purchases,-7.2B,-6.9B,-48.3B,13.0,12.0,5.0,4.0,0.0,0.0,0.0,1.0
2019-03-18 17:00:00,EUR,Low,Trade Balance,17.0B,17.2B,16.0B,40.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0
2019-03-18 21:00:00,USD,Low,NAHB Housing Market Index,62,63,62,40.0,9.0,7.0,7.0,0.0,1.0,1.0,1.0
2019-03-19 16:10:00,EUR,Low,Italian Trade Balance,0.32B,3.45B,2.76B,37.0,7.0,6.0,4.0,0.0,1.0,0.0,0.0
2019-03-19 17:00:00,EUR,Medium,German ZEW Economic Sentiment,-3.6,-11.0,-13.4,37.0,10.0,7.0,6.0,0.0,0.0,1.0,1.0
2019-03-19 17:00:00,EUR,Low,ZEW Economic Sentiment,-2.5,-15.1,-16.6,37.0,10.0,7.0,6.0,0.0,0.0,1.0,1.0
2019-03-19 21:00:00,USD,Low,Factory Orders m/m,0.1%,0.3%,0.1%,37.0,14.0,10.0,6.0,0.0,0.0,1.0,0.0
2019-03-20 14:00:00,EUR,Low,German PPI m/m,-0.1%,0.2%,0.4%,30.0,13.0,8.0,3.0,0.0,1.0,0.0,0.0
2019-03-20 21:30:00,USD,Low,Crude Oil Inventories,-9.6M,0.5M,-3.9M,30.0,8.0,8.0,7.0,0.0,1.0,1.0,1.0
2019-03-21 01:00:00,USD,High,Federal Funds Rate,<2.50%,<2.50%,<2.50%,105.0,89.0,69.0,56.0,0.0,0.0,0.0,0.0
2019-03-21 19:30:00,USD,Medium,Philly Fed Manufacturing Index,13.7,4.6,-4.1,105.0,18.0,12.0,10.0,0.0,1.0,1.0,0.0
2019-03-21 19:30:00,USD,Low,Unemployment Claims,221K,226K,230K,105.0,18.0,12.0,10.0,0.0,1.0,1.0,0.0
2019-03-21 21:00:00,USD,Low,CB Leading Index m/m,0.2%,0.1%,0.0%,105.0,28.0,17.0,7.0,0.0,1.0,1.0,1.0
2019-03-21 21:30:00,USD,Low,Natural Gas Storage,-47B,-49B,-204B,105.0,20.0,20.0,11.0,0.0,1.0,1.0,1.0
2019-03-21 21:54:00,EUR,Low,Consumer Confidence,-7,-7,-7,105.0,19.0,8.0,8.0,0.0,1.0,1.0,0.0
2019-03-22 15:15:00,EUR,High,French Flash Services PMI,48.7,50.6,50.2,117.0,91.0,70.0,16.0,1.0,1.0,1.0,0.0
2019-03-22 15:15:00,EUR,Medium,French Flash Manufacturing PMI,49.8,51.4,51.5,117.0,91.0,70.0,16.0,1.0,1.0,1.0,0.0
2019-03-22 15:30:00,EUR,High,German Flash Manufacturing PMI,44.7,48.0,47.6,117.0,82.0,82.0,61.0,1.0,1.0,1.0,1.0
2019-03-22 15:30:00,EUR,High,German Flash Services PMI,54.9,54.8,55.3,117.0,82.0,82.0,61.0,1.0,1.0,1.0,1.0
2019-03-22 16:00:00,EUR,Medium,Flash Manufacturing PMI,47.6,49.5,49.3,117.0,20.0,20.0,12.0,1.0,0.0,0.0,1.0
2019-03-22 16:00:00,EUR,Medium,Flash Services PMI,52.7,52.7,52.8,117.0,20.0,20.0,12.0,1.0,0.0,0.0,1.0
2019-03-22 16:00:00,EUR,Low,Current Account,36.8B,17.3B,16.2B,117.0,20.0,20.0,12.0,1.0,0.0,0.0,1.0
2019-03-22 20:45:00,USD,Low,Flash Manufacturing PMI,52.5,53.5,53.0,117.0,35.0,27.0,11.0,1.0,1.0,1.0,0.0
2019-03-22 20:45:00,USD,Low,Flash Services PMI,54.8,55.7,56.0,117.0,35.0,27.0,11.0,1.0,1.0,1.0,0.0
2019-03-22 21:00:00,USD,Low,Existing Home Sales,5.51M,5.10M,4.93M,117.0,32.0,24.0,21.0,1.0,1.0,1.0,1.0
2019-03-22 21:00:00,USD,Low,Final Wholesale Inventories m/m,1.2%,0.2%,1.1%,117.0,32.0,24.0,21.0,1.0,1.0,1.0,1.0
2019-03-23 01:00:00,USD,Low,Federal Budget Balance,-234.0B,-228.0B,8.7B,19.0,13.0,13.0,13.0,0.0,1.0,1.0,1.0
2019-03-25 16:00:00,EUR,Medium,German ifo Business Climate,99.6,98.7,98.7,42.0,15.0,15.0,15.0,0.0,0.0,1.0,0.0
2019-03-25 21:00:00,EUR,Low,Belgian NBB Business Climate,-0.7,-2.0,-1.7,42.0,14.0,8.0,8.0,0.0,0.0,0.0,1.0
2019-03-26 14:00:00,EUR,Low,German GfK Consumer Climate,10.4,10.8,10.7,48.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0
2019-03-26 19:30:00,USD,Medium,Building Permits,1.30M,1.32M,1.32M,48.0,18.0,18.0,11.0,1.0,1.0,1.0,1.0
2019-03-26 19:30:00,USD,Low,Housing Starts,1.16M,1.22M,1.27M,48.0,18.0,18.0,11.0,1.0,1.0,1.0,1.0
2019-03-26 20:00:00,USD,Low,HPI m/m,0.6%,0.4%,0.3%,48.0,16.0,10.0,9.0,1.0,1.0,0.0,0.0
2019-03-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,3.6%,4.3%,4.1%,48.0,16.0,10.0,9.0,1.0,1.0,0.0,0.0
2019-03-26 20:59:00,USD,Low,Richmond Manufacturing Index,10,12,16,48.0,14.0,9.0,8.0,1.0,0.0,0.0,0.0
2019-03-26 21:00:00,USD,High,CB Consumer Confidence,124.1,132.1,131.4,48.0,14.0,9.0,7.0,1.0,0.0,0.0,0.0
2019-03-27 19:30:00,USD,Low,Trade Balance,-51.1B,-57.2B,-59.9B,52.0,21.0,10.0,9.0,1.0,1.0,0.0,0.0
2019-03-27 21:00:00,USD,Low,Current Account,-134B,-130B,-127B,52.0,16.0,11.0,6.0,1.0,1.0,1.0,0.0
2019-03-27 21:30:00,USD,Low,Crude Oil Inventories,2.8M,-1.1M,-9.6M,52.0,15.0,10.0,10.0,1.0,0.0,1.0,1.0
2019-03-28 07:00:00,EUR,Medium,German Prelim CPI m/m,0.4%,0.6%,0.4%,54.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-03-28 15:00:00,EUR,Low,Spanish Flash CPI y/y,1.3%,1.4%,1.1%,54.0,21.0,8.0,8.0,1.0,0.0,0.0,1.0
2019-03-28 16:00:00,EUR,Low,M3 Money Supply y/y,4.3%,3.9%,3.8%,54.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0
2019-03-28 16:00:00,EUR,Low,Private Loans y/y,3.3%,3.3%,3.2%,54.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0
2019-03-28 19:30:00,USD,High,Final GDP q/q,2.2%,2.4%,2.6%,54.0,16.0,13.0,12.0,1.0,1.0,1.0,1.0
2019-03-28 19:30:00,USD,Low,Final GDP Price Index q/q,1.7%,1.8%,1.8%,54.0,16.0,13.0,12.0,1.0,1.0,1.0,1.0
2019-03-28 19:30:00,USD,Low,Unemployment Claims,211K,222K,216K,54.0,16.0,13.0,12.0,1.0,1.0,1.0,1.0
2019-03-28 21:00:00,USD,Low,Pending Home Sales m/m,-1.0%,0.1%,4.3%,54.0,20.0,19.0,14.0,1.0,0.0,0.0,0.0
2019-03-28 21:30:00,USD,Low,Natural Gas Storage,-36B,-43B,-47B,54.0,12.0,11.0,6.0,1.0,1.0,1.0,1.0
2019-03-29 14:00:00,EUR,Low,German Import Prices m/m,0.3%,0.5%,-0.2%,37.0,10.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-03-29 14:00:00,EUR,Low,German Retail Sales m/m,0.9%,-1.0%,2.8%,37.0,10.0,7.0,7.0,1.0,1.0,0.0,0.0
2019-03-29 14:45:00,EUR,Low,French Consumer Spending m/m,-0.4%,0.2%,1.4%,37.0,14.0,8.0,4.0,1.0,1.0,0.0,0.0
2019-03-29 14:45:00,EUR,Low,French Prelim CPI m/m,0.8%,0.9%,0.0%,37.0,14.0,8.0,4.0,1.0,1.0,0.0,0.0
2019-03-29 15:55:00,EUR,Low,German Unemployment Change,-7K,-10K,-20K,37.0,19.0,9.0,8.0,1.0,1.0,0.0,1.0
