Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2017-02-22 15:00:00,EUR,Medium,German ifo Business Climate,111.0,109.6,109.9,-66.0,-14.0,-14.0,
2017-02-22 16:00:00,EUR,Low,Final CPI y/y,1.8%,1.8%,1.8%,-66.0,18.0,18.0,
2017-02-22 16:00:00,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%,-66.0,18.0,18.0,
2017-02-22 19:59:00,EUR,Low,Belgian NBB Business Climate,-1.1,1.1,0.5,-66.0,-9.0,-7.0,
2017-02-22 21:00:00,USD,Medium,Existing Home Sales,5.69M,5.55M,5.51M,-66.0,-14.0,7.0,
2017-02-23 13:00:00,EUR,Low,German Final GDP q/q,0.4%,0.4%,0.4%,66.0,-15.0,-13.0,
2017-02-23 13:00:00,EUR,Low,German GfK Consumer Climate,10.0,10.3,10.2,66.0,-15.0,-13.0,
2017-02-23 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.5%,0.2%,-0.7%,66.0,15.0,14.0,
2017-02-23 19:30:00,USD,High,Unemployment Claims,244K,242K,238K,66.0,18.0,-12.0,
2017-02-23 20:00:00,USD,Low,HPI m/m,0.4%,0.4%,0.7%,66.0,23.0,-14.0,
2017-02-23 21:30:00,USD,Low,Natural Gas Storage,-89B,-86B,-114B,66.0,16.0,16.0,
2017-02-23 22:00:00,USD,High,Crude Oil Inventories,0.6M,3.4M,9.5M,66.0,19.0,-8.0,
2017-02-24 21:00:00,USD,Medium,New Home Sales,555K,575K,535K,54.0,-49.0,-40.0,
2017-02-24 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,96.3,96.1,95.7,54.0,-49.0,-40.0,
2017-02-27 14:00:00,EUR,Medium,Spanish Flash CPI y/y,3.0%,3.3%,3.0%,78.0,18.0,-5.0,
2017-02-27 15:00:00,EUR,Medium,M3 Money Supply y/y,4.9%,4.9%,5.0%,78.0,-20.0,13.0,
2017-02-27 15:00:00,EUR,Low,Private Loans y/y,2.2%,2.1%,2.0%,78.0,-20.0,13.0,
2017-02-27 19:30:00,USD,High,Core Durable Goods Orders m/m,-0.2%,0.5%,0.9%,78.0,-8.0,-6.0,
2017-02-27 19:30:00,USD,Medium,Durable Goods Orders m/m,1.8%,1.6%,-0.5%,78.0,-8.0,-6.0,
2017-02-27 21:00:00,USD,Medium,Pending Home Sales m/m,-2.8%,1.1%,0.8%,78.0,15.0,8.0,
2017-02-28 13:45:00,EUR,Low,French Consumer Spending m/m,0.6%,0.6%,-1.0%,-63.0,-18.0,11.0,
2017-02-28 13:45:00,EUR,Low,French Prelim CPI m/m,0.1%,0.4%,-0.2%,-63.0,-18.0,11.0,
2017-02-28 13:45:00,EUR,Low,French Prelim GDP q/q,0.4%,0.4%,0.4%,-63.0,-18.0,11.0,
2017-02-28 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.3%,0.1%,0.2%,-63.0,14.0,12.0,
2017-02-28 19:30:00,USD,High,Prelim GDP q/q,1.9%,2.1%,1.9%,-63.0,-17.0,-15.0,
2017-02-28 19:30:00,USD,Low,Goods Trade Balance,-69.2B,-66.0B,-64.4B,-63.0,-17.0,-15.0,
2017-02-28 19:30:00,USD,Low,Prelim GDP Price Index q/q,2.0%,2.1%,2.1%,-63.0,-17.0,-15.0,
2017-02-28 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,-0.1%,0.5%,0.9%,-63.0,-17.0,-15.0,
2017-02-28 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.6%,5.3%,5.2%,-63.0,23.0,16.0,
2017-02-28 20:45:00,USD,Medium,Chicago PMI,57.4,53.2,50.3,-63.0,12.0,7.0,
2017-02-28 20:59:00,USD,Low,Richmond Manufacturing Index,17,10,12,-63.0,14.0,11.0,
2017-02-28 21:00:00,USD,High,CB Consumer Confidence,114.8,111.3,111.6,-63.0,15.0,11.0,
2017-03-01 13:00:00,EUR,Medium,German Prelim CPI m/m,0.6%,0.6%,-0.6%,-111.0,7.0,6.0,
2017-03-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,54.8,55.9,55.6,-111.0,-21.0,-8.0,
2017-03-01 14:45:00,EUR,Low,Italian Manufacturing PMI,55.0,53.6,53.0,-111.0,-19.0,-19.0,
2017-03-01 14:50:00,EUR,Low,French Final Manufacturing PMI,52.2,52.3,52.3,-111.0,-17.0,-17.0,
2017-03-01 14:55:00,EUR,Medium,German Unemployment Change,-14K,-10K,-25K,-111.0,-17.0,-17.0,
2017-03-01 14:55:00,EUR,Low,German Final Manufacturing PMI,56.8,57.0,57.0,-111.0,-17.0,-17.0,
2017-03-01 15:00:00,EUR,Low,Final Manufacturing PMI,55.4,55.5,55.5,-111.0,-20.0,-17.0,
2017-03-01 19:30:00,USD,Medium,Core PCE Price Index m/m,0.3%,0.3%,0.1%,-111.0,15.0,10.0,
2017-03-01 19:30:00,USD,Medium,Personal Spending m/m,0.2%,0.3%,0.5%,-111.0,15.0,10.0,
2017-03-01 19:30:00,USD,Low,Personal Income m/m,0.4%,0.3%,0.3%,-111.0,15.0,10.0,
2017-03-01 20:45:00,USD,Low,Final Manufacturing PMI,54.2,54.4,54.3,-111.0,17.0,6.0,
2017-03-01 21:00:00,USD,High,ISM Manufacturing PMI,57.7,56.2,56.0,-111.0,17.0,-7.0,
2017-03-01 21:00:00,USD,Low,Construction Spending m/m,-1.0%,0.7%,0.1%,-111.0,17.0,-7.0,
2017-03-01 21:00:00,USD,Low,ISM Manufacturing Prices,68.0,68.5,69.0,-111.0,17.0,-7.0,
2017-03-01 21:00:00,USD,Low,Wards Total Vehicle Sales,17.5M,17.7M,17.3M,-111.0,17.0,-7.0,
2017-03-01 21:30:00,USD,High,Crude Oil Inventories,1.5M,1.5M,0.6M,-111.0,22.0,13.0,
2017-03-01 21:30:00,USD,Low,Total Vehicle Sales,17.6M,17.7M,17.6M,-111.0,22.0,13.0,
2017-03-02 13:00:00,EUR,Low,German Import Prices m/m,0.9%,0.5%,1.9%,-73.0,10.0,6.0,
2017-03-02 14:00:00,EUR,Medium,Spanish Unemployment Change,-9.4K,5.2K,57.3K,-73.0,19.0,10.0,
2017-03-02 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.9%,12.0%,11.9%,-73.0,-14.0,9.0,
2017-03-02 16:00:00,EUR,Medium,CPI Flash Estimate y/y,2.0%,1.8%,1.8%,-73.0,-20.0,-12.0,
2017-03-02 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,0.9%,0.9%,-73.0,-20.0,-12.0,
2017-03-02 16:00:00,EUR,Low,PPI m/m,0.7%,0.5%,0.8%,-73.0,-20.0,-12.0,
2017-03-02 16:00:00,EUR,Low,Unemployment Rate,9.6%,9.6%,9.6%,-73.0,-20.0,-12.0,
2017-03-02 19:30:00,USD,High,Unemployment Claims,223K,243K,242K,-73.0,11.0,11.0,
2017-03-02 21:30:00,USD,Low,Natural Gas Storage,7B,-5B,-89B,-73.0,20.0,12.0,
2017-03-03 13:00:00,EUR,Medium,German Retail Sales m/m,-0.8%,0.2%,0.0%,78.0,11.0,5.0,
2017-03-03 14:15:00,EUR,Low,Spanish Services PMI,57.7,55.1,54.2,78.0,-16.0,-7.0,
2017-03-03 14:45:00,EUR,Low,Italian Services PMI,54.1,53.1,52.4,78.0,-15.0,-15.0,
2017-03-03 14:50:00,EUR,Low,French Final Services PMI,56.4,56.7,56.7,78.0,-15.0,-15.0,
2017-03-03 14:55:00,EUR,Low,German Final Services PMI,54.4,54.4,54.4,78.0,-14.0,-14.0,
2017-03-03 15:00:00,EUR,Low,Final Services PMI,55.5,55.6,55.6,78.0,-11.0,-10.0,
2017-03-03 16:00:00,EUR,Low,Retail Sales m/m,-0.1%,0.3%,-0.5%,78.0,12.0,10.0,
2017-03-03 20:45:00,USD,Low,Final Services PMI,53.8,53.9,53.9,78.0,-17.0,-12.0,
2017-03-03 21:00:00,USD,High,ISM Services PMI,57.6,56.5,56.5,78.0,-15.0,-9.0,
2017-03-06 15:30:00,EUR,Low,Sentix Investor Confidence,20.7,18.8,17.4,63.0,-14.0,-11.0,
2017-03-06 21:00:00,USD,Medium,Factory Orders m/m,1.2%,1.1%,1.3%,63.0,12.0,12.0,
2017-03-07 13:00:00,EUR,Medium,German Factory Orders m/m,-7.4%,-2.5%,5.2%,-44.0,7.0,5.0,
2017-03-07 16:00:00,EUR,Low,Revised GDP q/q,0.4%,0.4%,0.4%,-44.0,-25.0,-12.0,
2017-03-07 19:30:00,USD,Medium,Trade Balance,-48.5B,-47.0B,-44.3B,-44.0,13.0,-7.0,
2017-03-07 21:00:00,USD,Low,IBD/TIPP Economic Optimism,55.3,57.1,56.4,-44.0,-12.0,-10.0,
2017-03-08 02:00:00,USD,Low,Consumer Credit m/m,8.8B,19.1B,14.8B,-54.0,4.0,4.0,
2017-03-08 13:00:00,EUR,Low,German Industrial Production m/m,2.8%,2.6%,-2.4%,-54.0,7.0,3.0,
2017-03-08 13:45:00,EUR,Low,French Trade Balance,-7.9B,-3.7B,-3.6B,-54.0,-14.0,5.0,
2017-03-08 19:15:00,USD,High,ADP Non-Farm Employment Change,298K,184K,261K,-54.0,-21.0,-9.0,
2017-03-08 19:30:00,USD,Medium,Revised Nonfarm Productivity q/q,1.3%,1.5%,1.3%,-54.0,-24.0,-10.0,
2017-03-08 19:30:00,USD,Low,Revised Unit Labor Costs q/q,1.7%,1.6%,1.7%,-54.0,-24.0,-10.0,
2017-03-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,-0.2%,-0.1%,-0.1%,-54.0,12.0,11.0,
2017-03-08 21:30:00,USD,High,Crude Oil Inventories,8.2M,1.1M,1.5M,-54.0,-10.0,-10.0,
2017-03-09 12:30:00,EUR,Low,French Final Private Payrolls q/q,0.4%,0.4%,0.4%,90.0,6.0,4.0,
2017-03-09 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,90.0,10.0,10.0,
2017-03-09 19:30:00,USD,High,Unemployment Claims,243K,239K,223K,90.0,-20.0,-20.0,
2017-03-09 19:30:00,USD,Medium,Import Prices m/m,0.2%,0.1%,0.6%,90.0,-20.0,-20.0,
2017-03-09 21:30:00,USD,Low,Natural Gas Storage,-68B,-59B,7B,90.0,-23.0,-14.0,
2017-03-10 13:00:00,EUR,Low,German Trade Balance,18.5B,19.2B,18.3B,105.0,-12.0,7.0,
2017-03-10 13:00:00,EUR,Low,German WPI m/m,0.5%,0.3%,0.8%,105.0,-12.0,7.0,
2017-03-10 13:45:00,EUR,Low,French Industrial Production m/m,-0.3%,0.6%,-1.1%,105.0,-8.0,-8.0,
2017-03-10 15:00:00,EUR,Low,Italian Quarterly Unemployment Rate,11.9%,11.6%,11.6%,105.0,26.0,23.0,
2017-03-10 19:30:00,USD,High,Average Hourly Earnings m/m,0.2%,0.3%,0.2%,105.0,-13.0,-10.0,
2017-03-10 19:30:00,USD,High,Non-Farm Employment Change,235K,196K,238K,105.0,-13.0,-10.0,
2017-03-10 19:30:00,USD,High,Unemployment Rate,4.7%,4.7%,4.8%,105.0,-13.0,-10.0,
2017-03-11 01:00:00,USD,Low,Federal Budget Balance,-192.0B,-175.0B,51.3B,35.0,18.0,9.0,
2017-03-13 16:00:00,EUR,Low,Italian Industrial Production m/m,-2.3%,-0.6%,1.4%,58.0,-14.0,-12.0,
2017-03-14 14:00:00,EUR,Low,German Final CPI m/m,0.6%,0.6%,0.6%,-40.0,-15.0,-8.0,
2017-03-14 17:00:00,EUR,Medium,German ZEW Economic Sentiment,12.8,13.2,10.4,-40.0,9.0,-8.0,
2017-03-14 17:00:00,EUR,Low,Industrial Production m/m,0.9%,1.2%,-1.2%,-40.0,9.0,-8.0,
2017-03-14 17:00:00,EUR,Low,ZEW Economic Sentiment,25.6,19.3,17.1,-40.0,9.0,-8.0,
2017-03-14 17:00:00,USD,Low,NFIB Small Business Index,105.3,106.1,105.9,-40.0,9.0,-8.0,
2017-03-14 19:30:00,USD,High,PPI m/m,0.3%,0.1%,0.6%,-40.0,8.0,8.0,
2017-03-14 19:30:00,USD,Medium,Core PPI m/m,0.3%,0.2%,0.4%,-40.0,8.0,8.0,
2017-03-15 14:45:00,EUR,Low,French Final CPI m/m,0.1%,0.1%,0.1%,-44.0,-12.0,-7.0,
2017-03-15 16:00:00,EUR,Low,Italian Retail Sales m/m,1.4%,0.1%,-0.5%,-44.0,-14.0,6.0,
2017-03-15 17:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.2%,0.2%,-44.0,-11.0,-10.0,
2017-03-15 19:30:00,USD,High,CPI m/m,0.1%,0.0%,0.6%,-44.0,-21.0,-10.0,
2017-03-15 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.3%,-44.0,-21.0,-10.0,
2017-03-15 19:30:00,USD,High,Core Retail Sales m/m,0.2%,0.1%,1.2%,-44.0,-21.0,-10.0,
2017-03-15 19:30:00,USD,High,Retail Sales m/m,0.1%,0.2%,0.6%,-44.0,-21.0,-10.0,
2017-03-15 19:30:00,USD,Medium,Empire State Manufacturing Index,16.4,15.3,18.7,-44.0,-21.0,-10.0,
2017-03-15 21:00:00,USD,Low,Business Inventories m/m,0.3%,0.3%,0.4%,-44.0,15.0,14.0,
2017-03-15 21:00:00,USD,Low,NAHB Housing Market Index,71,65,65,-44.0,15.0,14.0,
2017-03-15 21:30:00,USD,High,Crude Oil Inventories,-0.2M,3.3M,8.2M,-44.0,14.0,-7.0,
2017-03-16 01:00:00,USD,High,Federal Funds Rate,<1.00%,<1.00%,<0.75%,127.0,91.0,76.0,
2017-03-16 03:00:00,USD,Low,TIC Long-Term Purchases,6.3B,13.4B,-12.9B,127.0,34.0,34.0,
2017-03-16 17:00:00,EUR,Medium,Final CPI y/y,2.0%,2.0%,2.0%,127.0,14.0,14.0,
2017-03-16 17:00:00,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%,127.0,14.0,14.0,
2017-03-16 19:30:00,USD,High,Building Permits,1.21M,1.26M,1.29M,127.0,18.0,18.0,
2017-03-16 19:30:00,USD,High,Philly Fed Manufacturing Index,32.8,30.2,43.3,127.0,18.0,18.0,
2017-03-16 19:30:00,USD,High,Unemployment Claims,241K,245K,243K,127.0,18.0,18.0,
2017-03-16 19:30:00,USD,Medium,Housing Starts,1.29M,1.26M,1.25M,127.0,18.0,18.0,
2017-03-16 21:00:00,USD,Medium,JOLTS Job Openings,5.63M,5.45M,5.54M,127.0,18.0,15.0,
2017-03-16 21:30:00,USD,Low,Natural Gas Storage,-53B,-60B,-68B,127.0,-17.0,-9.0,
2017-03-17 16:00:00,EUR,Low,Italian Trade Balance,-0.57B,3.45B,5.73B,75.0,12.0,12.0,
2017-03-17 17:00:00,EUR,Low,Trade Balance,15.7B,22.3B,23.1B,75.0,-10.0,-10.0,
2017-03-17 20:15:00,USD,Medium,Capacity Utilization Rate,75.4%,75.5%,75.5%,75.0,22.0,11.0,
2017-03-17 20:15:00,USD,Medium,Industrial Production m/m,0.0%,0.3%,-0.1%,75.0,22.0,11.0,
2017-03-17 21:00:00,USD,High,Prelim UoM Consumer Sentiment,97.6,97.1,96.3,75.0,14.0,12.0,
2017-03-17 21:00:00,USD,Low,CB Leading Index m/m,0.6%,0.4%,0.6%,75.0,14.0,12.0,
2017-03-20 14:00:00,EUR,Low,German PPI m/m,0.2%,0.4%,0.7%,44.0,10.0,10.0,
2017-03-21 19:30:00,USD,Medium,Current Account,-112B,-129B,-116B,100.0,-16.0,-11.0,
2017-03-22 16:00:00,EUR,Low,Current Account,24.1B,29.3B,30.8B,-49.0,-12.0,-12.0,
2017-03-22 20:00:00,USD,Low,HPI m/m,0.0%,0.4%,0.4%,-49.0,-15.0,-9.0,
2017-03-22 21:00:00,USD,Medium,Existing Home Sales,5.48M,5.59M,5.69M,-49.0,24.0,16.0,
2017-03-22 21:30:00,USD,High,Crude Oil Inventories,5.0M,1.9M,-0.2M,-49.0,19.0,19.0,
2017-03-23 14:00:00,EUR,Low,German GfK Consumer Climate,9.8,10.1,10.0,-48.0,-12.0,7.0,
2017-03-23 19:30:00,USD,High,Unemployment Claims,261K,240K,246K,-48.0,16.0,12.0,
2017-03-23 21:00:00,EUR,Low,Belgian NBB Business Climate,-1.6,-0.6,-1.1,-48.0,-15.0,-10.0,
2017-03-23 21:00:00,USD,Medium,New Home Sales,592K,566K,558K,-48.0,-15.0,-10.0,
2017-03-23 21:30:00,USD,Low,Natural Gas Storage,-150B,-147B,-53B,-48.0,-14.0,9.0,
2017-03-23 22:00:00,EUR,Low,Consumer Confidence,-5,-6,-6,-48.0,-20.0,-14.0,
2017-03-24 15:00:00,EUR,Medium,French Flash Manufacturing PMI,53.4,52.4,52.2,-55.0,34.0,14.0,
2017-03-24 15:00:00,EUR,Medium,French Flash Services PMI,58.5,56.2,56.4,-55.0,34.0,14.0,
2017-03-24 15:30:00,EUR,Medium,German Flash Manufacturing PMI,58.3,56.6,56.8,-55.0,21.0,21.0,
2017-03-24 15:30:00,EUR,Medium,German Flash Services PMI,55.6,54.5,54.4,-55.0,21.0,21.0,
2017-03-24 16:00:00,EUR,Medium,Flash Manufacturing PMI,56.2,55.3,55.4,-55.0,12.0,-7.0,
2017-03-24 16:00:00,EUR,Medium,Flash Services PMI,56.5,55.4,55.5,-55.0,12.0,-7.0,
2017-03-24 19:30:00,USD,High,Core Durable Goods Orders m/m,0.4%,0.5%,0.0%,-55.0,10.0,10.0,
2017-03-24 19:30:00,USD,Medium,Durable Goods Orders m/m,1.7%,1.1%,2.0%,-55.0,10.0,10.0,
2017-03-24 20:45:00,USD,Low,Flash Manufacturing PMI,53.4,54.9,54.2,-55.0,-13.0,-12.0,
2017-03-24 20:45:00,USD,Low,Flash Services PMI,52.9,53.9,53.8,-55.0,-13.0,-12.0,
2017-03-27 15:00:00,EUR,High,German ifo Business Climate,112.3,111.2,111.1,79.0,-14.0,9.0,
2017-03-27 15:00:00,EUR,Medium,M3 Money Supply y/y,4.7%,4.9%,4.8%,79.0,-14.0,9.0,
2017-03-27 15:00:00,EUR,Low,Private Loans y/y,2.3%,2.3%,2.2%,79.0,-14.0,9.0,
2017-03-28 19:30:00,USD,Low,Goods Trade Balance,-64.8B,-66.6B,-68.8B,-43.0,-11.0,-9.0,
2017-03-28 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.4%,0.2%,-0.2%,-43.0,-11.0,-9.0,
2017-03-28 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.7%,5.7%,5.5%,-43.0,14.0,11.0,
2017-03-28 20:59:00,USD,Low,Richmond Manufacturing Index,22,16,17,-43.0,-14.0,-12.0,
2017-03-28 21:00:00,USD,High,CB Consumer Confidence,125.6,113.9,116.1,-43.0,-14.0,-12.0,
2017-03-29 13:00:00,EUR,Low,German Import Prices m/m,0.7%,0.4%,0.9%,-99.0,-26.0,-15.0,
2017-03-29 21:00:00,USD,Medium,Pending Home Sales m/m,5.5%,2.3%,-2.8%,-99.0,-16.0,-10.0,
2017-03-29 21:30:00,USD,High,Crude Oil Inventories,0.9M,1.2M,5.0M,-99.0,14.0,13.0,
2017-03-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,2.3%,2.6%,3.0%,-71.0,-28.0,-12.0,
2017-03-30 14:00:00,EUR,Medium,German Prelim CPI m/m,0.2%,0.4%,0.6%,-71.0,-28.0,-12.0,
2017-03-30 19:30:00,USD,High,Final GDP q/q,2.1%,2.0%,1.9%,-71.0,-23.0,-18.0,
2017-03-30 19:30:00,USD,High,Unemployment Claims,258K,244K,261K,-71.0,-23.0,-18.0,
2017-03-30 19:30:00,USD,Low,Final GDP Price Index q/q,2.1%,2.0%,2.0%,-71.0,-23.0,-18.0,
2017-03-30 21:30:00,USD,Low,Natural Gas Storage,-43B,-37B,-150B,-71.0,12.0,12.0,
2017-03-31 13:00:00,EUR,Medium,German Retail Sales m/m,1.8%,0.7%,-1.0%,-34.0,10.0,9.0,
2017-03-31 13:45:00,EUR,Low,French Consumer Spending m/m,-0.8%,0.3%,0.6%,-34.0,16.0,13.0,
2017-03-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.6%,0.7%,0.1%,-34.0,16.0,13.0,
2017-03-31 14:55:00,EUR,Medium,German Unemployment Change,-30K,-10K,-17K,-34.0,8.0,6.0,
2017-03-31 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.5%,1.8%,2.0%,-34.0,-25.0,-10.0,
2017-03-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.7%,0.8%,0.9%,-34.0,-25.0,-10.0,
2017-03-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.0%,0.1%,0.4%,-34.0,-25.0,-10.0,
2017-03-31 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.3%,-34.0,-21.0,-12.0,
2017-03-31 19:30:00,USD,Medium,Personal Spending m/m,0.1%,0.2%,0.2%,-34.0,-21.0,-12.0,
2017-03-31 19:30:00,USD,Low,Personal Income m/m,0.4%,0.4%,0.5%,-34.0,-21.0,-12.0,
2017-03-31 20:45:00,USD,Medium,Chicago PMI,57.7,57.2,57.4,-34.0,-19.0,-13.0,
2017-03-31 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,96.9,97.8,97.6,-34.0,25.0,-15.0,
2017-04-03 14:15:00,EUR,Medium,Spanish Manufacturing PMI,53.9,54.6,54.8,39.0,-14.0,-8.0,
2017-04-03 14:45:00,EUR,Low,Italian Manufacturing PMI,55.7,55.2,55.0,39.0,15.0,14.0,
2017-04-03 14:50:00,EUR,Low,French Final Manufacturing PMI,53.3,53.4,53.4,39.0,14.0,13.0,
2017-04-03 14:55:00,EUR,Low,German Final Manufacturing PMI,58.3,58.3,58.3,39.0,13.0,12.0,
2017-04-03 15:00:00,EUR,Low,Final Manufacturing PMI,56.2,56.3,56.2,39.0,8.0,8.0,
2017-04-03 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.5%,11.9%,11.8%,39.0,8.0,8.0,
2017-04-03 16:00:00,EUR,Low,PPI m/m,0.0%,0.2%,1.1%,39.0,-13.0,-9.0,
2017-04-03 16:00:00,EUR,Low,Unemployment Rate,9.5%,9.5%,9.6%,39.0,-13.0,-9.0,
2017-04-03 20:45:00,USD,Low,Final Manufacturing PMI,53.3,53.5,53.4,39.0,20.0,20.0,
2017-04-03 21:00:00,USD,High,ISM Manufacturing PMI,57.2,57.2,57.7,39.0,28.0,20.0,
2017-04-03 21:00:00,USD,Low,Construction Spending m/m,0.8%,1.0%,-0.4%,39.0,28.0,20.0,
2017-04-03 21:00:00,USD,Low,ISM Manufacturing Prices,70.5,68.5,68.0,39.0,28.0,20.0,
2017-04-03 21:30:00,USD,Low,Total Vehicle Sales,16.6M,17.4M,17.6M,39.0,-31.0,-22.0,
2017-04-03 21:30:00,USD,Low,Wards Total Vehicle Sales,16.5M,17.3M,17.3M,39.0,-31.0,-22.0,
2017-04-04 14:00:00,EUR,Medium,Spanish Unemployment Change,-48.6K,-41.2K,-9.4K,-41.0,-15.0,-9.0,
2017-04-04 16:00:00,EUR,Low,Retail Sales m/m,0.7%,0.5%,0.1%,-41.0,-13.0,-11.0,
2017-04-04 19:30:00,USD,Medium,Trade Balance,-43.6B,-46.0B,-48.2B,-41.0,9.0,7.0,
2017-04-04 21:00:00,USD,Medium,Factory Orders m/m,1.0%,1.0%,1.5%,-41.0,16.0,-8.0,
2017-04-04 21:00:00,USD,Low,IBD/TIPP Economic Optimism,51.7,53.2,55.3,-41.0,16.0,-8.0,
2017-04-05 14:15:00,EUR,Low,Spanish Services PMI,57.4,57.2,57.7,44.0,-14.0,-10.0,
2017-04-05 14:45:00,EUR,Low,Italian Services PMI,52.9,54.3,54.1,44.0,-10.0,-6.0,
2017-04-05 14:50:00,EUR,Low,French Final Services PMI,57.5,58.5,58.5,44.0,-10.0,-9.0,
2017-04-05 14:55:00,EUR,Low,German Final Services PMI,55.6,55.6,55.6,44.0,-10.0,-9.0,
2017-04-05 15:00:00,EUR,Low,Final Services PMI,56.0,56.5,56.5,44.0,-10.0,-9.0,
2017-04-05 19:15:00,USD,High,ADP Non-Farm Employment Change,263K,184K,245K,44.0,-27.0,-27.0,
2017-04-05 20:45:00,USD,Low,Final Services PMI,52.8,53.1,52.9,44.0,17.0,16.0,
2017-04-05 21:00:00,USD,High,ISM Services PMI,55.2,57.0,57.6,44.0,17.0,17.0,
2017-04-05 21:30:00,USD,High,Crude Oil Inventories,1.6M,-0.1M,0.9M,44.0,-11.0,-9.0,
2017-04-06 13:00:00,EUR,Medium,German Factory Orders m/m,3.4%,3.5%,-6.8%,54.0,10.0,8.0,
2017-04-06 19:30:00,USD,High,Unemployment Claims,234K,251K,259K,54.0,7.0,7.0,
2017-04-06 21:30:00,USD,Low,Natural Gas Storage,2B,10B,-43B,54.0,-16.0,-10.0,
2017-04-07 13:00:00,EUR,Low,German Industrial Production m/m,2.2%,-0.1%,2.2%,-71.0,-8.0,-8.0,
2017-04-07 13:00:00,EUR,Low,German Trade Balance,21.0B,19.4B,18.9B,-71.0,-8.0,-8.0,
2017-04-07 13:45:00,EUR,Low,French Industrial Production m/m,-1.6%,0.5%,-0.2%,-71.0,-16.0,-5.0,
2017-04-07 13:45:00,EUR,Low,French Trade Balance,-6.6B,-4.9B,-8.1B,-71.0,-16.0,-5.0,
2017-04-07 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.3%,-0.1%,1.4%,-71.0,-12.0,6.0,
2017-04-07 19:30:00,USD,High,Average Hourly Earnings m/m,0.2%,0.2%,0.3%,-71.0,55.0,55.0,
2017-04-07 19:30:00,USD,High,Non-Farm Employment Change,98K,174K,219K,-71.0,55.0,55.0,
2017-04-07 19:30:00,USD,High,Unemployment Rate,4.5%,4.7%,4.7%,-71.0,55.0,55.0,
2017-04-07 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.4%,0.1%,-0.1%,-71.0,-21.0,-12.0,
2017-04-08 02:00:00,USD,Low,Consumer Credit m/m,15.2B,14.2B,10.9B,-22.0,9.0,5.0,
2017-04-10 15:00:00,EUR,Low,Italian Industrial Production m/m,1.0%,0.4%,-2.3%,37.0,-12.0,-10.0,
2017-04-10 15:30:00,EUR,Low,Sentix Investor Confidence,23.9,20.1,20.7,37.0,11.0,9.0,
2017-04-11 16:00:00,EUR,Medium,German ZEW Economic Sentiment,19.5,13.2,12.8,51.0,11.0,11.0,
2017-04-11 16:00:00,EUR,Low,Industrial Production m/m,-0.3%,0.2%,0.3%,51.0,11.0,11.0,
2017-04-11 16:00:00,EUR,Low,ZEW Economic Sentiment,26.3,25.0,25.6,51.0,11.0,11.0,
2017-04-11 17:00:00,USD,Low,NFIB Small Business Index,104.7,104.7,105.3,51.0,14.0,14.0,
2017-04-11 21:00:00,USD,Medium,JOLTS Job Openings,5.74M,5.59M,5.63M,51.0,19.0,7.0,
2017-04-12 13:00:00,EUR,Low,German WPI m/m,0.0%,0.4%,0.5%,-29.0,11.0,9.0,
2017-04-12 19:30:00,USD,Medium,Import Prices m/m,-0.2%,-0.3%,0.4%,-29.0,7.0,5.0,
2017-04-12 21:30:00,USD,High,Crude Oil Inventories,-2.2M,-0.7M,1.6M,-29.0,9.0,9.0,
2017-04-13 01:00:00,USD,Low,Federal Budget Balance,-176.2B,-150.0B,-192.0B,89.0,8.0,8.0,
2017-04-13 13:00:00,EUR,Low,German Final CPI m/m,0.2%,0.2%,0.2%,89.0,-25.0,10.0,
2017-04-13 13:45:00,EUR,Low,French Final CPI m/m,0.6%,0.6%,0.6%,89.0,-18.0,-14.0,
2017-04-13 19:30:00,USD,High,PPI m/m,-0.1%,0.0%,0.3%,89.0,13.0,-8.0,
