Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2018-03-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,56.0,54.8,55.2,-67.0,-21.0,11.0,
2018-03-01 14:45:00,EUR,Low,Italian Manufacturing PMI,56.8,57.9,59.0,-67.0,-19.0,-19.0,
2018-03-01 14:50:00,EUR,Low,French Final Manufacturing PMI,55.9,56.1,56.1,-67.0,-19.0,-19.0,
2018-03-01 14:55:00,EUR,Low,German Final Manufacturing PMI,60.6,60.3,60.3,-67.0,-18.0,-17.0,
2018-03-01 15:00:00,EUR,Low,Final Manufacturing PMI,58.6,58.5,58.5,-67.0,-15.0,-13.0,
2018-03-01 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.1%,10.8%,10.9%,-67.0,-15.0,-13.0,
2018-03-01 16:00:00,EUR,Low,Unemployment Rate,8.6%,8.6%,8.6%,-67.0,-17.0,-11.0,
2018-03-01 19:30:00,USD,Medium,Core PCE Price Index m/m,0.3%,0.3%,0.2%,-67.0,-15.0,-12.0,
2018-03-01 19:30:00,USD,Medium,Personal Spending m/m,0.2%,0.2%,0.4%,-67.0,-15.0,-12.0,
2018-03-01 19:30:00,USD,Medium,Unemployment Claims,210K,226K,220K,-67.0,-15.0,-12.0,
2018-03-01 19:30:00,USD,Low,Personal Income m/m,0.4%,0.3%,0.4%,-67.0,-15.0,-12.0,
2018-03-01 20:45:00,USD,Low,Final Manufacturing PMI,55.3,55.9,55.9,-67.0,-27.0,16.0,
2018-03-01 21:00:00,USD,High,ISM Manufacturing PMI,60.8,58.7,59.1,-67.0,-27.0,-18.0,
2018-03-01 21:00:00,USD,Low,Construction Spending m/m,0.0%,0.3%,0.8%,-67.0,-27.0,-18.0,
2018-03-01 21:00:00,USD,Low,ISM Manufacturing Prices,74.2,70.5,72.7,-67.0,-27.0,-18.0,
2018-03-01 21:00:00,USD,Low,Wards Total Vehicle Sales,17.0M,17.2M,17.1M,-67.0,-27.0,-18.0,
2018-03-01 21:34:00,USD,Low,Natural Gas Storage,-78B,-71B,-124B,-67.0,-40.0,-18.0,
2018-03-01 22:00:00,USD,Low,Total Vehicle Sales,17.1M,17.2M,17.2M,-67.0,50.0,-26.0,
2018-03-02 13:00:00,EUR,Medium,German Retail Sales m/m,-0.7%,0.8%,-1.1%,146.0,-17.0,-13.0,
2018-03-02 13:00:00,EUR,Low,German Import Prices m/m,0.5%,0.4%,0.3%,146.0,-17.0,-13.0,
2018-03-02 14:00:00,EUR,Medium,Spanish Unemployment Change,-6.3K,-7.2K,63.7K,146.0,-15.0,-11.0,
2018-03-02 16:00:00,EUR,Low,PPI m/m,0.4%,0.4%,0.1%,146.0,-20.0,-16.0,
2018-03-02 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,99.7,99.4,99.9,146.0,-18.0,-18.0,
2018-03-05 14:15:00,EUR,Low,Spanish Services PMI,57.3,56.5,56.9,-95.0,38.0,24.0,
2018-03-05 14:45:00,EUR,Low,Italian Services PMI,55.0,57.3,57.7,-95.0,33.0,25.0,
2018-03-05 14:50:00,EUR,Low,French Final Services PMI,57.4,57.9,57.9,-95.0,39.0,25.0,
2018-03-05 14:55:00,EUR,Low,German Final Services PMI,55.3,55.3,55.3,-95.0,48.0,33.0,
2018-03-05 15:00:00,EUR,Low,Final Services PMI,56.2,56.7,56.7,-95.0,50.0,32.0,
2018-03-05 15:30:00,EUR,Low,Sentix Investor Confidence,24.0,31.1,31.9,-95.0,33.0,32.0,
2018-03-05 16:00:00,EUR,Low,Retail Sales m/m,-0.1%,0.3%,-1.0%,-95.0,-23.0,14.0,
2018-03-05 20:45:00,USD,Low,Final Services PMI,55.9,55.9,55.9,-95.0,18.0,-10.0,
2018-03-05 21:00:00,USD,High,ISM Services PMI,59.5,58.9,59.9,-95.0,22.0,18.0,
2018-03-06 21:00:00,USD,Low,Factory Orders m/m,-1.4%,-0.4%,1.8%,98.0,-24.0,-23.0,
2018-03-06 21:01:00,USD,Low,IBD/TIPP Economic Optimism,55.6,58.2,56.7,98.0,-24.0,-23.0,
2018-03-07 13:45:00,EUR,Low,French Trade Balance,-5.6B,-4.4B,-3.4B,-60.0,-17.0,-10.0,
2018-03-07 16:00:00,EUR,Low,Revised GDP q/q,0.6%,0.6%,0.6%,-60.0,22.0,16.0,
2018-03-07 19:15:00,USD,High,ADP Non-Farm Employment Change,235K,199K,244K,-60.0,15.0,8.0,
2018-03-07 19:30:00,USD,Low,Revised Nonfarm Productivity q/q,0.0%,-0.1%,-0.1%,-60.0,16.0,13.0,
2018-03-07 19:30:00,USD,Low,Revised Unit Labor Costs q/q,2.5%,2.1%,2.0%,-60.0,16.0,13.0,
2018-03-07 19:30:00,USD,Low,Trade Balance,-56.6B,-55.1B,-53.9B,-60.0,16.0,13.0,
2018-03-07 21:30:00,USD,High,Crude Oil Inventories,2.4M,2.6M,3.0M,-60.0,-34.0,-16.0,
2018-03-08 02:00:00,USD,Low,Consumer Credit m/m,13.9B,17.5B,19.2B,-141.0,-10.0,-8.0,
2018-03-08 13:00:00,EUR,Low,German Factory Orders m/m,-3.9%,-1.9%,3.0%,-141.0,-15.0,7.0,
2018-03-08 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,-141.0,18.0,17.0,
2018-03-08 19:30:00,USD,Medium,Unemployment Claims,231K,220K,210K,-141.0,58.0,58.0,
2018-03-08 21:30:00,USD,Low,Natural Gas Storage,-57B,-58B,-78B,-141.0,-41.0,-31.0,
2018-03-09 13:00:00,EUR,Low,German Industrial Production m/m,-0.1%,0.6%,-0.5%,-61.0,8.0,6.0,
2018-03-09 13:00:00,EUR,Low,German Trade Balance,21.3B,21.2B,21.3B,-61.0,8.0,6.0,
2018-03-09 13:45:00,EUR,Low,French Industrial Production m/m,-2.0%,-0.2%,0.2%,-61.0,11.0,10.0,
2018-03-09 19:30:00,USD,High,Average Hourly Earnings m/m,0.1%,0.2%,0.3%,-61.0,-17.0,-6.0,
2018-03-09 19:30:00,USD,High,Non-Farm Employment Change,313K,205K,239K,-61.0,-17.0,-6.0,
2018-03-09 19:30:00,USD,High,Unemployment Rate,4.1%,4.0%,4.1%,-61.0,-17.0,-6.0,
2018-03-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.8%,0.7%,0.7%,-61.0,22.0,13.0,
2018-03-13 01:00:00,USD,Low,Federal Budget Balance,-215.2B,-222.3B,49.2B,93.0,18.0,11.0,
2018-03-13 13:30:00,EUR,Low,French Final Private Payrolls q/q,0.4%,0.3%,0.3%,93.0,-11.0,-11.0,
2018-03-13 16:00:00,EUR,Low,Italian Quarterly Unemployment Rate,11.0%,11.0%,11.2%,93.0,-14.0,-13.0,
2018-03-13 17:00:00,USD,Low,NFIB Small Business Index,107.6,107.1,106.9,93.0,24.0,5.0,
2018-03-13 19:30:00,USD,High,CPI m/m,0.2%,0.2%,0.5%,93.0,53.0,53.0,
2018-03-13 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.3%,93.0,53.0,53.0,
2018-03-14 14:00:00,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%,-67.0,-13.0,-12.0,
2018-03-14 16:03:00,EUR,Low,Italian Retail Sales m/m,-0.5%,-0.1%,-0.9%,-67.0,-21.0,10.0,
2018-03-14 17:00:00,EUR,Low,Final Employment Change q/q,0.3%,0.3%,0.4%,-67.0,14.0,7.0,
2018-03-14 17:00:00,EUR,Low,Industrial Production m/m,-1.0%,-0.4%,0.4%,-67.0,14.0,7.0,
2018-03-14 19:30:00,USD,High,Core Retail Sales m/m,0.2%,0.4%,0.1%,-67.0,-40.0,-33.0,
2018-03-14 19:30:00,USD,High,PPI m/m,0.2%,0.1%,0.4%,-67.0,-40.0,-33.0,
2018-03-14 19:30:00,USD,High,Retail Sales m/m,-0.1%,0.3%,-0.1%,-67.0,-40.0,-33.0,
2018-03-14 19:30:00,USD,Medium,Core PPI m/m,0.2%,0.2%,0.4%,-67.0,-40.0,-33.0,
2018-03-14 21:00:00,USD,Low,Business Inventories m/m,0.6%,0.6%,0.6%,-67.0,19.0,-11.0,
2018-03-14 21:30:00,USD,High,Crude Oil Inventories,5.0M,2.2M,2.4M,-67.0,22.0,14.0,
2018-03-15 14:45:00,EUR,Low,French Final CPI m/m,0.0%,-0.1%,-0.1%,-72.0,-11.0,-9.0,
2018-03-15 19:30:00,USD,Medium,Empire State Manufacturing Index,22.5,14.9,13.1,-72.0,-15.0,-15.0,
2018-03-15 19:30:00,USD,Medium,Philly Fed Manufacturing Index,22.3,23.1,25.8,-72.0,-15.0,-15.0,
2018-03-15 19:30:00,USD,Medium,Unemployment Claims,226K,227K,230K,-72.0,-15.0,-15.0,
2018-03-15 19:30:00,USD,Low,Import Prices m/m,0.4%,0.3%,0.8%,-72.0,-15.0,-15.0,
2018-03-15 21:00:00,USD,Low,NAHB Housing Market Index,70,72,71,-72.0,21.0,-13.0,
2018-03-15 21:30:00,USD,Low,Natural Gas Storage,-93B,-99B,-57B,-72.0,16.0,12.0,
2018-03-16 03:00:00,USD,Low,TIC Long-Term Purchases,62.1B,35.9B,23.3B,-76.0,4.0,4.0,
2018-03-16 14:00:00,EUR,Low,German WPI m/m,-0.3%,0.2%,0.9%,-76.0,12.0,11.0,
2018-03-16 17:00:00,EUR,Medium,Final CPI y/y,1.1%,1.2%,1.2%,-76.0,13.0,-8.0,
2018-03-16 17:00:00,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%,-76.0,13.0,-8.0,
2018-03-16 19:30:00,USD,High,Building Permits,1.30M,1.32M,1.38M,-76.0,-38.0,-20.0,
2018-03-16 19:30:00,USD,Medium,Housing Starts,1.24M,1.29M,1.33M,-76.0,-38.0,-20.0,
2018-03-16 20:15:00,USD,Medium,Capacity Utilization Rate,78.1%,77.7%,77.4%,-76.0,-22.0,-19.0,
2018-03-16 20:15:00,USD,Medium,Industrial Production m/m,1.1%,0.3%,-0.3%,-76.0,-22.0,-19.0,
2018-03-16 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,102.0,99.2,99.7,-76.0,-30.0,-12.0,
2018-03-16 21:00:00,USD,Low,JOLTS Job Openings,6.31M,5.91M,5.81M,-76.0,-30.0,-12.0,
2018-03-19 16:00:00,EUR,Low,Italian Industrial Production m/m,-1.9%,-0.5%,2.1%,79.0,16.0,-14.0,
2018-03-19 17:00:00,EUR,Low,Italian Trade Balance,-0.09B,4.87B,5.25B,79.0,19.0,18.0,
2018-03-19 17:00:00,EUR,Low,Trade Balance,19.9B,22.6B,23.2B,79.0,19.0,18.0,
2018-03-20 14:00:00,EUR,Low,German PPI m/m,-0.1%,0.1%,0.5%,-113.0,-20.0,-15.0,
2018-03-20 17:00:00,EUR,Medium,German ZEW Economic Sentiment,5.1,13.1,17.8,-113.0,-9.0,-9.0,
2018-03-20 17:00:00,EUR,Low,ZEW Economic Sentiment,13.4,28.1,29.3,-113.0,-9.0,-9.0,
2018-03-20 22:00:00,EUR,Low,Consumer Confidence,0,0,0,-113.0,17.0,15.0,
2018-03-21 19:30:00,USD,Medium,Current Account,-128B,-125B,-101B,57.0,25.0,15.0,
2018-03-21 21:00:00,USD,Medium,Existing Home Sales,5.54M,5.41M,5.38M,57.0,-11.0,-11.0,
2018-03-21 21:30:00,USD,High,Crude Oil Inventories,-2.6M,2.6M,5.0M,57.0,15.0,9.0,
2018-03-22 01:00:00,USD,High,Federal Funds Rate,<1.75%,<1.75%,<1.50%,137.0,80.0,69.0,
2018-03-22 15:00:00,EUR,Medium,French Flash Manufacturing PMI,53.6,55.6,55.9,137.0,-23.0,-11.0,
2018-03-22 15:00:00,EUR,Medium,French Flash Services PMI,56.8,57.0,57.4,137.0,-23.0,-11.0,
2018-03-22 15:30:00,EUR,Medium,German Flash Manufacturing PMI,58.4,59.8,60.6,137.0,-28.0,-17.0,
2018-03-22 15:30:00,EUR,Medium,German Flash Services PMI,54.2,55.0,55.3,137.0,-28.0,-17.0,
2018-03-22 16:00:00,EUR,Medium,Flash Manufacturing PMI,56.6,58.1,58.6,137.0,-30.0,-18.0,
2018-03-22 16:00:00,EUR,Medium,Flash Services PMI,55.0,56.0,56.2,137.0,-30.0,-18.0,
2018-03-22 16:00:00,EUR,Medium,German ifo Business Climate,114.7,114.7,115.4,137.0,-30.0,-18.0,
2018-03-22 16:00:00,EUR,Low,Current Account,37.6B,30.2B,31.0B,137.0,-30.0,-18.0,
2018-03-22 19:30:00,USD,Medium,Unemployment Claims,229K,225K,226K,137.0,-27.0,-21.0,
2018-03-22 20:00:00,USD,Low,HPI m/m,0.8%,0.4%,0.4%,137.0,19.0,19.0,
2018-03-22 20:45:00,USD,Low,Flash Manufacturing PMI,55.7,55.4,55.3,137.0,18.0,17.0,
2018-03-22 20:45:00,USD,Low,Flash Services PMI,54.1,55.9,55.9,137.0,18.0,17.0,
2018-03-22 20:58:00,EUR,Low,Belgian NBB Business Climate,0.1,1.2,1.9,137.0,-24.0,12.0,
2018-03-22 21:00:00,USD,Low,CB Leading Index m/m,0.6%,0.5%,0.8%,137.0,-24.0,-12.0,
2018-03-22 21:30:00,USD,Low,Natural Gas Storage,-86B,-88B,-93B,137.0,-21.0,-19.0,
2018-03-23 19:30:00,USD,High,Core Durable Goods Orders m/m,1.2%,0.5%,-0.2%,74.0,-22.0,-22.0,
2018-03-23 19:30:00,USD,Medium,Durable Goods Orders m/m,3.1%,1.6%,-3.6%,74.0,-22.0,-22.0,
2018-03-23 21:00:00,USD,Low,New Home Sales,618K,621K,622K,74.0,19.0,19.0,
2018-03-27 13:00:00,EUR,Low,German Import Prices m/m,-0.6%,-0.3%,0.5%,-103.0,30.0,11.0,
2018-03-27 14:00:00,EUR,Medium,Spanish Flash CPI y/y,1.2%,1.5%,1.1%,-103.0,15.0,13.0,
2018-03-27 15:00:00,EUR,Medium,M3 Money Supply y/y,4.2%,4.6%,4.5%,-103.0,-39.0,-29.0,
2018-03-27 15:00:00,EUR,Low,Private Loans y/y,2.9%,3.0%,2.9%,-103.0,-39.0,-29.0,
2018-03-27 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,6.4%,6.1%,6.3%,-103.0,21.0,-13.0,
2018-03-27 21:00:00,USD,High,CB Consumer Confidence,127.7,131.2,130.0,-103.0,19.0,18.0,
2018-03-27 21:00:00,USD,Low,Richmond Manufacturing Index,15,23,28,-103.0,19.0,18.0,
2018-03-28 13:00:00,EUR,Low,German GfK Consumer Climate,10.9,10.7,10.8,-87.0,-23.0,-16.0,
2018-03-28 19:30:00,USD,High,Final GDP q/q,2.9%,2.7%,2.5%,-87.0,-46.0,-18.0,
2018-03-28 19:30:00,USD,Low,Final GDP Price Index q/q,2.3%,2.3%,2.3%,-87.0,-46.0,-18.0,
2018-03-28 19:30:00,USD,Low,Goods Trade Balance,-75.4B,-74.4B,-75.3B,-87.0,-46.0,-18.0,
2018-03-28 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,1.1%,0.6%,0.8%,-87.0,-46.0,-18.0,
2018-03-28 21:00:00,USD,Low,Pending Home Sales m/m,3.1%,2.1%,-5.0%,-87.0,14.0,12.0,
2018-03-28 21:30:00,USD,High,Crude Oil Inventories,1.6M,0.5M,-2.6M,-87.0,17.0,9.0,
2018-03-29 13:00:00,EUR,Medium,German Prelim CPI m/m,0.4%,0.5%,0.5%,-67.0,-30.0,-11.0,
2018-03-29 14:55:00,EUR,Low,German Unemployment Change,-19K,-15K,-23K,-67.0,18.0,14.0,
2018-03-29 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.3%,-67.0,24.0,-12.0,
2018-03-29 19:30:00,USD,Medium,Personal Spending m/m,0.2%,0.2%,0.2%,-67.0,24.0,-12.0,
2018-03-29 19:30:00,USD,Medium,Unemployment Claims,215K,230K,229K,-67.0,24.0,-12.0,
2018-03-29 19:30:00,USD,Low,Personal Income m/m,0.4%,0.4%,0.4%,-67.0,24.0,-12.0,
2018-03-29 20:45:00,USD,Medium,Chicago PMI,57.4,62.1,61.9,-67.0,-18.0,-13.0,
2018-03-29 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,101.4,101.9,102.0,-67.0,-29.0,-14.0,
2018-03-29 21:30:00,USD,Low,Natural Gas Storage,-63B,-75B,-86B,-67.0,-32.0,-27.0,
2018-03-30 13:45:00,EUR,Low,French Consumer Spending m/m,2.4%,2.2%,-1.9%,45.0,-11.0,-10.0,
2018-03-30 13:45:00,EUR,Low,French Prelim CPI m/m,1.0%,0.8%,0.0%,45.0,-11.0,-10.0,
2018-03-30 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.4%,0.1%,0.0%,45.0,-7.0,-5.0,
2018-04-02 20:45:00,USD,Low,Final Manufacturing PMI,55.6,55.7,55.7,-63.0,-20.0,-11.0,
2018-04-02 21:00:00,USD,High,ISM Manufacturing PMI,59.3,60.1,60.8,-63.0,24.0,17.0,
2018-04-02 21:00:00,USD,Low,Construction Spending m/m,0.1%,0.4%,0.0%,-63.0,24.0,17.0,
2018-04-02 21:00:00,USD,Low,ISM Manufacturing Prices,78.1,72.5,74.2,-63.0,24.0,17.0,
2018-04-03 13:00:00,EUR,Medium,German Retail Sales m/m,-0.7%,0.7%,-0.3%,82.0,20.0,13.0,
2018-04-03 14:00:00,EUR,Low,Spanish Unemployment Change,-47.7K,-47.5K,-6.3K,82.0,15.0,15.0,
2018-04-03 14:15:00,EUR,Low,Spanish Manufacturing PMI,54.8,54.7,56.0,82.0,-17.0,-12.0,
2018-04-03 14:45:00,EUR,Low,Italian Manufacturing PMI,55.1,55.6,56.8,82.0,-12.0,-11.0,
2018-04-03 14:50:00,EUR,Low,French Final Manufacturing PMI,53.7,53.6,53.6,82.0,12.0,-8.0,
2018-04-03 14:55:00,EUR,Low,German Final Manufacturing PMI,58.2,58.4,58.4,82.0,12.0,12.0,
2018-04-03 15:00:00,EUR,Low,Final Manufacturing PMI,56.6,56.6,56.6,82.0,-16.0,12.0,
2018-04-03 21:05:00,USD,Low,IBD/TIPP Economic Optimism,52.6,55.2,55.6,82.0,22.0,-12.0,
2018-04-03 21:33:00,USD,Low,Total Vehicle Sales,17.5M,16.9M,17.1M,82.0,16.0,16.0,
2018-04-03 21:33:00,USD,Low,Wards Total Vehicle Sales,17.4M,16.9M,17.0M,82.0,16.0,16.0,
2018-04-04 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,10.9%,11.0%,11.1%,57.0,26.0,26.0,
2018-04-04 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.4%,1.4%,1.1%,57.0,-20.0,8.0,
2018-04-04 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.1%,1.0%,57.0,-20.0,8.0,
2018-04-04 16:00:00,EUR,Low,Unemployment Rate,8.5%,8.5%,8.6%,57.0,-20.0,8.0,
2018-04-04 19:15:00,USD,High,ADP Non-Farm Employment Change,241K,208K,246K,57.0,29.0,18.0,
2018-04-04 20:45:00,USD,Low,Final Services PMI,54.0,54.3,54.1,57.0,18.0,16.0,
2018-04-04 21:00:00,USD,High,ISM Services PMI,58.8,59.0,59.5,57.0,20.0,14.0,
2018-04-04 21:00:00,USD,Low,Factory Orders m/m,1.2%,1.7%,-1.3%,57.0,20.0,14.0,
2018-04-04 21:30:00,USD,High,Crude Oil Inventories,-4.6M,1.4M,1.6M,57.0,-20.0,-20.0,
2018-04-05 13:00:00,EUR,Low,German Factory Orders m/m,0.3%,1.6%,-3.5%,-76.0,-17.0,-14.0,
2018-04-05 14:15:00,EUR,Low,Spanish Services PMI,56.2,56.2,57.3,-76.0,20.0,20.0,
2018-04-05 14:45:00,EUR,Low,Italian Services PMI,52.6,53.9,55.0,-76.0,-16.0,-16.0,
2018-04-05 14:50:00,EUR,Low,French Final Services PMI,56.9,56.8,56.8,-76.0,-14.0,-14.0,
2018-04-05 14:55:00,EUR,Low,German Final Services PMI,53.9,54.2,54.2,-76.0,-15.0,-11.0,
2018-04-05 15:00:00,EUR,Low,Final Services PMI,54.9,55.0,55.0,-76.0,15.0,11.0,
2018-04-05 16:00:00,EUR,Low,PPI m/m,0.1%,0.0%,0.4%,-76.0,21.0,18.0,
2018-04-05 16:00:00,EUR,Low,Retail Sales m/m,0.1%,0.6%,-0.3%,-76.0,21.0,18.0,
2018-04-05 19:30:00,USD,Medium,Unemployment Claims,242K,225K,218K,-76.0,26.0,26.0,
2018-04-05 19:30:00,USD,Low,Trade Balance,-57.6B,-56.9B,-56.7B,-76.0,26.0,26.0,
2018-04-05 21:30:00,USD,Low,Natural Gas Storage,-29B,-29B,-63B,-76.0,-22.0,-22.0,
2018-04-06 13:00:00,EUR,Low,German Industrial Production m/m,-1.6%,0.2%,0.1%,64.0,-11.0,-11.0,
2018-04-06 13:45:00,EUR,Low,French Trade Balance,-5.2B,-5.3B,-5.4B,64.0,-22.0,-12.0,
2018-04-06 19:30:00,USD,High,Average Hourly Earnings m/m,0.3%,0.3%,0.1%,64.0,60.0,37.0,
2018-04-06 19:30:00,USD,High,Non-Farm Employment Change,103K,188K,326K,64.0,60.0,37.0,
2018-04-06 19:30:00,USD,High,Unemployment Rate,4.1%,4.0%,4.1%,64.0,60.0,37.0,
2018-04-07 02:00:00,USD,Low,Consumer Credit m/m,10.6B,15.3B,15.6B,23.0,9.0,7.0,
2018-04-09 13:00:00,EUR,Low,German Trade Balance,19.2B,23.1B,21.5B,70.0,-13.0,-13.0,
2018-04-09 15:30:00,EUR,Low,Sentix Investor Confidence,19.6,21.2,24.0,70.0,-9.0,-9.0,
2018-04-10 13:45:00,EUR,Low,French Industrial Production m/m,1.2%,1.5%,-1.8%,75.0,26.0,-10.0,
2018-04-10 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.5%,1.0%,-1.8%,75.0,-18.0,-17.0,
2018-04-10 17:00:00,USD,Low,NFIB Small Business Index,104.7,107.0,107.6,75.0,10.0,7.0,
2018-04-10 19:30:00,USD,High,PPI m/m,0.3%,0.1%,0.2%,75.0,-24.0,-20.0,
2018-04-10 19:30:00,USD,Medium,Core PPI m/m,0.3%,0.2%,0.2%,75.0,-24.0,-20.0,
2018-04-10 21:00:00,USD,Low,Final Wholesale Inventories m/m,1.0%,0.8%,1.1%,75.0,-21.0,-14.0,
2018-04-11 15:00:00,EUR,Low,Italian Retail Sales m/m,0.4%,0.3%,-0.5%,55.0,-15.0,-14.0,
2018-04-11 19:30:00,USD,High,CPI m/m,-0.1%,0.0%,0.2%,55.0,-27.0,-22.0,
2018-04-11 19:30:00,USD,High,Core CPI m/m,0.2%,0.2%,0.2%,55.0,-27.0,-22.0,
2018-04-11 21:30:00,USD,High,Crude Oil Inventories,3.3M,-0.6M,-4.6M,55.0,18.0,18.0,
2018-04-12 01:00:00,USD,Low,Federal Budget Balance,-208.7B,-191.0B,-215.2B,-80.0,-26.0,-26.0,
2018-04-12 13:45:00,EUR,Low,French Final CPI m/m,1.0%,1.0%,1.0%,-80.0,-13.0,-13.0,
2018-04-12 16:00:00,EUR,Low,Industrial Production m/m,-0.8%,0.1%,-0.6%,-80.0,-14.0,-14.0,
2018-04-12 19:30:00,USD,Medium,Unemployment Claims,233K,231K,242K,-80.0,21.0,13.0,
2018-04-12 19:30:00,USD,Low,Import Prices m/m,0.0%,0.2%,0.3%,-80.0,21.0,13.0,
2018-04-12 21:30:00,USD,Low,Natural Gas Storage,-19B,-11B,-29B,-80.0,19.0,17.0,
2018-04-13 13:00:00,EUR,Low,German Final CPI m/m,0.4%,0.4%,0.4%,-39.0,-13.0,-12.0,
2018-04-13 16:00:00,EUR,Low,Trade Balance,21.0B,20.2B,20.2B,-39.0,-10.0,-8.0,
2018-04-13 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,97.8,100.6,101.4,-39.0,12.0,9.0,
2018-04-13 21:00:00,USD,Low,JOLTS Job Openings,6.05M,6.11M,6.23M,-39.0,12.0,9.0,
2018-04-16 12:52:00,EUR,Low,German WPI m/m,0.0%,0.4%,-0.3%,71.0,11.0,10.0,
2018-04-16 19:30:00,USD,High,Core Retail Sales m/m,0.2%,0.2%,0.2%,71.0,33.0,23.0,
2018-04-16 19:30:00,USD,High,Retail Sales m/m,0.6%,0.4%,-0.1%,71.0,33.0,23.0,
2018-04-16 19:30:00,USD,Medium,Empire State Manufacturing Index,15.8,19.8,22.5,71.0,33.0,23.0,
2018-04-16 21:00:00,USD,Low,Business Inventories m/m,0.6%,0.6%,0.6%,71.0,-25.0,-13.0,
2018-04-16 21:00:00,USD,Low,NAHB Housing Market Index,69,71,70,71.0,-25.0,-13.0,
2018-04-17 03:00:00,USD,Low,TIC Long-Term Purchases,49.0B,52.3B,61.4B,-77.0,8.0,7.0,
2018-04-17 16:00:00,EUR,Medium,German ZEW Economic Sentiment,-8.2,-0.8,5.1,-77.0,-22.0,-8.0,
2018-04-17 16:00:00,EUR,Low,Italian Trade Balance,3.10B,2.23B,-0.09B,-77.0,-22.0,-8.0,
2018-04-17 16:00:00,EUR,Low,ZEW Economic Sentiment,1.9,7.3,13.4,-77.0,-22.0,-8.0,
2018-04-17 19:30:00,USD,High,Building Permits,1.35M,1.33M,1.32M,-77.0,-15.0,-15.0,
2018-04-17 19:30:00,USD,Medium,Housing Starts,1.32M,1.27M,1.30M,-77.0,-15.0,-15.0,
2018-04-17 20:15:00,USD,Medium,Capacity Utilization Rate,78.0%,77.9%,78.1%,-77.0,-19.0,-15.0,
2018-04-17 20:15:00,USD,Medium,Industrial Production m/m,0.5%,0.3%,1.1%,-77.0,-19.0,-15.0,
2018-04-18 16:00:00,EUR,Medium,Final CPI y/y,1.3%,1.4%,1.4%,55.0,-33.0,-26.0,
2018-04-18 16:00:00,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%,55.0,-33.0,-26.0,
2018-04-18 21:30:00,USD,High,Crude Oil Inventories,-1.1M,-0.5M,3.3M,55.0,-22.0,-22.0,
2018-04-19 15:00:00,EUR,Low,Current Account,35.1B,32.3B,39.0B,-71.0,-29.0,-9.0,
2018-04-19 19:30:00,USD,Medium,Philly Fed Manufacturing Index,23.2,20.8,22.3,-71.0,13.0,13.0,
2018-04-19 19:30:00,USD,Medium,Unemployment Claims,232K,230K,233K,-71.0,13.0,13.0,
2018-04-19 21:00:00,USD,Low,CB Leading Index m/m,0.3%,0.3%,0.7%,-71.0,18.0,12.0,
2018-04-19 21:30:00,USD,Low,Natural Gas Storage,-36B,-23B,-19B,-71.0,-30.0,-18.0,
2018-04-20 13:00:00,EUR,Low,German PPI m/m,0.1%,0.2%,-0.1%,-109.0,-17.0,-11.0,
2018-04-20 21:00:00,EUR,Low,Consumer Confidence,0,0,0,-109.0,-30.0,12.0,
2018-04-23 14:00:00,EUR,Medium,French Flash Manufacturing PMI,53.4,53.4,53.7,-79.0,26.0,19.0,
2018-04-23 14:00:00,EUR,Medium,French Flash Services PMI,57.4,56.6,56.9,-79.0,26.0,19.0,
2018-04-23 14:30:00,EUR,Medium,German Flash Manufacturing PMI,58.1,57.6,58.2,-79.0,-38.0,20.0,
2018-04-23 14:30:00,EUR,Medium,German Flash Services PMI,54.1,53.9,53.9,-79.0,-38.0,20.0,
2018-04-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,56.0,56.6,56.6,-79.0,-30.0,-23.0,
2018-04-23 15:00:00,EUR,Medium,Flash Services PMI,55.0,54.8,54.9,-79.0,-30.0,-23.0,
2018-04-23 20:45:00,USD,Low,Flash Manufacturing PMI,56.5,55.2,55.6,-79.0,-20.0,-20.0,
2018-04-23 20:45:00,USD,Low,Flash Services PMI,54.4,54.3,54.0,-79.0,-20.0,-20.0,
